document_family,document_title,release,source_file,heading_line_number,section,detail_code,message_id,toc_message_name,toc_message_version,toc_page,detail_message_name,detail_message_version,direction,description,related_message_ids,functional_content_excerpt,has_functional_content,version_conflict_with_catalog,source_heading_line
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,1603,1.5.34,L2I382,01086,Confirmation of Acknowledge Conditional Authority Report,1,59,Confirmation of Acknowledge Conditional Authority Report,1,office_to_locomotive,This message is sent by the office in response to the receipt of the Acknowledge Conditional Authority Report ( 02086) message.,,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad to which the acknowledge conditional authority report was sent, left justified space filled",True,False,1.5.34 L2I382 (01086) Confirmation of Acknowledge Conditional Authority Report - Version 1
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,1617,1.5.35,L2I352,01087,Confirmation of Locomotive Fault Report,2,60,Confirmation of Locomotive Fault Report,2,office_to_locomotive,This message is sent from the Office to the Locomotive in response to a Locomotive Fault Report ( 02087) message.,,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad that is requesting the locomotive fault report, left justified space filled",True,False,1.5.35 L2I352 (01087) Confirmation of Locomotive Fault Report - Version 2
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,1631,1.5.36,L2I353,01088,Request Onboard Component Configuration,1,61,Request Onboard Component Configuration,1,office_to_locomotive,This message is sent from the Office to the Locomotive to request the configuration of the on-board system. The Locomotive responds with an Onboard Component Configuration Report (02088) message.,02088,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad tthat is requesting the configuration report, left justified space filled",True,False,1.5.36 L2I353 (01088) Request Onboard Component Configuration - Version 1
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,1646,1.5.37,L2I354,01089,Confirmation of Onboard Component Configuration Report,2,62,Confirmation of Onboard Component Configuration Report,2,office_to_locomotive,This message is sent from the Office to the Locomotive to confirm the receipt of the Onboard Component Configuration Report (02088) message.,02088,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad tthat is requesting the configuration report, left justified space filled",True,False,1.5.37 L2I354 (01089) Confirmation of Onboard Component Configuration Report - Version 2
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,1661,1.5.38,L2I28,01090,Control Point Status,2,63,Control Point Status,2,office_to_locomotive,This message is sent to the Locomotive when the Office receives a Control Point Request ( 02090) message registering for control point status or when a control point changes status that has been registered with a Locomotive.,,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad to which the control point request was sent, left justified space filled Reason Sent 1 Enumeration 0 - Reponse to request from locomotive 1 - Unsolicited control point status update Control points may not span multiple subdivisions / districts. (1 -> 65535) Site Name 40 Printable ASCII Wayside site name Number of Site Device IDs 1 Numeric Number of site device IDs associated with the site name up to 99 For each Site Device ID: Repeated as per ‘Number of Site Device IDs’ Site Device ID 40 Printable ASCII Wayside site device identifier Device Type 1 Enumeration 0 - Not used 1 - Signal 2 - Switch Device Status 1 Enumeration 0 - Unknown/Invalid 1 - Normal/Stop 2 - Reverse/Not Stop",True,False,1.5.38 L2I28 (01090) Control Point Status - Version 2
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,1695,1.5.39,L2I29,01100,Fileset List,4,64,Fileset List,4,office_to_locomotive,This message is sent by the Office to the Locomotive to provide the current fileset list. It is sent in response to the Client Fileset List (02100) message. It is also sent unsolicited when a new Fileset List is available.,02100,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad providing the current fileset list, left justified space filled Sequence Number 1 Numeric Sequence number used to match the response in the 01100 message with the 02100 request 0 - this message is unsolicited non-zero - this message is a response to a Client Fileset List message from which the value is copied Action Flag 1 Enumeration 0: Filesets Included 1: Invalid SCAC 2: Unable to Access Repository Repository Count 1 Numeric Number of repositories (0 -> 10) For each Repository Repeated as per ‘Repository Count’ Repository Name Length 1 Numeric Number of characters in the Repository Name (1 -> 50) Repository Name Variable Printable ASCII Repository Name Fileset List Time Stamp 7 Time The Date/Time when the Fileset List was created for this repository for this locomotive YYYYMMDDHHMMSS Fileset Count 1 Numeric 0 -> 255 Number of filesets For each Fileset: Repeated as per ‘Fileset Count’ Fileset Flag 1 Enumeration 0 - Not urgent 1 - Urgent Fileset Size 4 Numeric Size, in bytes, of the fileset MD5 16 Numeric MD5 sum over the Fileset contents",True,False,1.5.39 L2I29 (01100) Fileset List - Version 4
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,1741,1.5.40,L2I30,01101,File Info,2,66,File Info,2,office_to_locomotive,This message is sent by the Office to provide information on a file that is available for transfer. It is sent in response to the File Info Request (02101) message.,02101,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad to which the file info request was sent, left justified space filled Transaction ID 1 Numeric Transaction identifier received in the File Info Request Encryption/Compression Types 1 Numeric Bits 0 - 2: Encryption Enumeration 0 = No Encryption 1 = AES-128 Encryption 2 - 7 = Reserved for Encryption Type Bits 3 - 5: Compression Enumeration 0 = No Compression 1 - 7 = Reserved for Compression Type Bits 6 - 7: Reserved File Size 4 Numeric File size of file to be sent over air to MDM Client File MD5 16 Numeric MD5 sum over the file contents File Pathname Variable Printable ASCII Full file pathname, maximum string length of 1024",True,False,1.5.40 L2I30 (01101) File Info - Version 2
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,1774,1.5.41,L2I31,01102,File Part Checksum,1,67,File Part Checksum,1,office_to_locomotive,This message is sent by the Office to provide information on the checksum over a portion of a file that is available for transfer to aid the locomotive in resuming download of the file. It is sent in response to the File Part Checksum Request ( 02102) message.,,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad to which the the file part checksum request was sent, left justified space filled Transaction ID 1 Numeric Transaction identifier from the File Part Checksum Request message Checksum Count 1 Numeric Number of checksums (0 -> 8) Repeated for each Checksum Byte Count 4 Numeric Number of bytes that the MD5 sum covers starting at byte 0 MD5 16 Numeric MD5 sum over the data (bytes 0 - Byte Count bytes)",True,False,1.5.41 L2I31 (01102) File Part Checksum - Version 1
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,1807,1.5.42,L2I32,01103,File Data,1,68,File Data,1,office_to_locomotive,This message is sent by the Office to provide the data chunk from a file at a specified index as requested in the File Data Request (02103) message.,02103,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad to which the file data request was sent, left justified space filled Transaction ID 1 Numeric Transaction identifier from the associated File Info message Offset 4 Numeric Offset of the data within the file Size of data 2 Numeric Size of data (0 - 8092 bytes) Data Variable Numeric Data bytes CRC 4 CRC-32 CRC around the ‘Data’ field",True,False,1.5.42 L2I32 (01103) File Data - Version 1
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,1827,1.5.43,L2I33,01104,No File,1,69,No File,1,office_to_locomotive,This message is sent by the Office to indicate that there are no matches to the pattern described in the File Info Request ( 02101) message or the File Data Request (02103) message.,02103,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad to which the file info or file data request was sent, left justified space filled Transaction ID 1 Numeric Matches the Transaction ID in the File Info Request or File Data Request message",True,False,1.5.43 L2I33 (01104) No File - Version 1
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,1844,1.5.44,L2I355,01105,File Transfer Unavailable,1,70,File Transfer Unavailable,1,office_to_locomotive,This message is sent to notify the Locomotive that the Office cannot transfer files at this time.,,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad managing the file, left justified space filled",True,False,1.5.44 L2I355 (01105) File Transfer Unavailable - Version 1
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,1858,1.5.45,L2I34,01120,File Request,2,71,File Request,2,office_to_locomotive,This message is sent by the Office to request particular file(s) from the Locomotive. The Locomotive responds with a File Info (02120) message or a No File (02121) message.,"02120,02121","Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad requesting file information, left justified space filled Transaction ID 1 Numeric Transaction identifier set by the Office File Pathname Variable Printable ASCII Full file pathname to match, maximum string length of 1024",True,False,1.5.45 L2I34 (01120) File Request - Version 2
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,1882,1.5.46,L2I35,01122,File Data Request,1,72,File Data Request,1,office_to_locomotive,This message is sent by the Office to the Locomotive to request a data chunk for a specified file and offset. The Locomotive responds with a File Data (02122) message.,02122,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad requesting file information, left justified space filled Transaction ID 1 Numeric Transaction identifier from the associated File Info message Offset 4 Numeric Offset of the data within the file Maximum data size 2 Numeric Maximum size of the data",True,False,1.5.46 L2I35 (01122) File Data Request - Version 1
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,1900,1.5.47,L2I36,01123,File Complete,1,73,File Complete,1,office_to_locomotive,This message is sent to notify the Locomotive that the Office has the up-to-date file.,,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad managing the file, left justified space filled Transaction ID 1 Numeric Transaction identifier from the associated File Info message",True,False,1.5.47 L2I36 (01123) File Complete - Version 1
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,3926,1.7.1,L2I404,01500,Confirmation of WSRS Subscribe,1,144,Confirmation of WSRS Subscribe,1,office_to_locomotive,This message is sent to the locomotive that sent a 02500 WSRS Subscribe message confirming the receipt of the 02500 message.,,"Field Size (Bytes) Type Description WIU ID 8 Numeric WIU Identifier, right justified and padded with leading zeros.",True,False,1.7.1 L2I404 (01500) Confirmation of WSRS Subscribe - Version 1
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,3939,1.7.2,L2I405,01501,Confirmation of WSRS Unsubscribe,1,145,Confirmation of WSRS Unsubscribe,1,office_to_locomotive,This message is sent to the locomotive that sent a 02501 WSRS Unsubscribe message confirming the receipt of the 02501 message.,,"Field Size (Bytes) Type Description WIU ID 8 Numeric WIU Identifier, right justified and padded with leading zeros.",True,False,1.7.2 L2I405 (01501) Confirmation of WSRS Unsubscribe - Version 1
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,2276,1.6.1,L2I37,02000,Verify Employee Info Request,5,78,Verify Employee Info Request,4,locomotive_to_office,Sent from the Locomotive to the Office to request verification of crew information. The Office responds with a Verify Employee Info Response (01000) message.,01000,"Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad that is to verify the employee information, left justified space filled ICD Version Length 1 Numeric Length of the ICD Version name (1 - 20) ICD Version Variable Printable ASCII Office-Locomotive Segment ICD Version Reason for Sending 1 Enumeration 0 - Not used 1 - Initialization request 2 - Departure test request Employee Identifier Length 1 Numeric String length of the Employee Identifier up to 8 characters Employee Identifier Variable Printable ASCII Employee identifier Encrypted Employee PIN 16 Numeric Employee PIN (Encrypted)",True,True,1.6.1 L2I37 (02000) Verify Employee Info Request - Version 4
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,2307,1.6.2,L2I38,02001,Request Train ID List,2,79,Request Train ID List,3,locomotive_to_office,Sent from the Locomotive to the Office to obtain a list of train symbols to which the Locomotive is assigned. The Office responds with a Train ID List (01001) message.,01001,"Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad issuing the train ID, left justified space filled Clearance Number Length 1 Numeric String length of clearance number up to 8 characters Clearance Number Variable Printable ASCII Clearance number ICD Version Length 1 Numeric Length of the ICD Version name (1-20) ICD Version Variable Printable ASCII Office-Locomotive Segment ICD Version",True,True,1.6.2 L2I38 (02001) Request Train ID List - Version 3
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,2334,1.6.3,L2I39,02003,Selected Train ID,5,80,Selected Train ID,5,locomotive_to_office,Sent from the Locomotive to the Office to provide the crew-selected train ID. The Office confirms receipt of the message with the Confirmation of Selected Train ID (01004) message.,"01000,01004","Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad from which the train ID ws sent, left justified space filled Reason for Sending 1 Enumeration 0 - Not Used 1 - Initialization 2 - Response to a request from the office 3 - Cut-in Clearance Number Length 1 Numeric String length of clearance number up to 8 characters Clearance Number Variable Printable ASCII Clearance number Train ID Length 1 Numeric Train ID length up to 30 characters Train ID Variable Printable ASCII Train ID Employee Identifier Length 1 Numeric String length of the Employee Identifier up to 8 characters Employee Identifier Variable Printable ASCII Employee identifier Employee First Name Size 1 Numeric Size of employee first name up to 20 characters Employee First Name Variable Printable ASCII Employee first name Employee Middle Initial Size 1 Numeric Size of employee middle initial up to 1 character Employee Middle Initial Variable Printable ASCII Employee middle initial Employee Last Name Size 1 Numeric Size of employee last name up to 32 characters Employee Last Name Variable Printable ASCII Employee last name Onboard Software Version Length 1 Numeric String length of the Onboard Software Version up to 20 characters Onboard Software Version Variable Printable ASCII Onboard software version currently installed Common Configuration Fileset Version Length 1 Numeric String length of the Common Configuration Fileset Version up to 20 characters Common Configuration Fileset Version Variable Printable ASCII Common configuration fileset version currently installed Railroad Specific Configuration Fileset Version Length 1 Numeric String length of the Railroad Specific Configuration Fileset Version up to 20 characters Release 3.1 10/20/2017 Field Size (Bytes) Type Description Railroad Specific Configuration Fileset Version Variable Printable ASCII Railroad specific configuration fileset version currently installed",True,False,1.6.3 L2I39 (02003) Selected Train ID - Version 5
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,2404,1.6.4,L2I40,02005,Configuration Version List Request,4,82,Configuration Version List Request,4,locomotive_to_office,Sent from the Locomotive to the Office to request information in order to validate its configuration. The Office responds with the Configuration Version List (01005) message.,01005,"Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad with which the locomotive configuration is to be validated , left justified space filled ICD Version Length 1 Numeric Length of the ICD Version name (1 - 20) ICD Version Variable Printable ASCII Office-Locomotive Segment ICD Version Number of Repositories 1 Numeric Number of repositories that need to be validated For each Repository Repeated as per ‘Number of Repositories’ Repository Name Length 1 Numeric String length of the repository up to 50 characters Repository Name Variable Printable ASCII Repository name",True,False,1.6.4 L2I40 (02005) Configuration Version List Request - Version 4
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,2434,1.6.5,L2I42,02007,Request Train Subdivision/District List,2,83,Request Train Subdivision/District List,2,locomotive_to_office,Sent from the Locomotive to the Office to obtain the list of subdivisions / districts for which the Locomotive needs mandatory directives. The Office responds with a Train Subdivision/District List (01007) message.,"01007,01021","Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad issuing the train subdivision / district list, left justified space filled Reason for Sending 1 Enumeration 0 - Not used 1 - Initialization request 2 - Request for updated list Clearance Number Length 1 Numeric String length of clearance number up to 8 characters Clearance Number Variable Printable ASCII Clearance number Train ID Length 1 Numeric Train ID length up to 30 characters Train ID Variable Printable ASCII Train ID",True,False,1.6.5 L2I42 (02007) Request Train Subdivision/District List - Version 2
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,2468,1.6.6,L2I43,02008,Confirmation of Train Subdivision/District List,3,84,Confirmation of Train Subdivision/District List,3,locomotive_to_office,Sent from the Locomotive to the Office to confirm receipt of an unsolicited Train Subdivision/District List (01007) message.,01007,"Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad from which the train subdivision / district list was sent, left justified space filled Subdivision / District List (01007) message (0 -> 65535) Acknowledgement Indication 1 Enumeration 0 - Not used 1 - Acknowledged 2 - Reserved 3 -Reserved 4 - NAK - Other reasons 5 -Reserved",True,False,1.6.6 L2I43 (02008) Confirmation of Train Subdivision/District List - Version 3
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,2493,1.6.7,L2I44,02010,Locomotive System State,4,85,Locomotive System State,4,locomotive_to_office,Sent from the Locomotive to the Office to report the system state of the onboard system. This message may be se nt unsolicited or in response to the Command/Confirm Locomotive System State (01010) message. The message may also be sent in response to the Request Selected Train ID (01003) message if the Locomotive is in a non-controlling state.,"01003,01010,02003","Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad to which the system state is being reported, left justified space filled ICD Version Length 1 Numeric Length of the ICD Version name (1 - 20) ICD Version Variable Printable ASCII Office-Locomotive Segment ICD Version Reason for Sending 1 Enumeration 0 - Not used 1 - Crew initiated change - cut out 2 - Crew initiated change - logoff 3 - Reserved 4 - Office commanded change 5 - Sent in response to the 01003 message 6 - Periodic report to railroad operating at least one subdivision/district on the train subdivision/district list 7 - Periodic report to railroad operating ancillary subdivision(s)/district(s) only 8 - Conditions for Active state satisfied 9 - Not on PTC track 10 - Locomotive position unknown 11 - Direction of movement unknown 12 - Crew begin initialization 13 - Crew exit initialization 14 - Crew exit initialization - request timed out 15 - Crew exit initialization - system configuration incompatible 16 - Crew exit initialization - software download 17 - Crew exit initialization - verification failure 18 - Crew exit initialization - no train ID 19 - Crew exit initialization - system configuration invalid 20 - Software installation timeout 21 - Successful completion of initialization 22 - Unsuccessful departure test 23 - Air brake system cut out 24 - Non-synchronized subdivision/district 25 - Request for configuration timed out Release 3.1 10/20/2017 Field Size (Bytes) Type Description 26 - Invalid configuration 27 - Crew enter Restricted state 28 - Crew exit Restricted state 29 - System failure 30 - System failure cleared 31 - Crew cut in Locomotive State Time 7 Time UTC Time locomotive state was sampled Locomotive State Summary 1 Enumeration 0 - Not used 1 - Controlling 2 - Non-controlling Previous Locomotive State 1 Enumeration Locomotive state prior to sample 0 - Not used 1 - Reserved 2 - Initializing 3 - Disengaged 4 - Cut Out 5 - Active 6 - Restricted 7 -",True,False,1.6.7 L2I44 (02010) Locomotive System State - Version 4
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,2650,1.6.8,L2I45,02011,Departure Test Report,5,89,Departure Test Report,5,locomotive_to_office,This message is sent from the Locomotive to the Office to report the status of the onboard departure test. The Office confirms receipt of the message with the Confirmation of Departure Test Report (01011) message.,01011,"Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad to which the departure test is being reported, left justified space filled ICD Version Length 1 Numeric Length of the ICD Version name (1 - 20) ICD Version Variable Printable ASCII Office-Locomotive Segment ICD Version Train ID Length 1 Numeric Train ID length up to 30 characters Train ID Variable Printable ASCII Train ID Milepost 4 Numeric Milepost xxxx.xxxx X 10000 location of the locomotive Milepost Prefix Length 1 Numeric Milepost prefix length up to 5 characters Milepost Prefix Variable Printable ASCII Milepost prefix Milepost Suffix Length 1 Numeric Milepost suffix length up to 5 characters Milepost Suffix Variable Printable ASCII Milepost suffix Track name Length 1 Numeric Track name length up to 32 characters Track name Variable Printable ASCII Track name at the location of the locomotive Current Position Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad that operates the current subdivision / district of the locomotive, left justified space filled 65535) See design notes below Current Position Uncertainty 2 Numeric Current position uncertainty of the locomotive in feet Current Position 12 ECEF ECEF Position (LSB = 1 centimeter) Byte 0-3 X Coordinate ± 0-900,000,000 cm Byte 4-7 Y Coordinate ± 0-900,000,000 cm Byte 8-11 Z Coordinate ± 0-900,000,000 cm Test Time Stamp 7 Time Test completion date and time YYYYMMDDHHMMSS Test Status 1 Enumeration 0 - Not used 1 - Pass 2 - Fail Employee ID length 1 Numeric String length of the Employee ID up to 8 characters Employee ID Variable Printable ASCII Text Release 3.1 10/20/2017 Field Size (Bytes) Type Description ASCII Locomotive State Summary 1 Enumeration 0 - Not used 1 - Controlling 2 - Non-controlling Software Version Length 1 Numeric String length of the Onboard Software Version up to 20 characters Onboard Software Version Variable Printable ASCII Onboard software version currently installed",True,False,1.6.8 L2I45 (02011) Departure Test Report - Version 5
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,2726,1.6.9,L2I493,02012,Request Ancillary Subdivision/District Version,1,91,Request Ancillary Subdivision/District Version,1,locomotive_to_office,"This message is sent from the Locomotive to the Office to request track data version information for an ancillary subdivision/district. The Office responds with an Ancillary Subdivision/District Version (01012) message. Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad that operates the ancillary subdivision/district, left justified space filled ICD Version Length 1 Numeric Length of the ICD Version name (1-20) ICD Version Variable Printable ASCII Office-Locomotive Segment ICD version subdivision/district Release 3.1 10/20/2017",01012,,False,False,1.6.9 L2I493 (02012) Request Ancillary Subdivision/District Version - Version 1
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,2748,1.6.10,L2I46,02020,Poll Registration,5,92,Poll Registration,5,locomotive_to_office,Sent by the Locomotive to the Office to register for the Office Segment Poll (01021) for a specific subdivision / district. The Office confirms receipt of the message with the Confirmation of Poll Registration (01020) message.,"01020,01021,02003","Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad issuing the office segment poll message, left justified space filled ICD Version Length 1 Numeric Length of the ICD Version name (1 - 20) ICD Version Variable Printable ASCII Office-Locomotive Segment ICD Version Reason for Sending 1 Enumeration 0 = Not used 1 - Register for subdivision/district on train subdivision/district list 2 - Register for ancillary subdivision/district operated by a railroad that operates at least one subdivision/district on the train subdivision/district list 3 - Register for ancillary subdivision/district operated by a railroad that does not operate any subdivision/district on the train subdivision/district list Poll Rate 1 Numeric Poll rate in minutes (0->60). This field is set to 0 when the message is to deregister polling. Train ID Length 1 Numeric Train ID length up to 30 characters Train ID Variable Printable ASCII Train ID Onboard Software Version Length 1 Numeric String length of the Onboard Software Version up to 20 characters Onboard Software Version Variable Printable ASCII Onboard software version currently installed Common Configuration Fileset Version Length 1 Numeric String length of the Common Configuration Fileset Version up to 20 characters Common Configuration Fileset Version Variable Printable ASCII Common configuration fileset version currently installed Railroad Specific Configuration Fileset Version Length 1 Numeric String length of the Railroad Specific Configuration Fileset Version up to 20 characters Railroad Specific Configuration Fileset Version Variable Printable ASCII Railroad specific configuration fileset version currently installed",True,False,1.6.10 L2I46 (02020) Poll Registration - Version 5
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,2815,1.6.11,L2I489,02021,Poll Response,1,94,Poll Response,2,locomotive_to_office,Sent by the Locomotive to the Office in response to the Office Segment Poll (01021) message.,"01021,02021","Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad to which the poll registration was sent, left justified space filled Reason for Sending 1 Numeric Bit values: 0 = match / 1 = mismatch bit 0: Train Subdivision/District List bit1: Configuration Version List bits 3-7: Not used Number of PTC Subdivisions / Districts 1 Numeric Number of PTC subdivisions / districts up to 100 For each PTC Subdivision / District Repeated as per ‘Number of PTC Subdivisions / Districts’ Subdivision / District Status 1 Numeric bit 0: Synchronized (0 = synchronized / 1 = non-synchronized) bit 1: Dataset CRC (0 = match / 1 = mismatch) bit 2: IC3 Uniqueness Index (0 = unique / 1 = duplicate) bit 3: Composite CRC (0 = match / 1 = mismatch) bits 4-7: Not used",True,True,1.6.11 L2I489 (02021) Poll Response - Version 2
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,2845,1.6.12,L2I47,02022,Request Current Dataset List,3,95,Request Current Dataset List,3,locomotive_to_office,Sent to the Office to request the current list of mandatory directives and track data that should be onboard for a given subdivision / district ID. The Office confirms receipt of this message with the Current Dataset List ( 01022) message.,,"Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad that operates the subdivision / district, left justified space filled Number of Authorities 1 Numeric 0 -> 99 Number of authorities For each authority Repeated as per ‘Number of Authorities’ CRC around Authority Dataset 4 CRC-32 CRC-32 around the Authority data Number of Bulletins 1 Numeric 0 -> 255 Number of bulletins For each bulletin Repeated as per ‘Number of Bulletins CRC around Bulletin Dataset 4 CRC-32 CRC-32 around the Bulletin data Track Data Version 4 Numeric Track Data version for PTC subdivision / district CRC around Track Data 4 CRC-32 CRC-32 around the Track Data",True,False,1.6.12 L2I47 (02022) Request Current Dataset List - Version 3
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,2876,1.6.13,L2I48,02030,Request Train Consist,2,96,Request Train Consist,2,locomotive_to_office,This message is sent from Locomotive to the Office to request train consist data. The Office responds with the Train Consi st Dataset (01030) message.,01030,"Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad from which the of train ID confirmation was received , left justified space filled Train ID Length 1 Numeric Train ID length up to 30 characters Train ID Variable Printable ASCII Train ID",True,False,1.6.13 L2I48 (02030) Request Train Consist - Version 2
office_locomotive,PTC Office-Locomotive Segment ICD,3.1,exports\manuals\icd_training\WCR-ICD-1214_Office-Locomotive_Segment_ICD__3.1_.txt,2898,1.6.14,L2I49,02031,Confirmation of Train Consist,4,97,Confirmation of Train Consist,4,locomotive_to_office,This message is sent from the Locomotive to the Office to confirm receipt of an unsolicited Train Consist (01030) message.,"01030,02032","Field Size (Bytes) Type Description Railroad SCAC 4 Printable ASCII Railroad SCAC of the railroad from which the train consist message was received, left justified space filled Acknowledgement Indication 1 Enumeration 0 - Not used 1 - Acknowledged 2 - NAK - On-board cut out or failed 3 - NAK - Invalid message 4 - NAK - Consist from unexpected railroad 5 - NAK - Incomplete consist data 6 - NAK - Waiting for solicited consist",True,False,1.6.14 L2I49 (02031) Confirmation of Train Consist - Version 4
