"Id","LocomotiveId","Last2100","IcdInterfaceVersion"
"27565","SDRX   324","2026-03-23 오후 7:57:54","BOS_ICD_3_0"
"26729","BNSF  7105","2026-03-23 오후 7:55:45","ICD_4_0"
"29376","AMTK    38","2026-03-23 오후 7:54:54","BOS_ICD_3_0"
"23334","BNSF  6728","2026-03-23 오후 7:54:47","BOS_ICD_3_0"
"24535","SDRX   305","2026-03-23 오후 7:53:48","BOS_ICD_3_0"
"24353","BNSF  8115","2026-03-23 오후 7:53:30","ICD_4_0"
"24000","BNSF   117","2026-03-23 오후 7:53:18","BOS_ICD_3_0"
"27628","BNSF  8994","2026-03-23 오후 7:50:14","BOS_ICD_3_0"
"13987","BNSF  8060","2026-03-23 오후 7:49:50","BOS_ICD_3_0"
"24283","BNSF  5787","2026-03-23 오후 7:48:35","BOS_ICD_3_0"
"30248","BNSF  4550","2026-03-23 오후 7:48:30","BOS_ICD_3_0"
"25284","BNSF   681","2026-03-23 오후 7:48:26","ICD_4_0"
"28915","BNSF  6098","2026-03-23 오후 7:48:22","ICD_4_0"
"28178","BNSF  8192","2026-03-23 오후 7:47:50","BOS_ICD_3_0"
"26597","BNSF  5364","2026-03-23 오후 7:47:37","ICD_4_0"
"28898","BNSF   720","2026-03-23 오후 7:47:33","BOS_ICD_3_0"
"25984","BNSF  6254","2026-03-23 오후 7:47:06","ICD_4_0"
"21212","BNSF  3185","2026-03-23 오후 7:47:01","BOS_ICD_3_0"
"22493","BNSF   527","2026-03-23 오후 7:46:44","BOS_ICD_3_0"
"25785","BNSF  3328","2026-03-23 오후 7:46:34","BOS_ICD_3_0"
"18333","BNSF  7424","2026-03-23 오후 7:46:31","ICD_4_0"
"11835","AMTK  7910","2026-03-23 오후 7:43:21","BOS_ICD_3_0"
"29195","AMTK    44","2026-03-23 오후 7:41:30","BOS_ICD_3_0"
"24627","SDRX   911","2026-03-23 오후 7:41:15","BOS_ICD_3_0"
"28805","METX   206","2026-03-23 오후 7:41:01","BOS_ICD_3_0"
"17060","IDTX  4631","2026-03-23 오후 7:38:46","BOS_ICD_3_0"
"27426","SDRX   108","2026-03-23 오후 7:38:15","BOS_ICD_3_0"
"30177","BNSF  5369","2026-03-23 오후 7:38:13","BOS_ICD_3_0"
"30247","BNSF  7886","2026-03-23 오후 7:37:18","BOS_ICD_3_0"
"25416","BNSF  7998","2026-03-23 오후 7:36:59","ICD_4_0"
"30197","BNSF  9015","2026-03-23 오후 7:36:16","BOS_ICD_3_0"
"21102","BNSF  8135","2026-03-23 오후 7:35:50","BOS_ICD_3_0"
"27201","BNSF   662","2026-03-23 오후 7:35:46","BOS_ICD_3_0"
"28513","BNSF  9261","2026-03-23 오후 7:35:35","ICD_4_0"
"23384","BNSF  7919","2026-03-23 오후 7:35:34","BOS_ICD_3_0"
"28167","BNSF  5060","2026-03-23 오후 7:34:34","BOS_ICD_3_0"
"15955","BNSF   741","2026-03-23 오후 7:34:02","BOS_ICD_3_0"
"29130","BNSF  5677","2026-03-23 오후 7:33:53","ICD_4_0"
"30228","BNSF  4051","2026-03-23 오후 7:33:40","BOS_ICD_3_0"
"18303","BNSF  2327","2026-03-23 오후 7:33:07","BOS_ICD_3_0"
"23253","BNSF  5425","2026-03-23 오후 7:32:49","BOS_ICD_3_0"
"28459","AMTK   308","2026-03-23 오후 7:32:40","BOS_ICD_3_0"
"26456","BNSF  1656","2026-03-23 오후 7:32:33","BOS_ICD_3_0"
"30126","METX   194","2026-03-23 오후 7:32:31","BOS_ICD_3_0"
"28949","BNSF  5855","2026-03-23 오후 7:32:22","BOS_ICD_3_0"
"24523","BNSF  4264","2026-03-23 오후 7:32:15","BOS_ICD_3_0"
"28977","BNSF  3691","2026-03-23 오후 7:32:05","ICD_4_0"
"28631","BNSF  7580","2026-03-23 오후 7:32:00","ICD_4_0"
"25434","BNSF  7733","2026-03-23 오후 7:31:41","BOS_ICD_3_0"
"24781","BNSF  6081","2026-03-23 오후 7:31:38","ICD_4_0"
"27400","BNSF  8319","2026-03-23 오후 7:31:37","ICD_4_0"
"27164","BNSF  4616","2026-03-23 오후 7:31:30","ICD_4_0"
"30244","BNSF  1108","2026-03-23 오후 7:27:11","BOS_ICD_3_0"
"23829","BNSF  9245","2026-03-23 오후 7:26:52","BOS_ICD_3_0"
"22880","CDTX  2103","2026-03-23 오후 7:25:55","BOS_ICD_3_0"
"28952","BNSF  9133","2026-03-23 오후 7:25:14","BOS_ICD_3_0"
"27969","BNSF  2657","2026-03-23 오후 7:24:12","BOS_ICD_3_0"
"26646","BNSF  7711","2026-03-23 오후 7:24:09","ICD_4_0"
"24344","BNSF  9088","2026-03-23 오후 7:22:34","BOS_ICD_3_0"
"26464","BNSF  8219","2026-03-23 오후 7:22:28","ICD_4_0"
"26529","BNSF  6307","2026-03-23 오후 7:21:37","BOS_ICD_3_0"
"28270","BNSF  5739","2026-03-23 오후 7:21:30","ICD_4_0"
"20473","BNSF  6020","2026-03-23 오후 7:20:10","ICD_4_0"
"28110","BNSF  3276","2026-03-23 오후 7:20:07","ICD_4_0"
"29408","AMTK   356","2026-03-23 오후 7:18:21","BOS_ICD_3_0"
"18387","BNSF  1744","2026-03-23 오후 7:17:22","ICD_4_0"
"12550","AMTK   138","2026-03-23 오후 7:17:22","BOS_ICD_3_0"
"28205","BNSF  5154","2026-03-23 오후 7:17:20","ICD_4_0"
"23936","BNSF  6777","2026-03-23 오후 7:17:09","BOS_ICD_3_0"
"25545","BNSF  6051","2026-03-23 오후 7:17:07","ICD_4_0"
"25956","BNSF  8211","2026-03-23 오후 7:17:06","BOS_ICD_3_0"
"25759","BNSF  7931","2026-03-23 오후 7:16:56","BOS_ICD_3_0"
"25482","BNSF  5986","2026-03-23 오후 7:16:44","BOS_ICD_3_0"
"21165","BNSF  6556","2026-03-23 오후 7:16:27","BOS_ICD_3_0"
"24321","BNSF  7884","2026-03-23 오후 7:10:34","BOS_ICD_3_0"
"24459","BNSF  9126","2026-03-23 오후 7:09:53","BOS_ICD_3_0"
"30092","BNSF  4174","2026-03-23 오후 7:09:27","ICD_4_0"
"28523","SDRX   111","2026-03-23 오후 7:09:24","BOS_ICD_3_0"
"23214","BNSF   543","2026-03-23 오후 7:08:45","ICD_4_0"
"28852","BNSF  2733","2026-03-23 오후 7:08:03","BOS_ICD_3_0"
"24622","BNSF  8277","2026-03-23 오후 7:07:55","BOS_ICD_3_0"
"24783","BNSF  4447","2026-03-23 오후 7:07:55","BOS_ICD_3_0"
"18239","BNSF  1947","2026-03-23 오후 7:07:42","BOS_ICD_3_0"
"22568","BNSF  1826","2026-03-23 오후 7:06:31","BOS_ICD_3_0"
"23174","BNSF  6303","2026-03-23 오후 7:05:53","ICD_4_0"
"17746","BNSF  2585","2026-03-23 오후 7:05:45","ICD_4_0"
"25537","BNSF  6732","2026-03-23 오후 7:05:13","ICD_4_0"
"29392","BNSF     5","2026-03-23 오후 7:04:38","BOS_ICD_3_0"
"29110","BNSF  9216","2026-03-23 오후 7:04:38","ICD_4_0"
"28996","BNSF  9214","2026-03-23 오후 7:04:24","BOS_ICD_3_0"
"24617","BNSF  8488","2026-03-23 오후 7:04:18","ICD_4_0"
"28940","AMTK   326","2026-03-23 오후 7:03:55","BOS_ICD_3_0"
"29862","CDTX  2013","2026-03-23 오후 7:03:50","BOS_ICD_3_0"
"28140","BNSF  7313","2026-03-23 오후 7:03:09","BOS_ICD_3_0"
"26571","BNSF  6597","2026-03-23 오후 7:02:13","ICD_4_0"
"24608","BNSF  7525","2026-03-23 오후 7:02:00","ICD_4_0"
"24711","BNSF  7642","2026-03-23 오후 7:01:53","BOS_ICD_3_0"
"24595","BNSF  8378","2026-03-23 오후 7:00:57","ICD_4_0"
"27490","BNSF  4031","2026-03-23 오후 7:00:34","ICD_4_0"
"23143","BNSF  6223","2026-03-23 오후 7:00:21","ICD_4_0"
"18652","BNSF  4202","2026-03-23 오후 7:00:03","BOS_ICD_3_0"
"29883","BNSF  5811","2026-03-23 오후 7:00:02","ICD_4_0"
"30116","BNSF  4360","2026-03-23 오후 6:58:45","ICD_4_0"
"14988","AMTK   139","2026-03-23 오후 6:58:33","BOS_ICD_3_0"
"29048","SDRX   104","2026-03-23 오후 6:58:32","BOS_ICD_3_0"
"24102","BNSF  7201","2026-03-23 오후 6:58:27","BOS_ICD_3_0"
"29008","BNSF  1846","2026-03-23 오후 6:58:22","BOS_ICD_3_0"
"25251","BNSF  6569","2026-03-23 오후 6:58:22","ICD_4_0"
"30226","BNSF  4036","2026-03-23 오후 6:58:16","BOS_ICD_3_0"
"30283","BNSF  5131","2026-03-23 오후 6:58:03","ICD_4_0"
"30267","BNSF   115","2026-03-23 오후 6:57:33","BOS_ICD_3_0"
"26606","BNSF  7523","2026-03-23 오후 6:57:15","BOS_ICD_3_0"
"24541","BNSF  3124","2026-03-23 오후 6:57:09","BOS_ICD_3_0"
"29984","BNSF  6764","2026-03-23 오후 6:56:55","ICD_4_0"
"28690","BNSF  5398","2026-03-23 오후 6:56:45","ICD_4_0"
"28247","BNSF  8224","2026-03-23 오후 6:56:01","BOS_ICD_3_0"
"29166","BNSF  3373","2026-03-23 오후 6:55:23","BOS_ICD_3_0"
"26626","BNSF  1423","2026-03-23 오후 6:55:21","BOS_ICD_3_0"
"24086","BNSF  9124","2026-03-23 오후 6:55:09","ICD_4_0"
"30065","AMTK    87","2026-03-23 오후 6:54:37","BOS_ICD_3_0"
"25754","BNSF  6105","2026-03-23 오후 6:54:23","ICD_4_0"
"28803","BNSF  4695","2026-03-23 오후 6:54:20","ICD_4_0"
"25185","BNSF  8511","2026-03-23 오후 6:53:07","BOS_ICD_3_0"
"28328","BNSF   191","2026-03-23 오후 6:53:06","BOS_ICD_3_0"
"20978","BNSF  6860","2026-03-23 오후 6:53:03","ICD_4_0"
"26454","BNSF  1684","2026-03-23 오후 6:52:48","BOS_ICD_3_0"
"26428","BNSF  3017","2026-03-23 오후 6:52:45","ICD_4_0"
"29824","BNSF  4198","2026-03-23 오후 6:52:40","ICD_4_0"
"25069","BNSF  4089","2026-03-23 오후 6:52:15","BOS_ICD_3_0"
"27757","BNSF  8780","2026-03-23 오후 6:52:13","BOS_ICD_3_0"
"14103","BNSF  3990","2026-03-23 오후 6:52:06","BOS_ICD_3_0"
"28203","AMTK   750","2026-03-23 오후 6:52:04","BOS_ICD_3_0"
"28486","BNSF  5664","2026-03-23 오후 6:51:29","ICD_4_0"
"24002","BNSF  7635","2026-03-23 오후 6:50:41","ICD_4_0"
"23883","BNSF  3728","2026-03-23 오후 6:50:38","BOS_ICD_3_0"
"19943","BNSF  7146","2026-03-23 오후 6:49:34","BOS_ICD_3_0"
"24031","BNSF  8485","2026-03-23 오후 6:48:55","BOS_ICD_3_0"
"26273","BNSF   775","2026-03-23 오후 6:48:13","BOS_ICD_3_0"
"18822","BNSF  5015","2026-03-23 오후 6:48:06","ICD_4_0"
"28235","AMTK   337","2026-03-23 오후 6:47:39","BOS_ICD_3_0"
"29413","BNSF  6766","2026-03-23 오후 6:46:59","ICD_4_0"
"23652","AMTK    14","2026-03-23 오후 6:46:58","BOS_ICD_3_0"
"14991","AMTK   142","2026-03-23 오후 6:46:24","BOS_ICD_3_0"
"12506","BNSF  4044","2026-03-23 오후 6:45:51","ICD_4_0"
"24909","BNSF  3316","2026-03-23 오후 6:45:23","BOS_ICD_3_0"
"23463","BNSF  6088","2026-03-23 오후 6:45:16","BOS_ICD_3_0"
"24174","BNSF  1929","2026-03-23 오후 6:44:58","ICD_4_0"
"28520","BNSF  4711","2026-03-23 오후 6:44:35","ICD_4_0"
"19861","BNSF  6426","2026-03-23 오후 6:44:20","BOS_ICD_3_0"
"27134","BNSF  8423","2026-03-23 오후 6:44:17","BOS_ICD_3_0"
"20176","BNSF  6791","2026-03-23 오후 6:44:04","BOS_ICD_3_0"
"24987","BNSF  9084","2026-03-23 오후 6:43:52","BOS_ICD_3_0"
"28427","BNSF  3122","2026-03-23 오후 6:43:13","BOS_ICD_3_0"
"28326","BNSF  3861","2026-03-23 오후 6:42:17","BOS_ICD_3_0"
"28694","BNSF  5238","2026-03-23 오후 6:41:40","ICD_4_0"
"26468","BNSF  4069","2026-03-23 오후 6:40:46","ICD_4_0"
"23714","BNSF  7356","2026-03-23 오후 6:39:57","BOS_ICD_3_0"
"26930","BNSF  5259","2026-03-23 오후 6:39:54","ICD_4_0"
"25666","BNSF  5801","2026-03-23 오후 6:38:55","ICD_4_0"
"28784","BNSF  5964","2026-03-23 오후 6:38:55","ICD_4_0"
"27209","BNSF  4288","2026-03-23 오후 6:38:45","BOS_ICD_3_0"
"26714","BNSF  5703","2026-03-23 오후 6:38:41","ICD_4_0"
"12413","AMTK   174","2026-03-23 오후 6:38:25","BOS_ICD_3_0"
"24950","BNSF  9320","2026-03-23 오후 6:37:56","BOS_ICD_3_0"
"30004","BNSF  7842","2026-03-23 오후 6:36:43","BOS_ICD_3_0"
"30282","BNSF  5411","2026-03-23 오후 6:36:19","BOS_ICD_3_0"
"24261","BNSF  8080","2026-03-23 오후 6:35:40","BOS_ICD_3_0"
"22361","AMTK   159","2026-03-23 오후 6:34:00","BOS_ICD_3_0"
"30208","BNSF  3730","2026-03-23 오후 6:33:27","ICD_4_0"
"26975","BNSF  7924","2026-03-23 오후 6:33:09","BOS_ICD_3_0"
"21542","BNSF  7460","2026-03-23 오후 6:32:49","ICD_4_0"
"29875","BNSF  7081","2026-03-23 오후 6:31:55","BOS_ICD_3_0"
"24200","BNSF  8355","2026-03-23 오후 6:31:36","BOS_ICD_3_0"
"26109","BNSF  6107","2026-03-23 오후 6:31:04","ICD_4_0"
"27949","BNSF  8185","2026-03-23 오후 6:29:53","BOS_ICD_3_0"
"26091","BNSF  7332","2026-03-23 오후 6:29:45","BOS_ICD_3_0"
"23854","BNSF  3148","2026-03-23 오후 6:29:42","ICD_4_0"
"23615","BNSF  1409","2026-03-23 오후 6:29:22","ICD_4_0"
"19243","BNSF  5937","2026-03-23 오후 6:26:57","ICD_4_0"
"20474","BNSF  6643","2026-03-23 오후 6:26:53","BOS_ICD_3_0"
"24569","BNSF  6528","2026-03-23 오후 6:26:19","BOS_ICD_3_0"
"19894","BNSF  2309","2026-03-23 오후 6:26:14","ICD_4_0"
"26813","BNSF  6324","2026-03-23 오후 6:25:36","BOS_ICD_3_0"
"29865","BNSF  1958","2026-03-23 오후 6:24:53","BOS_ICD_3_0"
"30245","BNSF  5389","2026-03-23 오후 6:24:31","BOS_ICD_3_0"
"24681","BNSF  7486","2026-03-23 오후 6:24:19","ICD_4_0"
"29821","BNSF  5835","2026-03-23 오후 6:24:10","BOS_ICD_3_0"
"15505","BNSF  3135","2026-03-23 오후 6:23:37","ICD_4_0"
"29462","BNSF   295","2026-03-23 오후 6:22:29","BOS_ICD_3_0"
"23188","BNSF  7795","2026-03-23 오후 6:22:06","ICD_4_0"
"27620","METX  8604","2026-03-23 오후 6:22:05","BOS_ICD_3_0"
"26896","BNSF  4206","2026-03-23 오후 6:21:46","ICD_4_0"
"23100","AMTK   110","2026-03-23 오후 6:21:10","BOS_ICD_3_0"
"23650","BNSF  6396","2026-03-23 오후 6:21:03","BOS_ICD_3_0"
"19478","BNSF  8500","2026-03-23 오후 6:20:59","ICD_4_0"
"22074","AMTK   371","2026-03-23 오후 6:20:47","BOS_ICD_3_0"
"23847","BNSF  7017","2026-03-23 오후 6:20:27","ICD_4_0"
"25606","BNSF   124","2026-03-23 오후 6:20:11","ICD_4_0"
"28070","BNSF   736","2026-03-23 오후 6:20:07","BOS_ICD_3_0"
"27484","BNSF   729","2026-03-23 오후 6:19:35","BOS_ICD_3_0"
"28780","BNSF  5866","2026-03-23 오후 6:19:21","ICD_4_0"
"19808","BNSF  7161","2026-03-23 오후 6:18:32","BOS_ICD_3_0"
"26564","BNSF  6503","2026-03-23 오후 6:18:04","ICD_4_0"
"30159","BNSF  7047","2026-03-23 오후 6:17:23","BOS_ICD_3_0"
"21761","BNSF   556","2026-03-23 오후 6:17:22","BOS_ICD_3_0"
"18609","BNSF   156","2026-03-23 오후 6:17:19","ICD_4_0"
"26881","BNSF  5415","2026-03-23 오후 6:17:03","ICD_4_0"
"23400","BNSF  5460","2026-03-23 오후 6:17:02","ICD_4_0"
"18878","BNSF  5213","2026-03-23 오후 6:17:00","ICD_4_0"
"25168","BNSF  7527","2026-03-23 오후 6:16:50","ICD_4_0"
"15224","BNSF  3759","2026-03-23 오후 6:16:43","BOS_ICD_3_0"
"24896","BNSF  2818","2026-03-23 오후 6:16:35","BOS_ICD_3_0"
"28059","BNSF  7680","2026-03-23 오후 6:16:34","BOS_ICD_3_0"
"29149","BNSF  5011","2026-03-23 오후 6:16:29","ICD_4_0"
"27596","METX   185","2026-03-23 오후 6:14:18","BOS_ICD_3_0"
"27120","BNSF  6048","2026-03-23 오후 6:12:55","ICD_4_0"
"28101","BNSF  9154","2026-03-23 오후 6:12:41","ICD_4_0"
"16310","AMTK   129","2026-03-23 오후 6:12:13","BOS_ICD_3_0"
"28316","BNSF  3686","2026-03-23 오후 6:12:12","BOS_ICD_3_0"
"27793","BNSF  8435","2026-03-23 오후 6:11:49","ICD_4_0"
"28539","BNSF  3357","2026-03-23 오후 6:11:47","BOS_ICD_3_0"
"26372","BNSF  3952","2026-03-23 오후 6:11:43","ICD_4_0"
"24668","BNSF  6013","2026-03-23 오후 6:11:14","ICD_4_0"
"26246","BNSF  5119","2026-03-23 오후 6:10:39","BOS_ICD_3_0"
"25975","BNSF   133","2026-03-23 오후 6:09:45","BOS_ICD_3_0"
"24015","BNSF  3159","2026-03-23 오후 6:09:07","BOS_ICD_3_0"
"23915","BNSF  6234","2026-03-23 오후 6:09:03","ICD_4_0"
"15532","AMTK   511","2026-03-23 오후 6:09:02","BOS_ICD_3_0"
"21081","BNSF  7727","2026-03-23 오후 6:09:00","ICD_4_0"
"21798","BNSF  5173","2026-03-23 오후 6:08:48","ICD_4_0"
"25459","BNSF   291","2026-03-23 오후 6:08:48","BOS_ICD_3_0"
"27936","BNSF  5010","2026-03-23 오후 6:08:11","ICD_4_0"
"20321","BNSF  6769","2026-03-23 오후 6:07:53","ICD_4_0"
"24390","BNSF  5948","2026-03-23 오후 6:07:24","ICD_4_0"
"27638","BNSF  3907","2026-03-23 오후 6:07:16","ICD_4_0"
"26770","BNSF  3196","2026-03-23 오후 6:06:49","BOS_ICD_3_0"
"23948","BNSF  7384","2026-03-23 오후 6:06:30","ICD_4_0"
"12303","AMTK   121","2026-03-23 오후 6:05:36","BOS_ICD_3_0"
"25393","BNSF  7394","2026-03-23 오후 6:05:33","BOS_ICD_3_0"
"20899","BNSF  6550","2026-03-23 오후 6:05:28","ICD_4_0"
"28128","BNSF  5452","2026-03-23 오후 6:05:24","ICD_4_0"
"25038","BNSF  4435","2026-03-23 오후 6:05:19","ICD_4_0"
"23576","BNSF  6116","2026-03-23 오후 6:05:15","ICD_4_0"
"26411","BNSF  5654","2026-03-23 오후 6:05:13","ICD_4_0"
"13236","BNSF  7833","2026-03-23 오후 6:05:09","ICD_4_0"
"23119","BNSF  6130","2026-03-23 오후 6:04:55","ICD_4_0"
"29328","BNSF  5468","2026-03-23 오후 6:04:44","ICD_4_0"
"23825","BNSF  6937","2026-03-23 오후 6:04:37","BOS_ICD_3_0"
"23635","BNSF  5913","2026-03-23 오후 6:04:31","ICD_4_0"
"26397","BNSF  7554","2026-03-23 오후 6:04:17","ICD_4_0"
"24080","BNSF  6915","2026-03-23 오후 6:04:13","BOS_ICD_3_0"
"29846","BNSF  7180","2026-03-23 오후 6:03:55","ICD_4_0"
"21885","BNSF  7305","2026-03-23 오후 6:03:32","ICD_4_0"
"26361","BNSF  6369","2026-03-23 오후 6:03:19","ICD_4_0"
"27105","BNSF  3625","2026-03-23 오후 6:02:59","BOS_ICD_3_0"
"24387","METX   117","2026-03-23 오후 6:02:58","BOS_ICD_3_0"
"24546","BNSF  1779","2026-03-23 오후 6:01:34","BOS_ICD_3_0"
"27551","BNSF  5366","2026-03-23 오후 6:01:32","ICD_4_0"
"29802","SDRX   304","2026-03-23 오후 6:00:30","BOS_ICD_3_0"
"23636","BNSF  5227","2026-03-23 오후 6:00:27","ICD_4_0"
"23678","BNSF  7044","2026-03-23 오후 5:59:59","ICD_4_0"
"23862","BNSF  8207","2026-03-23 오후 5:59:57","BOS_ICD_3_0"
"25458","BNSF  6952","2026-03-23 오후 5:59:34","ICD_4_0"
"29433","METX   181","2026-03-23 오후 5:59:15","BOS_ICD_3_0"
"24328","BNSF  6930","2026-03-23 오후 5:59:06","ICD_4_0"
"26074","BNSF  6771","2026-03-23 오후 5:58:25","ICD_4_0"
"24634","BNSF  8055","2026-03-23 오후 5:58:22","BOS_ICD_3_0"
"24735","BNSF  5967","2026-03-23 오후 5:58:04","ICD_4_0"
"26659","BNSF  9168","2026-03-23 오후 5:57:46","BOS_ICD_3_0"
"24365","BNSF  7500","2026-03-23 오후 5:57:25","ICD_4_0"
"24563","BNSF  6958","2026-03-23 오후 5:57:22","ICD_4_0"
"29349","BNSF  9721","2026-03-23 오후 5:57:20","BOS_ICD_3_0"
"26672","BNSF  9246","2026-03-23 오후 5:57:19","ICD_4_0"
"21740","BNSF  9248","2026-03-23 오후 5:57:19","BOS_ICD_3_0"
"25710","BNSF  9202","2026-03-23 오후 5:57:19","BOS_ICD_3_0"
"29994","BNSF  9049","2026-03-23 오후 5:57:18","BOS_ICD_3_0"
"28966","BNSF  8999","2026-03-23 오후 5:57:18","BOS_ICD_3_0"
"30278","BNSF  8576","2026-03-23 오후 5:57:17","BOS_ICD_3_0"
"23139","BNSF  8540","2026-03-23 오후 5:57:17","BOS_ICD_3_0"
"19410","BNSF  8408","2026-03-23 오후 5:57:16","ICD_4_0"
"23547","BNSF  8416","2026-03-23 오후 5:57:16","BOS_ICD_3_0"
"24749","BNSF  8118","2026-03-23 오후 5:57:14","BOS_ICD_3_0"
"19899","BNSF  8117","2026-03-23 오후 5:57:13","BOS_ICD_3_0"
"26344","BNSF  8027","2026-03-23 오후 5:57:13","BOS_ICD_3_0"
"25008","BNSF  8003","2026-03-23 오후 5:57:13","BOS_ICD_3_0"
"25583","BNSF  7834","2026-03-23 오후 5:57:12","BOS_ICD_3_0"
"28865","BNSF  7769","2026-03-23 오후 5:57:12","BOS_ICD_3_0"
"25240","BNSF  7557","2026-03-23 오후 5:57:11","BOS_ICD_3_0"
"20272","BNSF  6978","2026-03-23 오후 5:57:07","ICD_4_0"
"25032","BNSF  7038","2026-03-23 오후 5:57:06","BOS_ICD_3_0"
"23215","BNSF  6154","2026-03-23 오후 5:57:06","BOS_ICD_3_0"
"22363","BNSF  6805","2026-03-23 오후 5:57:05","ICD_4_0"
"21279","BNSF  6684","2026-03-23 오후 5:57:04","BOS_ICD_3_0"
"26634","BNSF  6610","2026-03-23 오후 5:57:04","BOS_ICD_3_0"
"26579","BNSF  6584","2026-03-23 오후 5:57:04","BOS_ICD_3_0"
"22747","BNSF  6302","2026-03-23 오후 5:57:02","BOS_ICD_3_0"
"27460","BNSF  6252","2026-03-23 오후 5:57:02","ICD_4_0"
"27243","BNSF  6242","2026-03-23 오후 5:57:02","BOS_ICD_3_0"
"26232","BNSF  6128","2026-03-23 오후 5:57:01","BOS_ICD_3_0"
"29184","BNSF  6123","2026-03-23 오후 5:57:01","BOS_ICD_3_0"
"23089","BNSF  6138","2026-03-23 오후 5:57:01","ICD_4_0"
"20170","BNSF  6076","2026-03-23 오후 5:57:01","BOS_ICD_3_0"
"26013","BNSF  5962","2026-03-23 오후 5:57:00","BOS_ICD_3_0"
"28421","BNSF  5988","2026-03-23 오후 5:57:00","ICD_4_0"
"24659","BNSF  6021","2026-03-23 오후 5:57:00","ICD_4_0"
"29987","BNSF  5931","2026-03-23 오후 5:57:00","ICD_4_0"
"24035","BNSF  5892","2026-03-23 오후 5:57:00","BOS_ICD_3_0"
"29314","BNSF  5865","2026-03-23 오후 5:56:59","BOS_ICD_3_0"
"27504","BNSF  5837","2026-03-23 오후 5:56:59","BOS_ICD_3_0"
"29186","BNSF  5809","2026-03-23 오후 5:56:59","BOS_ICD_3_0"
"28400","BNSF  5764","2026-03-23 오후 5:56:59","BOS_ICD_3_0"
"27821","BNSF  5780","2026-03-23 오후 5:56:59","BOS_ICD_3_0"
"19133","BNSF  5712","2026-03-23 오후 5:56:58","BOS_ICD_3_0"
"23585","BNSF  5756","2026-03-23 오후 5:56:58","BOS_ICD_3_0"
"23291","BNSF  5757","2026-03-23 오후 5:56:58","BOS_ICD_3_0"
"25035","BNSF  5544","2026-03-23 오후 5:56:58","ICD_4_0"
"22016","BNSF  5691","2026-03-23 오후 5:56:58","ICD_4_0"
"26682","BNSF  5692","2026-03-23 오후 5:56:58","ICD_4_0"
"25802","BNSF  5688","2026-03-23 오후 5:56:58","BOS_ICD_3_0"
"24816","BNSF  5668","2026-03-23 오후 5:56:58","BOS_ICD_3_0"
"26365","BNSF  5665","2026-03-23 오후 5:56:58","ICD_4_0"
"27199","BNSF  5667","2026-03-23 오후 5:56:58","BOS_ICD_3_0"
"28761","BNSF  5603","2026-03-23 오후 5:56:58","BOS_ICD_3_0"
"26909","BNSF  5618","2026-03-23 오후 5:56:58","BOS_ICD_3_0"
"29776","BNSF  5611","2026-03-23 오후 5:56:58","ICD_4_0"
"25470","BNSF  5637","2026-03-23 오후 5:56:58","BOS_ICD_3_0"
"23205","BNSF  5536","2026-03-23 오후 5:56:58","BOS_ICD_3_0"
"28686","BNSF  5531","2026-03-23 오후 5:56:57","ICD_4_0"
"25604","BNSF  5620","2026-03-23 오후 5:56:57","BOS_ICD_3_0"
"23809","BNSF  5501","2026-03-23 오후 5:56:57","ICD_4_0"
"23673","BNSF  5524","2026-03-23 오후 5:56:57","BOS_ICD_3_0"
"23187","BNSF  5508","2026-03-23 오후 5:56:57","ICD_4_0"
"29215","BNSF  5467","2026-03-23 오후 5:56:57","ICD_4_0"
"29001","BNSF  5409","2026-03-23 오후 5:56:57","BOS_ICD_3_0"
"30022","BNSF  5435","2026-03-23 오후 5:56:57","ICD_4_0"
"18958","BNSF  5410","2026-03-23 오후 5:56:57","ICD_4_0"
"18963","BNSF  5420","2026-03-23 오후 5:56:57","ICD_4_0"
"24207","BNSF  5375","2026-03-23 오후 5:56:57","BOS_ICD_3_0"
"29079","BNSF  5250","2026-03-23 오후 5:56:56","BOS_ICD_3_0"
"28743","BNSF  5199","2026-03-23 오후 5:56:56","BOS_ICD_3_0"
"18882","BNSF  5245","2026-03-23 오후 5:56:56","BOS_ICD_3_0"
"29769","BNSF  5200","2026-03-23 오후 5:56:56","ICD_4_0"
"27990","BNSF  5159","2026-03-23 오후 5:56:55","ICD_4_0"
"29247","BNSF  5133","2026-03-23 오후 5:56:55","ICD_4_0"
"26296","BNSF  5086","2026-03-23 오후 5:56:55","ICD_4_0"
"18763","BNSF  4991","2026-03-23 오후 5:56:55","ICD_4_0"
"24347","BNSF  5129","2026-03-23 오후 5:56:55","ICD_4_0"
"29458","BNSF  5092","2026-03-23 오후 5:56:55","BOS_ICD_3_0"
"23251","BNSF  5026","2026-03-23 오후 5:56:55","BOS_ICD_3_0"
"29083","BNSF  5020","2026-03-23 오후 5:56:55","BOS_ICD_3_0"
"29335","BNSF  5012","2026-03-23 오후 5:56:55","ICD_4_0"
"28904","BNSF  5029","2026-03-23 오후 5:56:55","BOS_ICD_3_0"
"27926","BNSF  5045","2026-03-23 오후 5:56:55","ICD_4_0"
"18770","BNSF  4983","2026-03-23 오후 5:56:54","ICD_4_0"
"17028","BNSF  4664","2026-03-23 오후 5:56:54","ICD_4_0"
"21746","BNSF  4725","2026-03-23 오후 5:56:54","ICD_4_0"
