"component_family","component_uid","parent_control_point_uid","component_name","component_secondary_name","component_detail_name","component_codeline","reference_column","reference_value"
"track","200294","200016","TK","MAIN","MAIN","20","DerailmentDetectorCtlBit","0;0;0;0"
"track","200294","200016","TK","MAIN","MAIN","20","DerailmentDetectorIndBit","0;0;0;0"
"track","200294","200016","TK","MAIN","MAIN","20","PCTL","0;1;200016;0020"
"track","200294","200016","TK","MAIN","MAIN","20","PIND","6;1;200016;0020"
"track","200294","200016","TK","MAIN","MAIN","20","SCTL","0;1;200016;0020"
"track","200294","200016","TK","MAIN","MAIN","20","SIND","0;1;200016;0020"
"track","200294","200016","TK","MAIN","MAIN","20","TCTL","0;1;200016;0020"
"track","200294","200016","TK","MAIN","MAIN","20","TIND","0;1;200016;0020"
"track","200294","200016","TK","MAIN","MAIN","20","TrackLockBit","0;0;0;0"
"track","200295","200016","TK","MAIN","MAIN","20","DerailmentDetectorCtlBit","0;0;0;0"
"track","200295","200016","TK","MAIN","MAIN","20","DerailmentDetectorIndBit","0;0;0;0"
"track","200295","200016","TK","MAIN","MAIN","20","PCTL","0;1;200016;0020"
"track","200295","200016","TK","MAIN","MAIN","20","PIND","6;1;200016;0020"
"track","200295","200016","TK","MAIN","MAIN","20","SCTL","0;1;200016;0020"
"track","200295","200016","TK","MAIN","MAIN","20","SIND","0;1;200016;0020"
"track","200295","200016","TK","MAIN","MAIN","20","TCTL","0;1;200016;0020"
"track","200295","200016","TK","MAIN","MAIN","20","TIND","0;1;200016;0020"
"track","200295","200016","TK","MAIN","MAIN","20","TrackLockBit","0;0;0;0"
"track","200303","200017","1SMSTK","MT1","MT1","22","DerailmentDetectorCtlBit","0;0;0;0"
"track","200303","200017","1SMSTK","MT1","MT1","22","DerailmentDetectorIndBit","0;0;0;0"
"track","200303","200017","1SMSTK","MT1","MT1","22","PCTL","0;1;200017;22"
"track","200303","200017","1SMSTK","MT1","MT1","22","PIND","23;1;200017;22"
"track","200303","200017","1SMSTK","MT1","MT1","22","SCTL","0;1;200017;22"
"track","200303","200017","1SMSTK","MT1","MT1","22","SIND","0;1;200017;22"
"track","200303","200017","1SMSTK","MT1","MT1","22","TCTL","0;1;200017;22"
"track","200303","200017","1SMSTK","MT1","MT1","22","TIND","0;1;200017;22"
"track","200303","200017","1SMSTK","MT1","MT1","22","TrackLockBit","0;0;0;0"
"track","200304","200017","2SMSTK","MT2","MT2","22","DerailmentDetectorCtlBit","0;0;0;0"
"track","200304","200017","2SMSTK","MT2","MT2","22","DerailmentDetectorIndBit","0;0;0;0"
"track","200304","200017","2SMSTK","MT2","MT2","22","PCTL","0;1;200017;22"
"track","200304","200017","2SMSTK","MT2","MT2","22","PIND","24;1;200017;22"
"track","200304","200017","2SMSTK","MT2","MT2","22","SCTL","0;1;200017;22"
"track","200304","200017","2SMSTK","MT2","MT2","22","SIND","0;1;200017;22"
"track","200304","200017","2SMSTK","MT2","MT2","22","TCTL","0;1;200017;22"
"track","200304","200017","2SMSTK","MT2","MT2","22","TIND","0;1;200017;22"
"track","200304","200017","2SMSTK","MT2","MT2","22","TrackLockBit","0;0;0;0"
"track","200305","200017","1152BK","MT1","MT1","22","DerailmentDetectorCtlBit","0;0;0;0"
"track","200305","200017","1152BK","MT1","MT1","22","DerailmentDetectorIndBit","0;0;0;0"
"track","200305","200017","1152BK","MT1","MT1","22","PCTL","0;1;200017;0022"
"track","200305","200017","1152BK","MT1","MT1","22","PIND","37;1;200017;0022"
"track","200305","200017","1152BK","MT1","MT1","22","SCTL","0;1;200017;0022"
"track","200305","200017","1152BK","MT1","MT1","22","SIND","0;1;200017;0022"
"track","200305","200017","1152BK","MT1","MT1","22","TCTL","0;1;200017;0022"
"track","200305","200017","1152BK","MT1","MT1","22","TIND","0;1;200017;0022"
"track","200305","200017","1152BK","MT1","MT1","22","TrackLockBit","0;0;0;0"
"track","200306","200017","1154BK","MT2","MT2","22","DerailmentDetectorCtlBit","0;0;0;0"
"track","200306","200017","1154BK","MT2","MT2","22","DerailmentDetectorIndBit","0;0;0;0"
"track","200306","200017","1154BK","MT2","MT2","22","PCTL","0;1;200017;0022"
"track","200306","200017","1154BK","MT2","MT2","22","PIND","38;1;200017;0022"
"track","200306","200017","1154BK","MT2","MT2","22","SCTL","0;1;200017;0022"
"track","200306","200017","1154BK","MT2","MT2","22","SIND","0;1;200017;0022"
"track","200306","200017","1154BK","MT2","MT2","22","TCTL","0;1;200017;0022"
"track","200306","200017","1154BK","MT2","MT2","22","TIND","0;1;200017;0022"
"track","200306","200017","1154BK","MT2","MT2","22","TrackLockBit","0;0;0;0"
"track","200309","200017","1SMSTK","MT1","MT1","22","DerailmentDetectorCtlBit","0;0;0;0"
"track","200309","200017","1SMSTK","MT1","MT1","22","DerailmentDetectorIndBit","0;0;0;0"
"track","200309","200017","1SMSTK","MT1","MT1","22","PCTL","0;1;200017;0022"
"track","200309","200017","1SMSTK","MT1","MT1","22","PIND","23;1;200017;0022"
"track","200309","200017","1SMSTK","MT1","MT1","22","SCTL","0;1;200017;0022"
"track","200309","200017","1SMSTK","MT1","MT1","22","SIND","0;1;200017;0022"
"track","200309","200017","1SMSTK","MT1","MT1","22","TCTL","0;1;200017;0022"
"track","200309","200017","1SMSTK","MT1","MT1","22","TIND","0;1;200017;0022"
"track","200309","200017","1SMSTK","MT1","MT1","22","TrackLockBit","0;0;0;0"
"track","200310","200017","2SMSTK","MT2","MT2","22","DerailmentDetectorCtlBit","0;0;0;0"
"track","200310","200017","2SMSTK","MT2","MT2","22","DerailmentDetectorIndBit","0;0;0;0"
"track","200310","200017","2SMSTK","MT2","MT2","22","PCTL","0;1;200017;0022"
"track","200310","200017","2SMSTK","MT2","MT2","22","PIND","24;1;200017;0022"
"track","200310","200017","2SMSTK","MT2","MT2","22","SCTL","0;1;200017;0022"
"track","200310","200017","2SMSTK","MT2","MT2","22","SIND","0;1;200017;0022"
"track","200310","200017","2SMSTK","MT2","MT2","22","TCTL","0;1;200017;0022"
"track","200310","200017","2SMSTK","MT2","MT2","22","TIND","0;1;200017;0022"
"track","200310","200017","2SMSTK","MT2","MT2","22","TrackLockBit","0;0;0;0"
"track","200311","200017","1163BK","MT2","MT2","22","DerailmentDetectorCtlBit","0;0;0;0"
"track","200311","200017","1163BK","MT2","MT2","22","DerailmentDetectorIndBit","0;0;0;0"
"track","200311","200017","1163BK","MT2","MT2","22","PCTL","0;1;200017;22"
"track","200311","200017","1163BK","MT2","MT2","22","PIND","25;1;200017;22"
"track","200311","200017","1163BK","MT2","MT2","22","SCTL","0;1;200017;22"
"track","200311","200017","1163BK","MT2","MT2","22","SIND","0;1;200017;22"
"track","200311","200017","1163BK","MT2","MT2","22","TCTL","0;1;200017;22"
"track","200311","200017","1163BK","MT2","MT2","22","TIND","0;1;200017;22"
"track","200311","200017","1163BK","MT2","MT2","22","TrackLockBit","0;0;0;0"
"track","200312","200017","TK","MT1","MT1","22","DerailmentDetectorCtlBit","0;0;0;0"
"track","200312","200017","TK","MT1","MT1","22","DerailmentDetectorIndBit","0;0;0;0"
"track","200312","200017","TK","MT1","MT1","22","PCTL","0;1;200017;0022"
"track","200312","200017","TK","MT1","MT1","22","PIND","7;1;200017;0022"
"track","200312","200017","TK","MT1","MT1","22","SCTL","0;1;200017;0022"
"track","200312","200017","TK","MT1","MT1","22","SIND","0;1;200017;0022"
"track","200312","200017","TK","MT1","MT1","22","TCTL","0;1;200017;0022"
"track","200312","200017","TK","MT1","MT1","22","TIND","0;1;200017;0022"
"track","200312","200017","TK","MT1","MT1","22","TrackLockBit","0;0;0;0"
"track","200313","200017","TK","MT1","MT1","22","DerailmentDetectorCtlBit","0;0;0;0"
"track","200313","200017","TK","MT1","MT1","22","DerailmentDetectorIndBit","0;0;0;0"
"track","200313","200017","TK","MT1","MT1","22","PCTL","0;1;200017;0022"
"track","200313","200017","TK","MT1","MT1","22","PIND","7;1;200017;0022"
"track","200313","200017","TK","MT1","MT1","22","SCTL","0;1;200017;0022"
"track","200313","200017","TK","MT1","MT1","22","SIND","0;1;200017;0022"
"track","200313","200017","TK","MT1","MT1","22","TCTL","0;1;200017;0022"
"track","200313","200017","TK","MT1","MT1","22","TIND","0;1;200017;0022"
"track","200313","200017","TK","MT1","MT1","22","TrackLockBit","0;0;0;0"
"track","200314","200017","TK","MT1","MT1","22","DerailmentDetectorCtlBit","0;0;0;0"
"track","200314","200017","TK","MT1","MT1","22","DerailmentDetectorIndBit","0;0;0;0"
"track","200314","200017","TK","MT1","MT1","22","PCTL","0;1;200017;0022"
"track","200314","200017","TK","MT1","MT1","22","PIND","7;1;200017;0022"
"track","200314","200017","TK","MT1","MT1","22","SCTL","0;1;200017;0022"
"track","200314","200017","TK","MT1","MT1","22","SIND","0;1;200017;0022"
"track","200314","200017","TK","MT1","MT1","22","TCTL","0;1;200017;0022"
"track","200314","200017","TK","MT1","MT1","22","TIND","0;1;200017;0022"
"track","200314","200017","TK","MT1","MT1","22","TrackLockBit","0;0;0;0"
"track","200315","200017","TK","MT1","MT1","22","DerailmentDetectorCtlBit","0;0;0;0"
"track","200315","200017","TK","MT1","MT1","22","DerailmentDetectorIndBit","0;0;0;0"
"track","200315","200017","TK","MT1","MT1","22","PCTL","0;1;200017;0022"
"track","200315","200017","TK","MT1","MT1","22","PIND","7;1;200017;0022"
"track","200315","200017","TK","MT1","MT1","22","SCTL","0;1;200017;0022"
"track","200315","200017","TK","MT1","MT1","22","SIND","0;1;200017;0022"
"track","200315","200017","TK","MT1","MT1","22","TCTL","0;1;200017;0022"
"track","200315","200017","TK","MT1","MT1","22","TIND","0;1;200017;0022"
"track","200315","200017","TK","MT1","MT1","22","TrackLockBit","0;0;0;0"
"track","200320","200017","1WABK","MT1","MT1","22","DerailmentDetectorCtlBit","0;0;0;0"
"track","200320","200017","1WABK","MT1","MT1","22","DerailmentDetectorIndBit","0;0;0;0"
"track","200320","200017","1WABK","MT1","MT1","22","PCTL","0;1;200017;22"
"track","200320","200017","1WABK","MT1","MT1","22","PIND","8;1;200017;22"
"track","200320","200017","1WABK","MT1","MT1","22","SCTL","0;1;200017;22"
"track","200320","200017","1WABK","MT1","MT1","22","SIND","0;1;200017;22"
"track","200320","200017","1WABK","MT1","MT1","22","TCTL","0;1;200017;22"
"track","200320","200017","1WABK","MT1","MT1","22","TIND","0;1;200017;22"
"track","200320","200017","1WABK","MT1","MT1","22","TrackLockBit","0;0;0;0"
"track","200332","200017","1173BK","MT2","MT2","22","DerailmentDetectorCtlBit","0;0;0;0"
"track","200332","200017","1173BK","MT2","MT2","22","DerailmentDetectorIndBit","0;0;0;0"
"track","200332","200017","1173BK","MT2","MT2","22","PCTL","0;1;200017;22"
"track","200332","200017","1173BK","MT2","MT2","22","PIND","26;1;200017;22"
"track","200332","200017","1173BK","MT2","MT2","22","SCTL","0;1;200017;22"
"track","200332","200017","1173BK","MT2","MT2","22","SIND","0;1;200017;22"
"track","200332","200017","1173BK","MT2","MT2","22","TCTL","0;1;200017;22"
"track","200332","200017","1173BK","MT2","MT2","22","TIND","0;1;200017;22"
"track","200332","200017","1173BK","MT2","MT2","22","TrackLockBit","0;0;0;0"
"track","200321","200019","3EABK","BFT","NOTHING","24","DerailmentDetectorCtlBit","0;0;0;0"
"track","200321","200019","3EABK","BFT","NOTHING","24","DerailmentDetectorIndBit","0;0;0;0"
"track","200321","200019","3EABK","BFT","NOTHING","24","PCTL","0;1;200019;0024"
"track","200321","200019","3EABK","BFT","NOTHING","24","PIND","7;1;200019;0024"
"track","200321","200019","3EABK","BFT","NOTHING","24","QCTL","0;1;0;0000"
"track","200321","200019","3EABK","BFT","NOTHING","24","SCTL","0;1;200019;0024"
"track","200321","200019","3EABK","BFT","NOTHING","24","SIND","0;1;200019;0024"
"track","200321","200019","3EABK","BFT","NOTHING","24","TCTL","0;1;200019;0024"
"track","200321","200019","3EABK","BFT","NOTHING","24","TIND","0;1;200019;0024"
"track","200321","200019","3EABK","BFT","NOTHING","24","TrackLockBit","0;0;0;0"
"track","200338","200019","1EABK","MAIN","MAIN","24","DerailmentDetectorCtlBit","0;0;0;0"
"track","200338","200019","1EABK","MAIN","MAIN","24","DerailmentDetectorIndBit","0;0;0;0"
"track","200338","200019","1EABK","MAIN","MAIN","24","PCTL","0;1;200019;0024"
"track","200338","200019","1EABK","MAIN","MAIN","24","PIND","8;1;200019;0024"
"track","200338","200019","1EABK","MAIN","MAIN","24","QCTL","0;0;0;0000"
"track","200338","200019","1EABK","MAIN","MAIN","24","SCTL","0;1;200019;0024"
"track","200338","200019","1EABK","MAIN","MAIN","24","SIND","0;1;200019;0024"
"track","200338","200019","1EABK","MAIN","MAIN","24","TCTL","0;1;200019;0024"
"track","200338","200019","1EABK","MAIN","MAIN","24","TIND","0;1;200019;0024"
"track","200338","200019","1EABK","MAIN","MAIN","24","TrackLockBit","0;0;0;0"
"track","200379","200019","TK","MAIN","MAIN","24","DerailmentDetectorCtlBit","0;0;0;0"
"track","200379","200019","TK","MAIN","MAIN","24","DerailmentDetectorIndBit","0;0;0;0"
"track","200379","200019","TK","MAIN","MAIN","24","PCTL","0;1;200019;0024"
"track","200379","200019","TK","MAIN","MAIN","24","PIND","6;1;200019;0024"
"track","200379","200019","TK","MAIN","MAIN","24","SCTL","0;1;200019;0024"
"track","200379","200019","TK","MAIN","MAIN","24","SIND","0;1;200019;0024"
"track","200379","200019","TK","MAIN","MAIN","24","TCTL","0;1;200019;0024"
"track","200379","200019","TK","MAIN","MAIN","24","TIND","0;1;200019;0024"
"track","200379","200019","TK","MAIN","MAIN","24","TrackLockBit","0;0;0;0"
"track","200380","200019","TK","MAIN","MAIN","24","DerailmentDetectorCtlBit","0;0;0;0"
"track","200380","200019","TK","MAIN","MAIN","24","DerailmentDetectorIndBit","0;0;0;0"
"track","200380","200019","TK","MAIN","MAIN","24","PCTL","0;1;200019;0024"
"track","200380","200019","TK","MAIN","MAIN","24","PIND","6;1;200019;0024"
"track","200380","200019","TK","MAIN","MAIN","24","SCTL","0;1;200019;0024"
"track","200380","200019","TK","MAIN","MAIN","24","SIND","0;1;200019;0024"
"track","200380","200019","TK","MAIN","MAIN","24","TCTL","0;1;200019;0024"
"track","200380","200019","TK","MAIN","MAIN","24","TIND","0;1;200019;0024"
"track","200380","200019","TK","MAIN","MAIN","24","TrackLockBit","0;0;0;0"
"track","200381","200019","TK","MAIN","MAIN","24","DerailmentDetectorCtlBit","0;0;0;0"
"track","200381","200019","TK","MAIN","MAIN","24","DerailmentDetectorIndBit","0;0;0;0"
"track","200381","200019","TK","MAIN","MAIN","24","PCTL","0;1;200019;0024"
"track","200381","200019","TK","MAIN","MAIN","24","PIND","6;1;200019;0024"
"track","200381","200019","TK","MAIN","MAIN","24","SCTL","0;1;200019;0024"
"track","200381","200019","TK","MAIN","MAIN","24","SIND","0;1;200019;0024"
"track","200381","200019","TK","MAIN","MAIN","24","TCTL","0;1;200019;0024"
"track","200381","200019","TK","MAIN","MAIN","24","TIND","0;1;200019;0024"
"track","200381","200019","TK","MAIN","MAIN","24","TrackLockBit","0;0;0;0"
"track","200385","200019","1WABK","MAIN","MAIN","24","DerailmentDetectorCtlBit","0;0;0;0"
"track","200385","200019","1WABK","MAIN","MAIN","24","DerailmentDetectorIndBit","0;0;0;0"
"track","200385","200019","1WABK","MAIN","MAIN","24","PCTL","0;1;200019;0024"
"track","200385","200019","1WABK","MAIN","MAIN","24","PIND","9;1;200019;0024"
"track","200385","200019","1WABK","MAIN","MAIN","24","QCTL","0;1;200019;0024"
"track","200385","200019","1WABK","MAIN","MAIN","24","SCTL","0;1;200019;0024"
"track","200385","200019","1WABK","MAIN","MAIN","24","SIND","0;1;200019;0024"
"track","200385","200019","1WABK","MAIN","MAIN","24","TCTL","0;1;200019;0024"
"track","200385","200019","1WABK","MAIN","MAIN","24","TIND","0;1;200019;0024"
"track","200385","200019","1WABK","MAIN","MAIN","24","TrackLockBit","0;0;0;0"
"track","200407","200019","TK","MAIN","MAIN","24","DerailmentDetectorCtlBit","0;0;0;0"
"track","200407","200019","TK","MAIN","MAIN","24","DerailmentDetectorIndBit","0;0;0;0"
"track","200407","200019","TK","MAIN","MAIN","24","PCTL","0;1;200019;0024"
"track","200407","200019","TK","MAIN","MAIN","24","PIND","6;1;200019;0024"
"track","200407","200019","TK","MAIN","MAIN","24","SCTL","0;1;200019;0024"
"track","200407","200019","TK","MAIN","MAIN","24","SIND","0;1;200019;0024"
"track","200407","200019","TK","MAIN","MAIN","24","TCTL","0;1;200019;0024"
"track","200407","200019","TK","MAIN","MAIN","24","TIND","0;1;200019;0024"
"track","200407","200019","TK","MAIN","MAIN","24","TrackLockBit","0;0;0;0"
"track","200333","200020","2CSSTK","MT2","MT2","23","DerailmentDetectorCtlBit","0;0;0;0"
"track","200333","200020","2CSSTK","MT2","MT2","23","DerailmentDetectorIndBit","0;0;0;0"
"track","200333","200020","2CSSTK","MT2","MT2","23","PCTL","0;1;200020;23"
"track","200333","200020","2CSSTK","MT2","MT2","23","PIND","15;1;200020;23"
"track","200333","200020","2CSSTK","MT2","MT2","23","SCTL","0;1;200020;23"
"track","200333","200020","2CSSTK","MT2","MT2","23","SIND","0;1;200020;23"
"track","200333","200020","2CSSTK","MT2","MT2","23","TCTL","0;1;200020;23"
"track","200333","200020","2CSSTK","MT2","MT2","23","TIND","0;1;200020;23"
"track","200333","200020","2CSSTK","MT2","MT2","23","TrackLockBit","0;0;0;0"
"track","200334","200020","1CSSTK","MT1","MT1","23","DerailmentDetectorCtlBit","0;0;0;0"
"track","200334","200020","1CSSTK","MT1","MT1","23","DerailmentDetectorIndBit","0;0;0;0"
"track","200334","200020","1CSSTK","MT1","MT1","23","PCTL","0;1;200020;23"
"track","200334","200020","1CSSTK","MT1","MT1","23","PIND","14;1;200020;23"
"track","200334","200020","1CSSTK","MT1","MT1","23","SCTL","0;1;200020;23"
"track","200334","200020","1CSSTK","MT1","MT1","23","SIND","0;1;200020;23"
"track","200334","200020","1CSSTK","MT1","MT1","23","TCTL","0;1;200020;23"
"track","200334","200020","1CSSTK","MT1","MT1","23","TIND","0;1;200020;23"
"track","200334","200020","1CSSTK","MT1","MT1","23","TrackLockBit","0;0;0;0"
"track","200335","200020","2EABK","MT2","MT2","23","DerailmentDetectorCtlBit","0;0;0;0"
"track","200335","200020","2EABK","MT2","MT2","23","DerailmentDetectorIndBit","0;0;0;0"
"track","200335","200020","2EABK","MT2","MT2","23","PCTL","0;1;200020;23"
"track","200335","200020","2EABK","MT2","MT2","23","PIND","8;1;200020;23"
"track","200335","200020","2EABK","MT2","MT2","23","SCTL","0;1;200020;23"
"track","200335","200020","2EABK","MT2","MT2","23","SIND","0;1;200020;23"
"track","200335","200020","2EABK","MT2","MT2","23","TCTL","0;1;200020;23"
"track","200335","200020","2EABK","MT2","MT2","23","TIND","0;1;200020;23"
"track","200335","200020","2EABK","MT2","MT2","23","TrackLockBit","0;0;0;0"
"track","200336","200020","1EABK","MT1","MT1","23","DerailmentDetectorCtlBit","0;0;0;0"
"track","200336","200020","1EABK","MT1","MT1","23","DerailmentDetectorIndBit","0;0;0;0"
"track","200336","200020","1EABK","MT1","MT1","23","PCTL","0;1;200020;23"
"track","200336","200020","1EABK","MT1","MT1","23","PIND","7;1;200020;23"
"track","200336","200020","1EABK","MT1","MT1","23","SCTL","0;1;200020;23"
"track","200336","200020","1EABK","MT1","MT1","23","SIND","0;1;200020;23"
"track","200336","200020","1EABK","MT1","MT1","23","TCTL","0;1;200020;23"
"track","200336","200020","1EABK","MT1","MT1","23","TIND","0;1;200020;23"
"track","200336","200020","1EABK","MT1","MT1","23","TrackLockBit","0;0;0;0"
"track","200353","200020","TK","MAIN","MAIN","23","DerailmentDetectorCtlBit","0;0;0;0"
"track","200353","200020","TK","MAIN","MAIN","23","DerailmentDetectorIndBit","0;0;0;0"
"track","200353","200020","TK","MAIN","MAIN","23","PCTL","0;1;200020;0023"
"track","200353","200020","TK","MAIN","MAIN","23","PIND","6;1;200020;0023"
"track","200353","200020","TK","MAIN","MAIN","23","SCTL","0;1;200020;0023"
"track","200353","200020","TK","MAIN","MAIN","23","SIND","0;1;200020;0023"
"track","200353","200020","TK","MAIN","MAIN","23","TCTL","0;1;200020;0023"
"track","200353","200020","TK","MAIN","MAIN","23","TIND","0;1;200020;0023"
"track","200353","200020","TK","MAIN","MAIN","23","TrackLockBit","0;0;0;0"
"track","200354","200020","TK","MAIN","MAIN","23","DerailmentDetectorCtlBit","0;0;0;0"
"track","200354","200020","TK","MAIN","MAIN","23","DerailmentDetectorIndBit","0;0;0;0"
"track","200354","200020","TK","MAIN","MAIN","23","PCTL","0;1;200020;0023"
"track","200354","200020","TK","MAIN","MAIN","23","PIND","6;1;200020;0023"
"track","200354","200020","TK","MAIN","MAIN","23","SCTL","0;1;200020;0023"
"track","200354","200020","TK","MAIN","MAIN","23","SIND","0;1;200020;0023"
"track","200354","200020","TK","MAIN","MAIN","23","TCTL","0;1;200020;0023"
"track","200354","200020","TK","MAIN","MAIN","23","TIND","0;1;200020;0023"
"track","200354","200020","TK","MAIN","MAIN","23","TrackLockBit","0;0;0;0"
"track","200355","200020","TK","MAIN","MAIN","23","DerailmentDetectorCtlBit","0;0;0;0"
"track","200355","200020","TK","MAIN","MAIN","23","DerailmentDetectorIndBit","0;0;0;0"
"track","200355","200020","TK","MAIN","MAIN","23","PCTL","0;1;200020;0023"
"track","200355","200020","TK","MAIN","MAIN","23","PIND","6;1;200020;0023"
"track","200355","200020","TK","MAIN","MAIN","23","SCTL","0;1;200020;0023"
"track","200355","200020","TK","MAIN","MAIN","23","SIND","0;1;200020;0023"
"track","200355","200020","TK","MAIN","MAIN","23","TCTL","0;1;200020;0023"
"track","200355","200020","TK","MAIN","MAIN","23","TIND","0;1;200020;0023"
"track","200355","200020","TK","MAIN","MAIN","23","TrackLockBit","0;0;0;0"
"track","200360","200020","TK","MAIN","MAIN","23","DerailmentDetectorCtlBit","0;0;0;0"
"track","200360","200020","TK","MAIN","MAIN","23","DerailmentDetectorIndBit","0;0;0;0"
"track","200360","200020","TK","MAIN","MAIN","23","PCTL","0;1;200020;0023"
"track","200360","200020","TK","MAIN","MAIN","23","PIND","6;1;200020;0023"
"track","200360","200020","TK","MAIN","MAIN","23","SCTL","0;1;200020;0023"
"track","200360","200020","TK","MAIN","MAIN","23","SIND","0;1;200020;0023"
"track","200360","200020","TK","MAIN","MAIN","23","TCTL","0;1;200020;0023"
"track","200360","200020","TK","MAIN","MAIN","23","TIND","0;1;200020;0023"
"track","200360","200020","TK","MAIN","MAIN","23","TrackLockBit","0;0;0;0"
"track","200409","200025","NSTK","MAIN","MAIN","25","DerailmentDetectorCtlBit","0;0;0;0"
"track","200409","200025","NSTK","MAIN","MAIN","25","DerailmentDetectorIndBit","0;0;0;0"
"track","200409","200025","NSTK","MAIN","MAIN","25","PCTL","0;1;200025;0025"
"track","200409","200025","NSTK","MAIN","MAIN","25","PIND","10;1;200025;0025"
"track","200409","200025","NSTK","MAIN","MAIN","25","QCTL","0;1;0;0000"
"track","200409","200025","NSTK","MAIN","MAIN","25","SCTL","0;1;200025;0025"
"track","200409","200025","NSTK","MAIN","MAIN","25","SIND","0;1;200025;0025"
"track","200409","200025","NSTK","MAIN","MAIN","25","TCTL","0;1;200025;0025"
"track","200409","200025","NSTK","MAIN","MAIN","25","TIND","0;1;200025;0025"
"track","200409","200025","NSTK","MAIN","MAIN","25","TrackLockBit","0;0;0;0"
"track","200410","200025","1182BK","MAIN","MAIN","25","DerailmentDetectorCtlBit","0;0;0;0"
"track","200410","200025","1182BK","MAIN","MAIN","25","DerailmentDetectorIndBit","0;0;0;0"
"track","200410","200025","1182BK","MAIN","MAIN","25","PCTL","0;1;200025;0025"
"track","200410","200025","1182BK","MAIN","MAIN","25","PIND","9;1;200025;0025"
"track","200410","200025","1182BK","MAIN","MAIN","25","QCTL","0;1;200025;0025"
"track","200410","200025","1182BK","MAIN","MAIN","25","SCTL","0;1;200025;0025"
"track","200410","200025","1182BK","MAIN","MAIN","25","SIND","0;1;200025;0025"
"track","200410","200025","1182BK","MAIN","MAIN","25","TCTL","0;1;200025;0025"
"track","200410","200025","1182BK","MAIN","MAIN","25","TIND","0;1;200025;0025"
"track","200410","200025","1182BK","MAIN","MAIN","25","TrackLockBit","0;0;0;0"
"track","200100","200026","1WABK","MAIN","MAIN","26","DerailmentDetectorCtlBit","0;0;0;0"
"track","200100","200026","1WABK","MAIN","MAIN","26","DerailmentDetectorIndBit","0;0;0;0"
"track","200100","200026","1WABK","MAIN","MAIN","26","PCTL","0;1;200026;0026"
"track","200100","200026","1WABK","MAIN","MAIN","26","PIND","7;1;200026;0026"
"track","200100","200026","1WABK","MAIN","MAIN","26","SCTL","0;1;200026;0026"
"track","200100","200026","1WABK","MAIN","MAIN","26","SIND","0;1;200026;0026"
"track","200100","200026","1WABK","MAIN","MAIN","26","TCTL","0;1;200026;0026"
"track","200100","200026","1WABK","MAIN","MAIN","26","TIND","0;1;200026;0026"
"track","200100","200026","1WABK","MAIN","MAIN","26","TrackLockBit","0;0;0;0"
"track","200411","200026","1191BK","MAIN","MAIN","26","DerailmentDetectorCtlBit","0;0;0;0"
"track","200411","200026","1191BK","MAIN","MAIN","26","DerailmentDetectorIndBit","0;0;0;0"
"track","200411","200026","1191BK","MAIN","MAIN","26","PCTL","0;1;200026;26"
"track","200411","200026","1191BK","MAIN","MAIN","26","PIND","8;1;200026;26"
"track","200411","200026","1191BK","MAIN","MAIN","26","SCTL","0;1;200026;26"
"track","200411","200026","1191BK","MAIN","MAIN","26","SIND","0;1;200026;26"
"track","200411","200026","1191BK","MAIN","MAIN","26","TCTL","0;1;200026;26"
"track","200411","200026","1191BK","MAIN","MAIN","26","TIND","0;1;200026;26"
"track","200411","200026","1191BK","MAIN","MAIN","26","TrackLockBit","0;0;0;0"
"track","200412","200026","1EABK","MAIN","MAIN","26","DerailmentDetectorCtlBit","0;0;0;0"
"track","200412","200026","1EABK","MAIN","MAIN","26","DerailmentDetectorIndBit","0;0;0;0"
"track","200412","200026","1EABK","MAIN","MAIN","26","PCTL","0;1;200026;0026"
"track","200412","200026","1EABK","MAIN","MAIN","26","PIND","6;1;200026;0026"
"track","200412","200026","1EABK","MAIN","MAIN","26","SCTL","0;1;200026;0026"
"track","200412","200026","1EABK","MAIN","MAIN","26","SIND","0;1;200026;0026"
"track","200412","200026","1EABK","MAIN","MAIN","26","TCTL","0;1;200026;0026"
"track","200412","200026","1EABK","MAIN","MAIN","26","TIND","0;1;200026;0026"
"track","200412","200026","1EABK","MAIN","MAIN","26","TrackLockBit","0;0;0;0"
"track","200416","200026","1WABK","MAIN","MAIN","26","DerailmentDetectorCtlBit","0;0;0;0"
"track","200416","200026","1WABK","MAIN","MAIN","26","DerailmentDetectorIndBit","0;0;0;0"
"track","200416","200026","1WABK","MAIN","MAIN","26","PCTL","0;1;200026;0026"
"track","200416","200026","1WABK","MAIN","MAIN","26","PIND","7;1;200026;0026"
"track","200416","200026","1WABK","MAIN","MAIN","26","SCTL","0;1;200026;0026"
"track","200416","200026","1WABK","MAIN","MAIN","26","SIND","0;1;200026;0026"
"track","200416","200026","1WABK","MAIN","MAIN","26","TCTL","0;1;200026;0026"
"track","200416","200026","1WABK","MAIN","MAIN","26","TIND","0;1;200026;0026"
"track","200416","200026","1WABK","MAIN","MAIN","26","TrackLockBit","0;0;0;0"
"track","200536","200026","1WABK","MAIN","MAIN","26","DerailmentDetectorCtlBit","0;0;0;0"
"track","200536","200026","1WABK","MAIN","MAIN","26","DerailmentDetectorIndBit","0;0;0;0"
"track","200536","200026","1WABK","MAIN","MAIN","26","PCTL","0;1;200026;0026"
