"WordType","CDLNNumber","CPNumber","CSNumber","BPAssignment","Mnemonic","LongName","BitType","UID"
"C","23","200020","1","2","1RWS","1 REVERSE SWITCH CONTROL","None","27F916C8-2AC7-49F2-B6CC-B223BDA4A483"
"I","23","200020","1","2","1RWK","1 REVERSE SWITCH INDICATION","None","2C61FABE-DCEA-4E9D-A434-DBDF185A3F6D"
"C","23","200020","1","3","EGHS","EASTBOUND SIGNAL CONTROL","None","6D108BC3-2628-430C-8255-AA74A52B39AD"
"I","23","200020","1","3","EGK","EASTBOUND SIGNAL INDICATION","None","B57E4139-5808-4723-88B6-8058BC97996F"
"C","23","200020","1","4","WGHS","WESTBOUND SIGNAL CONTROL","None","535BDE74-980A-4E3F-BDBA-54B16B0D1D41"
"I","23","200020","1","4","WGK","WESTBOUND SIGNAL INDICATION","None","9DDB67B7-2976-41BF-B318-3D2C399123DB"
"C","23","200020","1","5","BLANK","BLANK CONTROL","NONE","CB78EA02-7D3D-42A7-8156-3D4CC4A7F2E3"
"I","23","200020","1","5","TEK","SIGNAL INTIME INDICATION","None","277B3DB0-26F9-4A6B-B7FD-3C4B2E4B71BB"
"C","23","200020","1","6","BLANK","BLANK CONTROL","NONE","82E772E6-4E91-475F-8DAD-A1C29FBE9757"
"I","23","200020","1","6","TK","OS TRACK INDICATION","None","4F5A52CF-4022-44C1-8B4C-37668453A3FB"
"C","23","200020","1","7","BLANK","BLANK CONTROL","NONE","BF3E2C36-4EDD-4503-97C1-A094F06E346E"
"I","23","200020","1","7","1EABK","MAIN 1, EAST TRACK INDICATION","None","7B26383E-432B-4D0E-A697-AFB88AF6A073"
"C","23","200020","1","8","BLANK","BLANK CONTROL","NONE","4A238281-1D0A-4419-968E-ED35FDB9CE4F"
"I","23","200020","1","8","2EABK","MAIN 2, EAST TRACK INDICATION","None","42025A21-C58E-48AB-8588-B8A8FCCABE45"
"C","23","200020","1","9","BLANK","BLANK CONTROL","NONE","52D3C4FE-E400-43DD-A3DB-C19759D72384"
"I","23","200020","1","9","BLANK","BLANK INDICATION","None","2E0655EF-B138-4925-A8D7-9512072E4325"
"C","23","200020","1","10","BLANK","BLANK CONTROL","NONE","82F38861-E80A-415D-8E6F-E70AF738E966"
"I","23","200020","1","10","1177POK","POWER OFF INDICATION","None","560C2F63-6800-4B98-BD66-CE2D63B1D240"
"C","23","200020","1","11","BLANK","BLANK CONTROL","NONE","C762ABF1-EA72-4077-93CF-61C6A4D2D75E"
"I","23","200020","1","11","1177DOK","ILLEGAL ENTRY INDICATION","None","BC9E6A9D-BB6F-4BAD-9F84-00E6971798CF"
"C","23","200020","1","12","BLANK","BLANK CONTROL","NONE","673DDE84-8FA4-40F5-B246-24BFF1F37744"
"I","23","200020","1","12","1177MOK","MANUAL OPERATE INDICATION","None","F3353BDF-DA38-45EE-AB1E-E75AC4D38A2E"
"C","23","200020","1","13","BLANK","BLANK CONTROL","NONE","2A597619-569F-4FE6-B1E9-51B1BEC8C32B"
"I","23","200020","1","13","1177LOK","LIGHT OUT INDICATION","None","E7BFBF1C-9B94-49E1-9CFC-FB8236FAAC1F"
"C","23","200020","1","14","BLANK","BLANK CONTROL","NONE","07E007B4-4959-4A66-BAC3-9FAA3F5E5599"
"I","23","200020","1","14","1CSSTK","1CSSTK","None","4AF0BDB0-99A3-476B-9304-B50719BB74F3"
"C","23","200020","1","15","BLANK","BLANK CONTROL","NONE","575BCD12-6268-437B-BC83-2043EF816196"
"I","23","200020","1","15","2CSSTK","2CSSTK","None","214BDDA2-5BCF-491D-8060-9A5F12C8E84A"
"C","23","200020","1","16","BLANK","BLANK CONTROL","NONE","67E215B7-EFFC-42A4-A18D-7779EC15C777"
"I","23","200020","1","16","BLANK","BLANK INDICATION","None","703F30E4-65ED-4745-959A-7075C18BDD20"
"C","23","200020","1","17","BLANK","BLANK CONTROL","NONE","841C79F1-1D16-457D-B649-14103BFCBCE8"
"I","23","200020","1","17","1173POK","1173POK","None","8E6A7002-4906-4C14-A785-D84F2C6A7A58"
"C","23","200020","1","18","BLANK","BLANK CONTROL","NONE","6D459EC0-3B33-49EF-9689-D2DB55D5E557"
"I","23","200020","1","18","1173DOK","1173DOK","None","E0BF2D50-59C9-4730-A9C8-142ADABEBE89"
"C","23","200020","1","19","BLANK","BLANK CONTROL","NONE","B8E13FE5-7697-4BEA-90D9-BCB2BBD860A7"
"I","23","200020","1","19","BLANK","BLANK INDICATION","None","E6A0AA69-8DFD-433D-8A89-BB10FA1E27C9"
"C","23","200020","1","20","BLANK","BLANK CONTROL","NONE","06120B82-9813-4326-A750-0489A01D6180"
"I","23","200020","1","20","BLANK","BLANK INDICATION","NONE","93539EC8-A08D-49ED-9749-3EC9FFDE8ECB"
"C","23","200020","1","21","BLANK","BLANK CONTROL","NONE","51722788-60F0-43C7-AB8B-07503A1A5C7E"
"I","23","200020","1","21","BLANK","BLANK INDICATION","NONE","F383B102-730E-45CA-88A6-0E70A55B6531"
"C","23","200020","1","22","BLANK","BLANK CONTROL","NONE","E7D97CB9-ED8E-4F2E-9F83-5C58F12235DB"
"I","23","200020","1","22","BLANK","BLANK INDICATION","NONE","8CEC0E85-8CF1-40DC-B007-CFD7D6111ED3"
"C","23","200020","1","23","BLANK","BLANK CONTROL","NONE","217B8748-6C06-48D4-B669-3FEC3831E64B"
"I","23","200020","1","23","BLANK","BLANK INDICATION","NONE","9ECE4C7D-B1C2-44A3-B1FE-0320EA558A7B"
"C","23","200020","1","24","BLANK","BLANK CONTROL","NONE","1EDED655-79BC-4EB9-9099-7AD4FB08293D"
"I","23","200020","1","24","BLANK","BLANK INDICATION","NONE","8C676621-0928-4D88-8258-C650D308B0FB"
"C","23","200020","1","25","BLANK","BLANK CONTROL","NONE","D9AF9347-62E0-4C2E-B72A-97309FA4A3AF"
"I","23","200020","1","25","BLANK","BLANK INDICATION","NONE","C1960753-3156-47F6-BF1B-7AD89A9D92F4"
"C","23","200020","1","26","BLANK","BLANK CONTROL","NONE","CFC32E9E-714C-4EFF-80EA-7ADC59856961"
"I","23","200020","1","26","BLANK","BLANK INDICATION","NONE","4139E828-1F5B-4BDC-843E-57C53D898635"
"C","23","200020","1","27","BLANK","BLANK CONTROL","NONE","DC92CB57-6EA9-44AB-BC2E-B7C22CBE807E"
"I","23","200020","1","27","BLANK","BLANK INDICATION","NONE","C51A96B9-8AB1-4FD9-808D-EB9929101C2D"
"C","23","200020","1","28","BLANK","BLANK CONTROL","NONE","76E52FF2-3B11-4677-A86A-E7BD8B0AE2E8"
"I","23","200020","1","28","BLANK","BLANK INDICATION","NONE","0C3434DD-EC44-4E1B-AC70-189BFB277439"
"C","23","200020","1","29","BLANK","BLANK CONTROL","NONE","8BD58B04-5A51-4314-B075-9BDE0CB585A5"
"I","23","200020","1","29","BLANK","BLANK INDICATION","NONE","03FB6204-82C1-4C87-8574-C7ADE399CFAE"
"C","23","200020","1","30","BLANK","BLANK CONTROL","NONE","8BE1ECCC-0148-4E18-816E-AD68E8C021A9"
"I","23","200020","1","30","BLANK","BLANK INDICATION","NONE","84CFD93D-88CC-43B0-994E-9358D7F9097A"
"C","23","200020","1","31","BLANK","BLANK CONTROL","NONE","9DFDB15E-4A91-42BC-AED3-DC6FFE8AFCF1"
"I","23","200020","1","31","BLANK","BLANK INDICATION","NONE","00EA3A62-50F8-447B-9A9B-CCFEB830629A"
"C","23","200020","1","32","BLANK","BLANK CONTROL","NONE","D0EFE0A2-28D1-4182-8DD4-4CA5E71EF897"
"I","23","200020","1","32","BLANK","BLANK INDICATION","NONE","4DA73B09-C68B-46A3-A78E-D2B37A8182DE"
"C","23","200020","1","33","BLANK","BLANK CONTROL","NONE","12B4930E-F811-4A15-B8AA-1013C3F93CA9"
"I","23","200020","1","33","BLANK","BLANK INDICATION","NONE","D55DF4B2-20F1-4963-B776-661AFCD90B33"
"C","23","200020","1","34","BLANK","BLANK CONTROL","NONE","76F5D579-5CBE-44D2-B416-64F124582EA7"
"I","23","200020","1","34","BLANK","BLANK INDICATION","NONE","35F1F633-5A47-4D98-BCAE-C0C38BA80A80"
"C","23","200020","1","35","BLANK","BLANK CONTROL","NONE","3628ED16-363D-498B-93EB-529B90ED8871"
"I","23","200020","1","35","BLANK","BLANK INDICATION","NONE","53433AA8-7C74-4CC0-8517-9EC0D893092C"
"C","23","200020","1","36","BLANK","BLANK CONTROL","NONE","74939B8E-17F4-48A4-BDE5-B9246D59B0CB"
"I","23","200020","1","36","BLANK","BLANK INDICATION","NONE","092B0F59-7734-4EAF-89F1-EC14E0D401B6"
"C","23","200020","1","37","BLANK","BLANK CONTROL","NONE","DDCFD228-DBAE-4C70-8809-6DD07D37C4DF"
"I","23","200020","1","37","BLANK","BLANK INDICATION","NONE","CD65CE2F-1E43-45BB-91F9-B661E6BF2912"
"C","23","200020","1","38","BLANK","BLANK CONTROL","NONE","6A872998-920E-44DC-BED0-75EE7FF6B39D"
"I","23","200020","1","38","BLANK","BLANK INDICATION","NONE","94DBB611-F12D-4CE1-ACE6-A5CD3458BA6E"
"C","23","200020","1","39","BLANK","BLANK CONTROL","NONE","3EFD6BA5-81F2-42D9-985C-6F4762A9C227"
"I","23","200020","1","39","BLANK","BLANK INDICATION","NONE","9D85FC1E-2A88-4D1D-91DF-0521A751E09B"
"C","23","200020","1","40","BLANK","BLANK CONTROL","NONE","92D36DD4-6ADE-4752-B7F8-306281A9807E"
"I","23","200020","1","40","BLANK","BLANK INDICATION","NONE","5E18AC19-3A72-4CD2-B4FA-F6592E47D334"
"C","23","200020","1","41","BLANK","BLANK CONTROL","NONE","6A4132C4-A8A2-4A54-BEAA-EAFCE487205E"
"I","23","200020","1","41","BLANK","BLANK INDICATION","NONE","075BCC4E-E0D1-436E-A3DB-143A968D46F9"
"C","23","200020","1","42","BLANK","BLANK CONTROL","NONE","5DC53D56-5E60-4028-9BBD-437B8D9E958D"
"I","23","200020","1","42","BLANK","BLANK INDICATION","NONE","E2261889-A73E-4E57-B5AF-23318A570BFE"
"C","23","200020","1","43","BLANK","BLANK CONTROL","NONE","8A51F010-A2F4-48BD-AA93-7DCE0D1048A4"
"I","23","200020","1","43","BLANK","BLANK INDICATION","NONE","5584F532-7640-4B7E-9BA4-C165F977229B"
"C","23","200020","1","44","BLANK","BLANK CONTROL","NONE","CCDDB32C-D7A0-4923-B6FF-44A6DF55DBF3"
"I","23","200020","1","44","BLANK","BLANK INDICATION","NONE","2C93CB50-0609-48F6-9E76-948CF71485C6"
"C","23","200020","1","45","BLANK","BLANK CONTROL","NONE","FA29687C-6048-47F7-94AF-B2985B98817E"
"I","23","200020","1","45","BLANK","BLANK INDICATION","NONE","E792A54A-AA8F-4C63-BB6C-4FBFF88C2536"
"C","23","200020","1","46","BLANK","BLANK CONTROL","NONE","61649B10-AAF7-4F1F-A57A-EC6F71B23B99"
"I","23","200020","1","46","BLANK","BLANK INDICATION","NONE","9DF5D965-4559-4BFC-95E6-FF188EED3B0E"
"C","23","200020","1","47","BLANK","BLANK CONTROL","NONE","24A21714-984C-4476-967F-E2E01D5028DC"
"I","23","200020","1","47","BLANK","BLANK INDICATION","NONE","F5F6DD9B-288B-4618-8513-4AF3CD29206A"
"C","23","200020","1","48","BLANK","BLANK CONTROL","NONE","10EAC193-BD74-46CD-B1BB-4AE05D7C3D88"
"I","23","200020","1","48","BLANK","BLANK INDICATION","NONE","DDD39C5B-8533-425B-BA7D-DE798BAF1747"
"C","24","200019","1","1","1NWS","1 NORMAL SWITCH CONTROL","None","B68C0E7B-B1B9-44E0-B471-17535290C509"
"I","24","200019","1","1","1NWK","1 NORMAL SWITCH INDICATION","None","CBC5DA24-74EC-4CBE-99DF-B5A20FB0F049"
"C","24","200019","1","2","1RWS","1 REVERSE SWITCH CONTROL","None","9A0D69DC-0B7A-4994-92A0-2466F84B9CBE"
"I","24","200019","1","2","1RWK","1 REVERSE SWITCH INDICATION","None","6C91213F-8A60-493A-B771-75AE89AB36BC"
"C","24","200019","1","3","EGHS","EASTBOUND SIGNAL CONTROL","None","3CA3D9B3-3F2F-454A-AFA4-3D91C8D987F2"
"I","24","200019","1","3","EGK","EASTBOUND SIGNAL INDICATION","None","D95744E7-890A-45AB-AA5C-21D0A514C746"
"C","24","200019","1","4","WGHS","WESTBOUND SIGNAL INDICATION","None","390D2C86-8D30-4526-9DBB-0F1026A8556B"
"I","24","200019","1","4","WGK","WESTBOUND SIGNAL INDICATION","None","EE851584-39A5-4A6D-9EC2-77D5F5E950AF"
"C","24","200019","1","5","BLANK","BLANK CONTROL","NONE","53130A00-51A8-4C33-B655-FCD330C13CE0"
"I","24","200019","1","5","TEK","SIGNAL INTIME INDICATION","None","46422AC2-94A5-458C-8F89-4CC2506F0B68"
"C","24","200019","1","6","BLANK","BLANK CONTROL","NONE","9F70AEB9-4F5A-4074-953C-1F342A4C902B"
"I","24","200019","1","6","TK","OS TRACK INDICATION","None","D817DCF4-5014-4370-94DA-A1963C4FA4A0"
"C","24","200019","1","7","BLANK","BLANK CONTROL","NONE","569FFB46-D35A-45E4-90AC-2BB7CF7EC453"
"I","24","200019","1","7","3EABK","MAIN 3 EAST TRACK INDICATION","None","289434C3-3C72-4FFD-851B-F76ED4E50CDB"
"C","24","200019","1","8","BLANK","BLANK CONTROL","NONE","0B7AC8D0-D280-4A95-BB7F-1AB1A5D8624C"
"I","24","200019","1","8","1EABK","MAIN 1, EAST TRACK INDICATION","None","639E6F6D-1BB4-4EA6-BC44-5E5A07E5493B"
"C","24","200019","1","9","BLANK","BLANK CONTROL","NONE","EEB2FCA6-0180-4923-9AE2-D5C3C3A0B1D3"
"I","24","200019","1","9","1WABK","MAIN 1, WEST TRACK INDICATION","None","E29A708F-C4CC-44D7-81CD-9DA8C4E87A70"
"C","24","200019","1","10","BLANK","BLANK CONTROL","NONE","EC609B01-2F5C-401D-B374-4665DF83110F"
"I","24","200019","1","10","1184POK","POWER OFF INDICATION","None","1F000B6C-56E7-48A4-9F9D-DF3E57BC559E"
"C","24","200019","1","11","BLANK","BLANK CONTROL","NONE","3BBC8ECE-FD49-4542-B94F-167404C770A8"
"I","24","200019","1","11","1184DOK","ILLEGAL ENTRY INDICATION","None","9F25A69E-BEB5-411C-BF9F-9E93E6606CD7"
"C","24","200019","1","12","BLANK","BLANK CONTROL","NONE","53A3A52E-51EE-4482-94B3-D2CBA849D1D3"
"I","24","200019","1","12","1184MOK","MANUAL OPERATE INDICATION","None","2D86A880-EABE-4679-B6E7-26F1362514D9"
"C","24","200019","1","13","BLANK","BLANK CONTROL","NONE","AD9C3575-BD3A-42F1-BCF1-1668A7400C57"
"I","24","200019","1","13","1184LOK","LIGHT OUT INDICATION","None","68B48035-4B1C-4D78-AF8A-D740BB4F739E"
"C","24","200019","1","14","BLANK","BLANK CONTROL","NONE","EDD858AD-84D1-474D-8EC6-EBDAB3493784"
"I","24","200019","1","14","BLANK","BLANK INDICATION","None","F6DB3E2B-40B8-45D3-97F9-B94EA60F331B"
"C","24","200019","1","15","BLANK","BLANK CONTROL","NONE","92C3D798-095F-4F6A-8F67-4E4C907C4AE9"
"I","24","200019","1","15","BLANK","BLANK INDICATION","None","09F1B99F-D589-4FFD-95F7-7310C8F34F13"
"C","24","200019","1","16","BLANK","BLANK CONTROL","NONE","3B2A4079-624A-47D8-80F8-7B17A12D0F95"
"I","24","200019","1","16","BLANK","BLANK INDICATION","None","50BE1AEE-5844-4A73-9F72-B793F8AD7BD3"
"C","24","200019","1","17","BLANK","BLANK CONTROL","NONE","7B8F7A6E-B90C-4D73-BD3A-0FD12723B24D"
"I","24","200019","1","17","B1176POK","B1176POK","None","6E33670E-A2EA-41B4-9A37-7DCCC4F53DF3"
"C","24","200019","1","18","BLANK","BLANK CONTROL","NONE","87F49D62-23C7-48DF-8A56-7008CFBCA31D"
"I","24","200019","1","18","B1176DOK","B1176DOK","None","E9D38CAF-66D1-4749-A172-9C906187B1F7"
"C","24","200019","1","19","BLANK","BLANK CONTROL","NONE","0D3537F5-9B7E-4A1B-B6FE-194E3F6C8CE2"
"I","24","200019","1","19","B1177POK","B1177POK","None","F1CDB83C-14B9-4331-8D90-D67011937637"
"C","24","200019","1","20","BLANK","BLANK CONTROL","NONE","9C258D58-A198-4851-92FD-1E3DB5DE0A23"
"I","24","200019","1","20","B1177DOK","B1177DOK","None","D4488D39-F46E-48D4-8B19-B4A57099AA6C"
"C","24","200019","1","21","BLANK","BLANK CONTROL","NONE","89F4EEE0-5CEC-41E9-AD32-159B457BA1D5"
"I","24","200019","1","21","1188POK","1188POK","None","38F0456D-C7FA-46C3-B9C2-00DED8121B51"
"C","24","200019","1","22","BLANK","BLANK CONTROL","NONE","787B70A9-DE2D-4C56-8D01-FBC0441FF5E5"
"I","24","200019","1","22","1188DOK","1188DOK","None","7F2DFDF9-F74D-4A95-8073-DDED666F66B3"
"C","24","200019","1","23","BLANK","BLANK CONTROL","NONE","D7EA2E51-3C1F-47A1-A16C-F86A934A0937"
"I","24","200019","1","23","BLANK","BLANK INDICATION","None","BA60AB99-ED1C-459A-AF97-28DDD7F706F6"
"C","24","200019","1","24","BLANK","BLANK CONTROL","NONE","57CCF4D6-CBC4-4FCB-8035-FF656C3B8703"
"I","24","200019","1","24","BLANK","BLANK INDICATION","None","C68E5B66-C56E-4653-868C-4FB27680A25E"
"C","24","200019","1","25","BLANK","BLANK CONTROL","NONE","368F32AE-AFF5-47D2-A223-D89A2D050D12"
"I","24","200019","1","25","BLANK","BLANK INDICATION","None","E1C3DEDD-44D3-4A43-943A-76DFC80C8F43"
"C","24","200019","1","26","BLANK","BLANK CONTROL","NONE","02B8306B-0747-4250-92DD-9DB11D9B3EA1"
"I","24","200019","1","26","BLANK","BLANK INDICATION","None","BA6EE2E0-9E2B-44F9-90CE-3373D07D7F13"
"C","24","200019","1","27","BLANK","BLANK CONTROL","NONE","BD98BBDB-77AC-4B32-8697-7166735D4D94"
"I","24","200019","1","27","BLANK","BLANK INDICATION","None","9D58E6C8-D0D3-45F2-A267-D4E0A9E106D9"
"C","24","200019","1","28","BLANK","BLANK CONTROL","NONE","5621B011-7AEA-450B-8076-17DDDD5605B9"
"I","24","200019","1","28","BLANK","BLANK INDICATION","None","6F85AF96-99CA-4337-90C8-FDFA8C0FAF1C"
"C","24","200019","1","29","BLANK","BLANK CONTROL","NONE","4C460EAF-B1BA-45A5-B5ED-AA935BDA0555"
"I","24","200019","1","29","BLANK","BLANK INDICATION","None","D21405B1-E736-437E-A64B-27AA45D8935F"
"C","24","200019","1","30","BLANK","BLANK CONTROL","NONE","A6B94ACB-3B25-4C66-9D01-B2D3FB042A6B"
"I","24","200019","1","30","BLANK","BLANK INDICATION","None","CA1B3FF7-69BA-487E-899E-849EFACC1922"
"C","24","200019","1","31","BLANK","BLANK CONTROL","NONE","BA25D479-3A86-4FCE-9585-7A7E1CF7C91E"
"I","24","200019","1","31","BLANK","BLANK INDICATION","None","EC516B93-7338-4105-83FA-26F2047C6C1A"
"C","24","200019","1","32","BLANK","BLANK CONTROL","NONE","39CBA707-A1AD-4325-81ED-DE15D992102D"
"I","24","200019","1","32","BLANK","BLANK INDICATION","None","62905FE9-3A49-4D8B-A3A5-117AFD12AF40"
"C","24","200019","1","33","BLANK","BLANK CONTROL","NONE","2668360C-F2D2-4BBF-AF05-0DEAFC6B846B"
"I","24","200019","1","33","BLANK","BLANK INDICATION","None","1E1B169B-6E5E-4315-BE50-D1C597A377D7"
"C","24","200019","1","34","BLANK","BLANK CONTROL","NONE","BF0B0CD2-AE15-4E47-B8B6-3C96CEF5BF41"
"I","24","200019","1","34","BLANK","BLANK INDICATION","None","0C700E87-E4F9-4CED-BA13-BDE177BA5AF2"
"C","24","200019","1","35","BLANK","BLANK CONTROL","NONE","668639EE-DAFE-4741-8629-D8788AEBB523"
"I","24","200019","1","35","BLANK","BLANK INDICATION","NONE","AA8063CC-8660-4ED9-8A9E-1B6883A089B8"
"C","24","200019","1","36","BLANK","BLANK CONTROL","NONE","D7A1A650-87CF-457F-BA1E-0F1657574260"
"I","24","200019","1","36","BLANK","BLANK INDICATION","NONE","4711253E-5503-4923-BD6D-BDEE9C78B277"
"C","24","200019","1","37","BLANK","BLANK CONTROL","NONE","B5BD1534-1521-480A-9D6F-E3CD1B9D0BA3"
"I","24","200019","1","37","BLANK","BLANK INDICATION","NONE","1D10D3FD-6F75-4456-BEA3-2889430BE1CF"
"C","24","200019","1","38","BLANK","BLANK CONTROL","NONE","5F02CCA4-458A-4D98-97E4-5FB8F19CE1FF"
"I","24","200019","1","38","BLANK","BLANK INDICATION","NONE","438B832D-5ACE-4953-B06A-530200D4968E"
"C","24","200019","1","39","BLANK","BLANK CONTROL","NONE","24771D10-0451-4AD0-B32E-5AABFD755CDA"
"I","24","200019","1","39","BLANK","BLANK INDICATION","NONE","018841AA-6BB7-4F41-904B-370C582A0AFC"
"C","24","200019","1","40","BLANK","BLANK CONTROL","NONE","AFA7C139-18E1-42E4-85AF-12C1DFE35138"
"I","24","200019","1","40","BLANK","BLANK INDICATION","NONE","AF8E1001-4C71-44EC-A878-328BA5FDEA09"
"C","24","200019","1","41","BLANK","BLANK CONTROL","NONE","72FF8F99-4E9B-41B4-B66E-598BFD9ACF1D"
"I","24","200019","1","41","BLANK","BLANK INDICATION","NONE","22FC1F9B-4D24-4E95-B42A-82243EC18833"
"C","24","200019","1","42","BLANK","BLANK CONTROL","NONE","169D0259-8195-4D81-9D1B-C8E0770EB17D"
"I","24","200019","1","42","BLANK","BLANK INDICATION","NONE","27F233EC-7A05-467F-8067-9348F6985514"
"C","24","200019","1","43","BLANK","BLANK CONTROL","NONE","3EC2B7A0-F846-42B9-B672-4998576FBA1F"
"I","24","200019","1","43","BLANK","BLANK INDICATION","NONE","4A335706-A3C0-417F-86C2-CD764CB1BC04"
"C","24","200019","1","44","BLANK","BLANK CONTROL","NONE","5D553FFD-0494-4016-AE1C-D10C61A9D1D4"
"I","24","200019","1","44","BLANK","BLANK INDICATION","NONE","CC49D8EB-9480-4143-BDDB-6560758B564C"
"C","24","200019","1","45","BLANK","BLANK CONTROL","NONE","8B9DD951-98FF-4211-A80A-F6E106EF83D9"
"I","24","200019","1","45","BLANK","BLANK INDICATION","NONE","CAAB6F8C-E1B8-4184-B232-69DF3D8054CD"
"C","24","200019","1","46","BLANK","BLANK CONTROL","NONE","70F9AC4B-0A0F-4E4D-AB94-6E13FC4AB99B"
"I","24","200019","1","46","BLANK","BLANK INDICATION","NONE","3FAA65C9-D8F1-4C5D-9351-401BED4672F2"
"C","24","200019","1","47","BLANK","BLANK CONTROL","NONE","4A263F3B-988B-4961-8060-8A8C5FF4BA45"
"I","24","200019","1","47","BLANK","BLANK INDICATION","NONE","4836C479-6C7E-46A0-A2FD-DF749FEE7E92"
"C","24","200019","1","48","BLANK","BLANK CONTROL","NONE","B5B45B40-021F-4242-8328-B1C3CC1C210F"
"I","24","200019","1","48","BLANK","BLANK INDICATION","NONE","1EF8ABC6-AFA1-41B4-A170-050098FE766A"
"C","25","200025","1","1","BLANK","BLANK CONTROL","None","B0D76E1F-1E22-4F02-BE5E-F39998C2DF44"
"I","25","200025","1","1","BLANK","BLANK","None","A98CE9C5-0856-4126-AFC2-89CBD761F215"
"C","25","200025","1","2","BLANK","BLANK CONTROL","None","78D4B784-9DDE-4AB1-B4E3-8D7DA61BEA4E"
"I","25","200025","1","2","BLANK","BLANK","None","F95F4BC0-399A-4C74-B464-FB9C5FF2DDD4"
"C","25","200025","1","3","NEGHS","SIGNAL CLEAR","None","F3BB0EF7-4502-4605-8FFB-B4140738250D"
"I","25","200025","1","3","NEGK","SIGNAL CLEAR","None","29E9F0CB-41FD-400A-B74A-6537640FC7CE"
"C","25","200025","1","4","NEGNS","TRAIN READY","None","7E2EEF89-30E4-491D-B64D-04F4C3D809CF"
"I","25","200025","1","4","NEGNK","RELEASE TRAIN","None","DD9AAA47-FA87-477A-BC4D-97153178DC68"
"C","25","200025","1","5","NWGHS","SIGNAL CLEAR","None","C1E91977-F43D-4F4E-BC19-A8581670B8DC"
"I","25","200025","1","5","NWGK","SIGNAL CLEAR","None","E1127BA9-3E02-4D50-8ECC-71CD8CA11F15"
"C","25","200025","1","6","NWGNS","TRAIN READY","None","B721178D-BCCF-4A40-8ECE-50C65120480F"
"I","25","200025","1","6","NWGNK","RELEASE TRAIN","None","6C542129-0594-42FC-9888-764AB26BBD23"
"C","25","200025","1","7","BLANK","BLANK CONTROL","None","C18BF027-71E8-47AD-9635-2781A2127331"
"I","25","200025","1","7","NETEK","SIGNAL CLEAR","None","056AEE57-8605-4480-8CF5-97BD82658230"
"C","25","200025","1","8","BLANK","BLANK CONTROL","None","ED4F1F2C-90D4-4D26-B2E0-00E9D4D96A79"
"I","25","200025","1","8","NWTEK","SIGNAL CLEAR","None","26DD1950-494D-4110-9E54-5952729DE680"
"C","25","200025","1","9","BLANK","BLANK CONTROL","None","558C989B-8A37-4F06-9AB6-40A841175944"
"I","25","200025","1","9","1182TK","1182TK","None","29010259-E05A-4FF9-829F-A8ABA86F9068"
"C","25","200025","1","10","BLANK","BLANK CONTROL","None","8C24AF4D-99F8-48F5-8F3F-909CD3A75670"
"I","25","200025","1","10","NSTK","NSTK","None","504282BC-BA3D-4799-94E1-12F987B47D27"
"C","25","200025","1","11","BLANK","BLANK CONTROL","NONE","11F7946F-08E5-4C06-9833-70D5BA668F7E"
"I","25","200025","1","11","1192POK","POWER OFF INDICATION","None","95E8055B-2BC0-4347-9404-861C056BFE3C"
"C","25","200025","1","12","BLANK","BLANK CONTROL","NONE","344D6E18-4FEC-4D10-9552-9293A58DFF9E"
"I","25","200025","1","12","1192DOK","ILLEGAL ENTRY INDICATION","None","21D28F13-5EAD-4ABA-9193-1C28BAA9B3C5"
"C","25","200025","1","13","BLANK","BLANK CONTROL","NONE","996BAAFB-CCD7-454A-A776-F14B8FA33A21"
"I","25","200025","1","13","1192MOK","MANUAL OPERATE INDICATION","None","17D7EB84-B5F7-47AE-8830-DA6AFA51F6F6"
"C","25","200025","1","14","BLANK","BLANK CONTROL","NONE","F4B46265-5014-4DA8-9EE7-7E9BE8F608D1"
"I","25","200025","1","14","1192LOK","LIGHT OUT INDICATION","None","936FD6FE-6C8C-487B-977F-15ED6FEDF973"
"C","25","200025","1","15","BLANK","BLANK CONTROL","NONE","5E2451FE-16EE-4F3C-AF0C-2393AADDC373"
"I","25","200025","1","15","BLANK","BLANK INDICATION","None","8DFDC1B0-74AE-4443-A0EB-DF69A323E2CF"
"C","25","200025","1","16","BLANK","BLANK CONTROL","NONE","82A6E004-EF0D-4B54-AC51-7CF63D405E25"
"I","25","200025","1","16","BLANK","BLANK INDICATION","None","2AC47664-925F-4B7A-9C40-DA776B4EC4C7"
"C","25","200025","1","17","BLANK","BLANK CONTROL","NONE","1ACADC43-468A-46ED-8372-A21F6C1336FC"
"I","25","200025","1","17","BLANK","BLANK INDICATION","None","7C8D9775-1217-4B1B-B614-89FFB12D9792"
"C","25","200025","1","18","BLANK","BLANK CONTROL","NONE","5616B07E-6238-4395-AFCA-7933AB0738C8"
"I","25","200025","1","18","BLANK","BLANK INDICATION","None","01CE8637-B4BE-4914-89BB-7BAFFB27D277"
"C","25","200025","1","19","BLANK","BLANK CONTROL","NONE","A861F1E4-616F-4CD1-9726-797F005650AD"
"I","25","200025","1","19","1193POK","1193POK","None","F9116471-7B51-461D-ACBF-5DBA3F86D6D8"
"C","25","200025","1","20","BLANK","BLANK CONTROL","NONE","443199B2-84E5-4995-899B-B5F3217DE8A8"
"I","25","200025","1","20","1193DOK","1193DOK","None","EB26B9F1-72D5-45E1-B581-3CACA0E5EDB1"
"C","25","200025","1","21","BLANK","BLANK CONTROL","NONE","DC3B3037-BE1B-4628-9888-5908DA12D283"
