track_uid,control_point_uid,subdivision_name,codeline,track_name,track_type,track_name_group,territory_assignment,authority_type,route_name,turn_out_track,os_reporting,track_uid_raw,pind_raw,sind_raw,tind_raw,pctl_raw,sctl_raw,tctl_raw,qind_raw,qctl_raw,track_lock_bit_raw,track_blocking_references_raw,control_cluster_raw,control_cluster_distinct_count,control_cluster_all_equal,pctl_equals_tctl,pctl_equals_sctl,sctl_equals_tctl,sind_equals_tind,qctl_equals_control_cluster,qind_equals_tind,pind_cp_alignment,sind_cp_alignment,tind_cp_alignment,pctl_cp_alignment,sctl_cp_alignment,tctl_cp_alignment,qind_cp_alignment,qctl_cp_alignment,pind_trailing_alignment,sind_trailing_alignment,tind_trailing_alignment,pctl_trailing_alignment,sctl_trailing_alignment,tctl_trailing_alignment,qind_trailing_alignment,qctl_trailing_alignment,pind_resolved_count,pind_unresolved_count,pind_resolved_mnemonics,pind_resolved_long_names,sind_resolved_count,sind_unresolved_count,sind_resolved_mnemonics,sind_resolved_long_names,tind_resolved_count,tind_unresolved_count,pctl_resolved_count,pctl_unresolved_count,sctl_resolved_count,sctl_unresolved_count,sctl_resolved_mnemonics,sctl_resolved_long_names,tctl_resolved_count,tctl_unresolved_count,qind_resolved_count,qind_unresolved_count,qind_default_zero_count,qctl_resolved_count,qctl_unresolved_count,qctl_default_zero_count,trackblocking_unresolved_count,trackblocking_default_zero_count
100666,100006,SAN DIEGO,5,1TK,T,MT2,100,CTC,ROUTE NAME,True,True,0,2;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,,0;1;100006;0005,0;0;0;0,,0;1;100006;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,TK,OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100668,100006,SAN DIEGO,5,1TK,T,MT2,100,CTC,ROUTE NAME,False,True,0,2;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,,0;1;100006;0005,0;0;0;0,,0;1;100006;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,TK,OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100669,100006,SAN DIEGO,5,3TK,T,MT1,100,CTC,ROUTE NAME,False,True,0,18;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,,0;1;100006;0005,0;0;0;0,,0;1;100006;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,3TK,3 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100670,100006,SAN DIEGO,5,3TK,T,MT1,100,CTC,ROUTE NAME,False,True,0,18;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,,0;1;100006;0005,0;0;0;0,,0;1;100006;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,3TK,3 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100676,100006,SAN DIEGO,5,3TK,T,MT1,100,CTC,ROUTE NAME,True,True,0,18;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,,0;1;100006;0005,0;0;0;0,,0;1;100006;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,3TK,3 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100677,100006,SAN DIEGO,5,TRACK,T,MAIN,100,YL,ROUTE NAME,True,False,0,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,,0;1;100006;0005,0;0;0;0,,0;1;100006;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,0,1,,,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100722,100006,SAN DIEGO,5,EBAK,T,SM YARD LEAD,100,CTC,ROUTE NAME,True,False,0,23;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,,0;1;100006;0005,0;0;0;0,,0;1;100006;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,EBAK,EBAK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100879,100006,SAN DIEGO,5,2WAK,T+,MT1,100,CTC,ROUTE NAME,False,False,0,6;1;100006;0005,14;1;100009;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,,0;1;100006;0005,0;0;0;0,,0;1;100006;0005,1,True,True,True,True,False,True,False,same_cp,different_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,2WAK,2WAK,1,0,EBAK,EBAK,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100880,100006,SAN DIEGO,5,WAK,T+,MT2,100,CTC,ROUTE NAME,False,False,0,22;1;100006;0005,6;1;100009;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,,0;1;100006;0005,0;0;0;0,,0;1;100006;0005,1,True,True,True,True,False,True,False,same_cp,different_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,WAK,WAK,1,0,EAAK,EAAK,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100884,100006,SAN DIEGO,5,EAAK,T+,MT2,100,CTC,ROUTE NAME,False,False,0,22;1;100005;0005,20;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,,0;1;100006;0005,0;0;0;0,,0;1;100006;0005,1,True,True,True,True,False,True,False,different_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,4WAAK,4WAAK,1,0,EAAK,EAAK,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100891,100006,SAN DIEGO,5,EBAK,T,SM YARD LEAD,100,CTC,ROUTE NAME,True,False,0,23;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,,0;1;100006;0005,0;0;0;0,,0;1;100006;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,EBAK,EBAK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100923,100006,SAN DIEGO,5,SHELF,T,MT1,100,SHELF,ROUTE NAME,False,False,0,0;1;100006;0005,0;1;100006;0005,0;1;100009;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,,0;0;0;0000,0;0;0;0,,0;1;100006;0005,1,True,True,True,True,False,False,False,same_cp,same_cp,different_cp,same_cp,same_cp,same_cp,blank,zero_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,differs_from_codeline,0,1,,,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
100319,100007,SAN DIEGO,5,2EAK,T,MT1,100,CTC,ROUTE NAME,False,False,0,4;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;0;0;0,0;1;100007;0005,0;0;0;0,,0;1;100007;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,default_zero,matches_codeline,1,0,2EAK,2EAK TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,1,0,1,0,0,0
100320,100007,SAN DIEGO,5,1TK,T,MT1,100,CTC,ROUTE NAME,False,True,0,2;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;0;0;0,0;1;100007;0005,0;0;0;0,,0;1;100007;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,default_zero,matches_codeline,1,0,1TK,1 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,1,0,1,0,0,0
100321,100007,SAN DIEGO,5,1TK,T,MT1,100,CTC,ROUTE NAME,True,True,0,2;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;0;0;0,0;1;100007;0005,0;0;0;0,,0;1;100007;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,default_zero,matches_codeline,1,0,1TK,1 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,1,0,1,0,0,0
100322,100007,SAN DIEGO,5,1TK,T,MT1,100,CTC,ROUTE NAME,False,True,0,2;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;0;0;0,0;1;100007;0005,0;0;0;0,,0;1;100007;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,default_zero,matches_codeline,1,0,1TK,1 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,1,0,1,0,0,0
100323,100007,SAN DIEGO,5,1TK,T,MT1,100,CTC,ROUTE NAME,True,True,0,2;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;0;0;0,0;1;100007;0005,0;0;0;0,,0;1;100007;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,default_zero,matches_codeline,1,0,1TK,1 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,1,0,1,0,0,0
100324,100007,SAN DIEGO,5,1TK,T,MT1,100,CTC,ROUTE NAME,False,True,0,2;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;0;0;0,0;1;100007;0005,0;0;0;0,,0;1;100007;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,default_zero,matches_codeline,1,0,1TK,1 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,1,0,1,0,0,0
100337,100007,SAN DIEGO,5,2WAK,T,MT1,100,CTC,ROUTE NAME,False,False,0,6;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;0;0;0,0;1;100007;0005,0;0;0;0,,0;1;100007;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,default_zero,matches_codeline,1,0,2WAK,2WAK TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,1,0,1,0,0,0
100352,100007,SAN DIEGO,5,4EAK,T,MT2,100,CTC,ROUTE NAME,False,False,0,20;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;0;0;0,0;1;100007;0005,0;0;0;0,,0;1;100007;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,default_zero,matches_codeline,1,0,4EAK,4EAK TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,1,0,1,0,0,0
100367,100007,SAN DIEGO,5,2TK,T,MT2,100,CTC,ROUTE NAME,False,True,0,18;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;0;0;0,0;1;100007;0005,0;0;0;0,,0;1;100007;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,default_zero,matches_codeline,1,0,3TK,3 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,1,0,1,0,0,0
100395,100007,SAN DIEGO,5,2TK,T,MT2,100,CTC,ROUTE NAME,False,True,0,18;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;0;0;0,0;1;100007;0005,0;0;0;0,,0;1;100007;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,default_zero,matches_codeline,1,0,3TK,3 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,1,0,1,0,0,0
100396,100007,SAN DIEGO,5,2TK,T,MT2,100,CTC,ROUTE NAME,True,True,0,18;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;0;0;0,0;1;100007;0005,0;0;0;0,,0;1;100007;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,default_zero,matches_codeline,1,0,3TK,3 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,1,0,1,0,0,0
100397,100007,SAN DIEGO,5,2TK,T,MT2,100,CTC,ROUTE NAME,True,True,0,18;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;0;0;0,0;1;100007;0005,0;0;0;0,,0;1;100007;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,default_zero,matches_codeline,1,0,3TK,3 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,1,0,1,0,0,0
100401,100007,SAN DIEGO,5,2TK,T,MT2,100,CTC,ROUTE NAME,False,True,0,18;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;0;0;0,0;1;100007;0005,0;0;0;0,,0;1;100007;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,default_zero,matches_codeline,1,0,3TK,3 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,1,0,1,0,0,0
100402,100007,SAN DIEGO,5,4WAK,T,MT2,100,CTC,ROUTE NAME,False,False,0,22;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;0;0;0,0;1;100007;0005,0;0;0;0,,0;1;100007;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,default_zero,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,default_zero,matches_codeline,1,0,4WAK,4WAK TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,1,0,1,0,0,0
100304,100008,SAN DIEGO,5,ECAK,T,MT2,100,CTC,ROUTE NAME,False,False,0,14;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,0;1;100008;0005,0;0;0;0,,0;1;100008;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1,0,ECAK,EC TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,1,0,0,1,0,0,0
100316,100008,SAN DIEGO,5,EDAK,T,MT1,100,CTC,ROUTE NAME,False,False,0,16;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,0;1;100008;0005,0;0;0;0,,0;1;100008;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1,0,EDAK,ED TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,1,0,0,1,0,0,0
100318,100008,SAN DIEGO,5,EBAK,T,MT3,100,CTC,ROUTE NAME,False,False,0,12;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,0;1;100008;0005,0;0;0;0,,0;1;100008;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1,0,EBAK,EB TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,1,0,0,1,0,0,0
100357,100008,SAN DIEGO,5,EAAK,T,MT4,100,CTC,ROUTE NAME,False,False,0,10;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,0;1;100008;0005,0;0;0;0,,0;1;100008;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1,0,EAAK,EA TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,1,0,0,1,0,0,0
100461,100008,SAN DIEGO,5,TK,T,MT,100,CTC,ROUTE NAME,False,True,0,2;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,0;1;100008;0005,0;0;0;0,,0;1;100008;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1,0,1TK,1 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,1,0,0,1,0,0,0
100462,100008,SAN DIEGO,5,TK,T,MT,100,CTC,ROUTE NAME,False,True,0,2;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,0;1;100008;0005,0;0;0;0,,0;1;100008;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1,0,1TK,1 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,1,0,0,1,0,0,0
100464,100008,SAN DIEGO,5,TK,T,MT,100,CTC,ROUTE NAME,False,True,0,2;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,0;1;100008;0005,0;0;0;0,,0;1;100008;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1,0,1TK,1 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,1,0,0,1,0,0,0
100466,100008,SAN DIEGO,5,TK,T,MT,100,CTC,ROUTE NAME,True,True,0,2;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,0;1;100008;0005,0;0;0;0,,0;1;100008;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1,0,1TK,1 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,1,0,0,1,0,0,0
100468,100008,SAN DIEGO,5,TK,T,MT,100,CTC,ROUTE NAME,True,True,0,2;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,0;1;100008;0005,0;0;0;0,,0;1;100008;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1,0,1TK,1 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,1,0,0,1,0,0,0
100470,100008,SAN DIEGO,5,TK,T,MT,100,CTC,ROUTE NAME,True,True,0,2;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,0;1;100008;0005,0;0;0;0,,0;1;100008;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1,0,1TK,1 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,1,0,0,1,0,0,0
100476,100008,SAN DIEGO,5,TK,T,MT,100,CTC,ROUTE NAME,True,True,0,2;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,0;1;100008;0005,0;0;0;0,,0;1;100008;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1,0,1TK,1 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,1,0,0,1,0,0,0
100482,100008,SAN DIEGO,5,TK,T,MT,100,CTC,ROUTE NAME,False,True,0,2;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,0;1;100008;0005,0;0;0;0,,0;1;100008;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1,0,1TK,1 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,1,0,0,1,0,0,0
100483,100008,SAN DIEGO,5,WAK,T,MT,100,CTC,ROUTE NAME,False,False,0,4;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,0;1;100008;0005,0;0;0;0,,0;1;100008;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1,0,WAK,WA TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,1,0,0,1,0,0,0
100487,100008,SAN DIEGO,5,TK,T,MT,100,CTC,ROUTE NAME,False,True,0,2;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,0;1;100008;0005,0;0;0;0,,0;1;100008;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1,0,1TK,1 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,1,0,0,1,0,0,0
100488,100008,SAN DIEGO,5,TK,T,MT,100,CTC,ROUTE NAME,False,True,0,2;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,0;1;100008;0005,0;0;0;0,,0;1;100008;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1,0,1TK,1 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,1,0,0,1,0,0,0
100489,100008,SAN DIEGO,5,TK,T,MT,100,CTC,ROUTE NAME,True,True,0,2;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,0;1;100008;0005,0;0;0;0,,0;1;100008;0005,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1,0,1TK,1 OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,1,0,0,1,0,0,0
