component_family,component_uid,parent_control_point_uid,component_name,component_secondary_name,component_detail_name,component_codeline,reference_column,reference_kind,raw_reference_value,raw_reference_part,part_index,reference_format,token_count,token_1,token_2,token_3,token_4,expected_word_type,component_scope_code_line,unique_cp_scope_code_line,trailing_scope_code_line,component_scope_candidate_count,unique_cp_scope_candidate_count,trailing_scope_candidate_count,preferred_scope_source,preferred_scope_code_line,preferred_scope_candidate_count,preferred_scope_candidate_examples,scope_source_key,has_resolved_sibling_in_same_field,resolved_sibling_count,resolved_sibling_examples,structural_class
switch,100341,100007,1-SWITCH,1X,1X Dual Controlled - Rose Main1 MP256.023,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,5,code_line_station_control_point,3,0,1,100007,,I,5,5,,24,24,0,component_codeline,5,24,1=1NWK:1 NORMAL SWITCH INDICATION|2=1TK:1 OS TRACK INDICATION|3=1RWK:1 REVERSE SWITCH INDICATION|4=2EAK:2EAK TRACK INDICATION|5=2EGK:2E SIGNAL CLEAR INDICATION|6=2WAK:2WAK TRACK INDICATION|7=2WGK:2W SIGNAL CLEAR INDICATION|8=POK:POWER OFF INDICATION,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100341,100007,1-SWITCH,1X,1X Dual Controlled - Rose Main1 MP256.023,5,SCTL,control,3;1;100007;|0;1;100007;,0;1;100007;,2,code_line_station_control_point,3,0,1,100007,,C,5,5,,24,24,0,component_codeline,5,24,1=1NWS:1 NORMAL SWITCH CONTROL|2=BLANK:BLANK CONTROL|3=1RWS:1 REVERSE SWITCH CONTROL|4=BLANK:BLANK CONTROL|5=2EGHS:2 EASTBOUND SIGNAL CONTROL|6=BLANK:BLANK CONTROL|7=2WGHS:2 WESTBOUND SIGNAL CONTROL|8=BLANK:BLANK CONTROL,component_codeline+unique_cp_line,True,1,3=1RWS:1 REVERSE SWITCH CONTROL,scoped_zero_first_with_resolved_sibling
switch,100341,100007,1-SWITCH,1X,1X Dual Controlled - Rose Main1 MP256.023,5,TCTL,control,0;1;100007;|0;1;100007;,0;1;100007;,1,code_line_station_control_point,3,0,1,100007,,C,5,5,,24,24,0,component_codeline,5,24,1=1NWS:1 NORMAL SWITCH CONTROL|2=BLANK:BLANK CONTROL|3=1RWS:1 REVERSE SWITCH CONTROL|4=BLANK:BLANK CONTROL|5=2EGHS:2 EASTBOUND SIGNAL CONTROL|6=BLANK:BLANK CONTROL|7=2WGHS:2 WESTBOUND SIGNAL CONTROL|8=BLANK:BLANK CONTROL,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100341,100007,1-SWITCH,1X,1X Dual Controlled - Rose Main1 MP256.023,5,TCTL,control,0;1;100007;|0;1;100007;,0;1;100007;,2,code_line_station_control_point,3,0,1,100007,,C,5,5,,24,24,0,component_codeline,5,24,1=1NWS:1 NORMAL SWITCH CONTROL|2=BLANK:BLANK CONTROL|3=1RWS:1 REVERSE SWITCH CONTROL|4=BLANK:BLANK CONTROL|5=2EGHS:2 EASTBOUND SIGNAL CONTROL|6=BLANK:BLANK CONTROL|7=2WGHS:2 WESTBOUND SIGNAL CONTROL|8=BLANK:BLANK CONTROL,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100341,100007,1-SWITCH,1X,1X Dual Controlled - Rose Main1 MP256.023,5,TIND,indication,0;1;100007;,0;1;100007;,1,code_line_station_control_point,3,0,1,100007,,I,5,5,,24,24,0,component_codeline,5,24,1=1NWK:1 NORMAL SWITCH INDICATION|2=1TK:1 OS TRACK INDICATION|3=1RWK:1 REVERSE SWITCH INDICATION|4=2EAK:2EAK TRACK INDICATION|5=2EGK:2E SIGNAL CLEAR INDICATION|6=2WAK:2WAK TRACK INDICATION|7=2WGK:2W SIGNAL CLEAR INDICATION|8=POK:POWER OFF INDICATION,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,LockBit,unknown,0;1;100007,0;1;100007,1,code_line_station_control_point,3,0,1,100007,,,5,5,,0,0,0,,,0,,unknown_word_type,False,0,,unknown_word_type_zero_first
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,PCTL,control,17;1;100007;|0;1;100007;,0;1;100007;,2,code_line_station_control_point,3,0,1,100007,,C,5,5,,24,24,0,component_codeline,5,24,1=1NWS:1 NORMAL SWITCH CONTROL|2=BLANK:BLANK CONTROL|3=1RWS:1 REVERSE SWITCH CONTROL|4=BLANK:BLANK CONTROL|5=2EGHS:2 EASTBOUND SIGNAL CONTROL|6=BLANK:BLANK CONTROL|7=2WGHS:2 WESTBOUND SIGNAL CONTROL|8=BLANK:BLANK CONTROL,component_codeline+unique_cp_line,True,1,17=3NWS:3 NORMAL SWITCH CONTROL,scoped_zero_first_with_resolved_sibling
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,RCPSControlBits,control,0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,1,code_line_station_control_point,3,0,1,100007,,C,5,5,,24,24,0,component_codeline,5,24,1=1NWS:1 NORMAL SWITCH CONTROL|2=BLANK:BLANK CONTROL|3=1RWS:1 REVERSE SWITCH CONTROL|4=BLANK:BLANK CONTROL|5=2EGHS:2 EASTBOUND SIGNAL CONTROL|6=BLANK:BLANK CONTROL|7=2WGHS:2 WESTBOUND SIGNAL CONTROL|8=BLANK:BLANK CONTROL,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,RCPSControlBits,control,0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,2,code_line_station_control_point,3,0,1,100007,,C,5,5,,24,24,0,component_codeline,5,24,1=1NWS:1 NORMAL SWITCH CONTROL|2=BLANK:BLANK CONTROL|3=1RWS:1 REVERSE SWITCH CONTROL|4=BLANK:BLANK CONTROL|5=2EGHS:2 EASTBOUND SIGNAL CONTROL|6=BLANK:BLANK CONTROL|7=2WGHS:2 WESTBOUND SIGNAL CONTROL|8=BLANK:BLANK CONTROL,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,RCPSControlBits,control,0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,3,code_line_station_control_point,3,0,1,100007,,C,5,5,,24,24,0,component_codeline,5,24,1=1NWS:1 NORMAL SWITCH CONTROL|2=BLANK:BLANK CONTROL|3=1RWS:1 REVERSE SWITCH CONTROL|4=BLANK:BLANK CONTROL|5=2EGHS:2 EASTBOUND SIGNAL CONTROL|6=BLANK:BLANK CONTROL|7=2WGHS:2 WESTBOUND SIGNAL CONTROL|8=BLANK:BLANK CONTROL,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,RCPSControlBits,control,0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,4,code_line_station_control_point,3,0,1,100007,,C,5,5,,24,24,0,component_codeline,5,24,1=1NWS:1 NORMAL SWITCH CONTROL|2=BLANK:BLANK CONTROL|3=1RWS:1 REVERSE SWITCH CONTROL|4=BLANK:BLANK CONTROL|5=2EGHS:2 EASTBOUND SIGNAL CONTROL|6=BLANK:BLANK CONTROL|7=2WGHS:2 WESTBOUND SIGNAL CONTROL|8=BLANK:BLANK CONTROL,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,1,code_line_station_control_point,3,0,1,100007,,I,5,5,,24,24,0,component_codeline,5,24,1=1NWK:1 NORMAL SWITCH INDICATION|2=1TK:1 OS TRACK INDICATION|3=1RWK:1 REVERSE SWITCH INDICATION|4=2EAK:2EAK TRACK INDICATION|5=2EGK:2E SIGNAL CLEAR INDICATION|6=2WAK:2WAK TRACK INDICATION|7=2WGK:2W SIGNAL CLEAR INDICATION|8=POK:POWER OFF INDICATION,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,2,code_line_station_control_point,3,0,1,100007,,I,5,5,,24,24,0,component_codeline,5,24,1=1NWK:1 NORMAL SWITCH INDICATION|2=1TK:1 OS TRACK INDICATION|3=1RWK:1 REVERSE SWITCH INDICATION|4=2EAK:2EAK TRACK INDICATION|5=2EGK:2E SIGNAL CLEAR INDICATION|6=2WAK:2WAK TRACK INDICATION|7=2WGK:2W SIGNAL CLEAR INDICATION|8=POK:POWER OFF INDICATION,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,3,code_line_station_control_point,3,0,1,100007,,I,5,5,,24,24,0,component_codeline,5,24,1=1NWK:1 NORMAL SWITCH INDICATION|2=1TK:1 OS TRACK INDICATION|3=1RWK:1 REVERSE SWITCH INDICATION|4=2EAK:2EAK TRACK INDICATION|5=2EGK:2E SIGNAL CLEAR INDICATION|6=2WAK:2WAK TRACK INDICATION|7=2WGK:2W SIGNAL CLEAR INDICATION|8=POK:POWER OFF INDICATION,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,4,code_line_station_control_point,3,0,1,100007,,I,5,5,,24,24,0,component_codeline,5,24,1=1NWK:1 NORMAL SWITCH INDICATION|2=1TK:1 OS TRACK INDICATION|3=1RWK:1 REVERSE SWITCH INDICATION|4=2EAK:2EAK TRACK INDICATION|5=2EGK:2E SIGNAL CLEAR INDICATION|6=2WAK:2WAK TRACK INDICATION|7=2WGK:2W SIGNAL CLEAR INDICATION|8=POK:POWER OFF INDICATION,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,5,code_line_station_control_point,3,0,1,100007,,I,5,5,,24,24,0,component_codeline,5,24,1=1NWK:1 NORMAL SWITCH INDICATION|2=1TK:1 OS TRACK INDICATION|3=1RWK:1 REVERSE SWITCH INDICATION|4=2EAK:2EAK TRACK INDICATION|5=2EGK:2E SIGNAL CLEAR INDICATION|6=2WAK:2WAK TRACK INDICATION|7=2WGK:2W SIGNAL CLEAR INDICATION|8=POK:POWER OFF INDICATION,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,SCTL,control,19;1;100007;|0;1;100007;,0;1;100007;,2,code_line_station_control_point,3,0,1,100007,,C,5,5,,24,24,0,component_codeline,5,24,1=1NWS:1 NORMAL SWITCH CONTROL|2=BLANK:BLANK CONTROL|3=1RWS:1 REVERSE SWITCH CONTROL|4=BLANK:BLANK CONTROL|5=2EGHS:2 EASTBOUND SIGNAL CONTROL|6=BLANK:BLANK CONTROL|7=2WGHS:2 WESTBOUND SIGNAL CONTROL|8=BLANK:BLANK CONTROL,component_codeline+unique_cp_line,True,1,19=3RWS:3 REVERSE SWITCH CONTROL,scoped_zero_first_with_resolved_sibling
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,TCTL,control,0;1;100007;|0;1;100007;,0;1;100007;,1,code_line_station_control_point,3,0,1,100007,,C,5,5,,24,24,0,component_codeline,5,24,1=1NWS:1 NORMAL SWITCH CONTROL|2=BLANK:BLANK CONTROL|3=1RWS:1 REVERSE SWITCH CONTROL|4=BLANK:BLANK CONTROL|5=2EGHS:2 EASTBOUND SIGNAL CONTROL|6=BLANK:BLANK CONTROL|7=2WGHS:2 WESTBOUND SIGNAL CONTROL|8=BLANK:BLANK CONTROL,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,TCTL,control,0;1;100007;|0;1;100007;,0;1;100007;,2,code_line_station_control_point,3,0,1,100007,,C,5,5,,24,24,0,component_codeline,5,24,1=1NWS:1 NORMAL SWITCH CONTROL|2=BLANK:BLANK CONTROL|3=1RWS:1 REVERSE SWITCH CONTROL|4=BLANK:BLANK CONTROL|5=2EGHS:2 EASTBOUND SIGNAL CONTROL|6=BLANK:BLANK CONTROL|7=2WGHS:2 WESTBOUND SIGNAL CONTROL|8=BLANK:BLANK CONTROL,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,TIND,indication,0;1;100007;,0;1;100007;,1,code_line_station_control_point,3,0,1,100007,,I,5,5,,24,24,0,component_codeline,5,24,1=1NWK:1 NORMAL SWITCH INDICATION|2=1TK:1 OS TRACK INDICATION|3=1RWK:1 REVERSE SWITCH INDICATION|4=2EAK:2EAK TRACK INDICATION|5=2EGK:2E SIGNAL CLEAR INDICATION|6=2WAK:2WAK TRACK INDICATION|7=2WGK:2W SIGNAL CLEAR INDICATION|8=POK:POWER OFF INDICATION,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,LockBit,unknown,0;1;100007,0;1;100007,1,code_line_station_control_point,3,0,1,100007,,,5,5,,0,0,0,,,0,,unknown_word_type,False,0,,unknown_word_type_zero_first
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,PCTL,control,1;1;100007;|0;1;100007;,0;1;100007;,2,code_line_station_control_point,3,0,1,100007,,C,5,5,,24,24,0,component_codeline,5,24,1=1NWS:1 NORMAL SWITCH CONTROL|2=BLANK:BLANK CONTROL|3=1RWS:1 REVERSE SWITCH CONTROL|4=BLANK:BLANK CONTROL|5=2EGHS:2 EASTBOUND SIGNAL CONTROL|6=BLANK:BLANK CONTROL|7=2WGHS:2 WESTBOUND SIGNAL CONTROL|8=BLANK:BLANK CONTROL,component_codeline+unique_cp_line,True,1,1=1NWS:1 NORMAL SWITCH CONTROL,scoped_zero_first_with_resolved_sibling
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,RCPSControlBits,control,0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,1,code_line_station_control_point,3,0,1,100007,,C,5,5,,24,24,0,component_codeline,5,24,1=1NWS:1 NORMAL SWITCH CONTROL|2=BLANK:BLANK CONTROL|3=1RWS:1 REVERSE SWITCH CONTROL|4=BLANK:BLANK CONTROL|5=2EGHS:2 EASTBOUND SIGNAL CONTROL|6=BLANK:BLANK CONTROL|7=2WGHS:2 WESTBOUND SIGNAL CONTROL|8=BLANK:BLANK CONTROL,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,RCPSControlBits,control,0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,2,code_line_station_control_point,3,0,1,100007,,C,5,5,,24,24,0,component_codeline,5,24,1=1NWS:1 NORMAL SWITCH CONTROL|2=BLANK:BLANK CONTROL|3=1RWS:1 REVERSE SWITCH CONTROL|4=BLANK:BLANK CONTROL|5=2EGHS:2 EASTBOUND SIGNAL CONTROL|6=BLANK:BLANK CONTROL|7=2WGHS:2 WESTBOUND SIGNAL CONTROL|8=BLANK:BLANK CONTROL,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,RCPSControlBits,control,0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,3,code_line_station_control_point,3,0,1,100007,,C,5,5,,24,24,0,component_codeline,5,24,1=1NWS:1 NORMAL SWITCH CONTROL|2=BLANK:BLANK CONTROL|3=1RWS:1 REVERSE SWITCH CONTROL|4=BLANK:BLANK CONTROL|5=2EGHS:2 EASTBOUND SIGNAL CONTROL|6=BLANK:BLANK CONTROL|7=2WGHS:2 WESTBOUND SIGNAL CONTROL|8=BLANK:BLANK CONTROL,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,RCPSControlBits,control,0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,4,code_line_station_control_point,3,0,1,100007,,C,5,5,,24,24,0,component_codeline,5,24,1=1NWS:1 NORMAL SWITCH CONTROL|2=BLANK:BLANK CONTROL|3=1RWS:1 REVERSE SWITCH CONTROL|4=BLANK:BLANK CONTROL|5=2EGHS:2 EASTBOUND SIGNAL CONTROL|6=BLANK:BLANK CONTROL|7=2WGHS:2 WESTBOUND SIGNAL CONTROL|8=BLANK:BLANK CONTROL,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,1,code_line_station_control_point,3,0,1,100007,,I,5,5,,24,24,0,component_codeline,5,24,1=1NWK:1 NORMAL SWITCH INDICATION|2=1TK:1 OS TRACK INDICATION|3=1RWK:1 REVERSE SWITCH INDICATION|4=2EAK:2EAK TRACK INDICATION|5=2EGK:2E SIGNAL CLEAR INDICATION|6=2WAK:2WAK TRACK INDICATION|7=2WGK:2W SIGNAL CLEAR INDICATION|8=POK:POWER OFF INDICATION,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,2,code_line_station_control_point,3,0,1,100007,,I,5,5,,24,24,0,component_codeline,5,24,1=1NWK:1 NORMAL SWITCH INDICATION|2=1TK:1 OS TRACK INDICATION|3=1RWK:1 REVERSE SWITCH INDICATION|4=2EAK:2EAK TRACK INDICATION|5=2EGK:2E SIGNAL CLEAR INDICATION|6=2WAK:2WAK TRACK INDICATION|7=2WGK:2W SIGNAL CLEAR INDICATION|8=POK:POWER OFF INDICATION,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,3,code_line_station_control_point,3,0,1,100007,,I,5,5,,24,24,0,component_codeline,5,24,1=1NWK:1 NORMAL SWITCH INDICATION|2=1TK:1 OS TRACK INDICATION|3=1RWK:1 REVERSE SWITCH INDICATION|4=2EAK:2EAK TRACK INDICATION|5=2EGK:2E SIGNAL CLEAR INDICATION|6=2WAK:2WAK TRACK INDICATION|7=2WGK:2W SIGNAL CLEAR INDICATION|8=POK:POWER OFF INDICATION,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,4,code_line_station_control_point,3,0,1,100007,,I,5,5,,24,24,0,component_codeline,5,24,1=1NWK:1 NORMAL SWITCH INDICATION|2=1TK:1 OS TRACK INDICATION|3=1RWK:1 REVERSE SWITCH INDICATION|4=2EAK:2EAK TRACK INDICATION|5=2EGK:2E SIGNAL CLEAR INDICATION|6=2WAK:2WAK TRACK INDICATION|7=2WGK:2W SIGNAL CLEAR INDICATION|8=POK:POWER OFF INDICATION,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,5,code_line_station_control_point,3,0,1,100007,,I,5,5,,24,24,0,component_codeline,5,24,1=1NWK:1 NORMAL SWITCH INDICATION|2=1TK:1 OS TRACK INDICATION|3=1RWK:1 REVERSE SWITCH INDICATION|4=2EAK:2EAK TRACK INDICATION|5=2EGK:2E SIGNAL CLEAR INDICATION|6=2WAK:2WAK TRACK INDICATION|7=2WGK:2W SIGNAL CLEAR INDICATION|8=POK:POWER OFF INDICATION,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,SCTL,control,3;1;100007;|0;1;100007;,0;1;100007;,2,code_line_station_control_point,3,0,1,100007,,C,5,5,,24,24,0,component_codeline,5,24,1=1NWS:1 NORMAL SWITCH CONTROL|2=BLANK:BLANK CONTROL|3=1RWS:1 REVERSE SWITCH CONTROL|4=BLANK:BLANK CONTROL|5=2EGHS:2 EASTBOUND SIGNAL CONTROL|6=BLANK:BLANK CONTROL|7=2WGHS:2 WESTBOUND SIGNAL CONTROL|8=BLANK:BLANK CONTROL,component_codeline+unique_cp_line,True,1,3=1RWS:1 REVERSE SWITCH CONTROL,scoped_zero_first_with_resolved_sibling
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,TCTL,control,0;1;100007;|0;1;100007;,0;1;100007;,1,code_line_station_control_point,3,0,1,100007,,C,5,5,,24,24,0,component_codeline,5,24,1=1NWS:1 NORMAL SWITCH CONTROL|2=BLANK:BLANK CONTROL|3=1RWS:1 REVERSE SWITCH CONTROL|4=BLANK:BLANK CONTROL|5=2EGHS:2 EASTBOUND SIGNAL CONTROL|6=BLANK:BLANK CONTROL|7=2WGHS:2 WESTBOUND SIGNAL CONTROL|8=BLANK:BLANK CONTROL,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,TCTL,control,0;1;100007;|0;1;100007;,0;1;100007;,2,code_line_station_control_point,3,0,1,100007,,C,5,5,,24,24,0,component_codeline,5,24,1=1NWS:1 NORMAL SWITCH CONTROL|2=BLANK:BLANK CONTROL|3=1RWS:1 REVERSE SWITCH CONTROL|4=BLANK:BLANK CONTROL|5=2EGHS:2 EASTBOUND SIGNAL CONTROL|6=BLANK:BLANK CONTROL|7=2WGHS:2 WESTBOUND SIGNAL CONTROL|8=BLANK:BLANK CONTROL,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,TIND,indication,0;1;100007;,0;1;100007;,1,code_line_station_control_point,3,0,1,100007,,I,5,5,,24,24,0,component_codeline,5,24,1=1NWK:1 NORMAL SWITCH INDICATION|2=1TK:1 OS TRACK INDICATION|3=1RWK:1 REVERSE SWITCH INDICATION|4=2EAK:2EAK TRACK INDICATION|5=2EGK:2E SIGNAL CLEAR INDICATION|6=2WAK:2WAK TRACK INDICATION|7=2WGK:2W SIGNAL CLEAR INDICATION|8=POK:POWER OFF INDICATION,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100413,100007,3-SWITCH,3-SWITCH,3 Dual Controlled - Rose Main2 MP256.178,5,LockBit,unknown,0;1;100007,0;1;100007,1,code_line_station_control_point,3,0,1,100007,,,5,5,,0,0,0,,,0,,unknown_word_type,False,0,,unknown_word_type_zero_first
switch,100413,100007,3-SWITCH,3-SWITCH,3 Dual Controlled - Rose Main2 MP256.178,5,PCTL,control,17;1;100007;|0;1;100007;,0;1;100007;,2,code_line_station_control_point,3,0,1,100007,,C,5,5,,24,24,0,component_codeline,5,24,1=1NWS:1 NORMAL SWITCH CONTROL|2=BLANK:BLANK CONTROL|3=1RWS:1 REVERSE SWITCH CONTROL|4=BLANK:BLANK CONTROL|5=2EGHS:2 EASTBOUND SIGNAL CONTROL|6=BLANK:BLANK CONTROL|7=2WGHS:2 WESTBOUND SIGNAL CONTROL|8=BLANK:BLANK CONTROL,component_codeline+unique_cp_line,True,1,17=3NWS:3 NORMAL SWITCH CONTROL,scoped_zero_first_with_resolved_sibling
switch,100413,100007,3-SWITCH,3-SWITCH,3 Dual Controlled - Rose Main2 MP256.178,5,RCPSControlBits,control,0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,1,code_line_station_control_point,3,0,1,100007,,C,5,5,,24,24,0,component_codeline,5,24,1=1NWS:1 NORMAL SWITCH CONTROL|2=BLANK:BLANK CONTROL|3=1RWS:1 REVERSE SWITCH CONTROL|4=BLANK:BLANK CONTROL|5=2EGHS:2 EASTBOUND SIGNAL CONTROL|6=BLANK:BLANK CONTROL|7=2WGHS:2 WESTBOUND SIGNAL CONTROL|8=BLANK:BLANK CONTROL,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100413,100007,3-SWITCH,3-SWITCH,3 Dual Controlled - Rose Main2 MP256.178,5,RCPSControlBits,control,0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,2,code_line_station_control_point,3,0,1,100007,,C,5,5,,24,24,0,component_codeline,5,24,1=1NWS:1 NORMAL SWITCH CONTROL|2=BLANK:BLANK CONTROL|3=1RWS:1 REVERSE SWITCH CONTROL|4=BLANK:BLANK CONTROL|5=2EGHS:2 EASTBOUND SIGNAL CONTROL|6=BLANK:BLANK CONTROL|7=2WGHS:2 WESTBOUND SIGNAL CONTROL|8=BLANK:BLANK CONTROL,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
switch,100413,100007,3-SWITCH,3-SWITCH,3 Dual Controlled - Rose Main2 MP256.178,5,RCPSControlBits,control,0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,3,code_line_station_control_point,3,0,1,100007,,C,5,5,,24,24,0,component_codeline,5,24,1=1NWS:1 NORMAL SWITCH CONTROL|2=BLANK:BLANK CONTROL|3=1RWS:1 REVERSE SWITCH CONTROL|4=BLANK:BLANK CONTROL|5=2EGHS:2 EASTBOUND SIGNAL CONTROL|6=BLANK:BLANK CONTROL|7=2WGHS:2 WESTBOUND SIGNAL CONTROL|8=BLANK:BLANK CONTROL,component_codeline+unique_cp_line,False,0,,scoped_zero_first_without_resolved_sibling
