component_family,component_uid,parent_control_point_uid,component_name,component_secondary_name,component_detail_name,component_codeline,reference_column,reference_kind,raw_reference_value,raw_reference_part,part_index,reference_format,code_line_number,code_station_number,control_point_number,expected_word_type,code_line_name,code_line_limits,station_name,control_address,indication_address,candidate_assignment_count,candidate_bits,candidate_mnemonics,candidate_long_names,candidate_examples,scope_status
switch,200535,200002,3-SWITCH,3-SWITCH,,7,RCPSControlBits,control,0;1;200002|0;1;200002|0;1;200002|0;1;200002,0;1;200002,1,code_line_station_control_point,0,1,200002,C,,,,,,0,,,,,no_scope_candidates
switch,200535,200002,3-SWITCH,3-SWITCH,,7,RCPSControlBits,control,0;1;200002|0;1;200002|0;1;200002|0;1;200002,0;1;200002,2,code_line_station_control_point,0,1,200002,C,,,,,,0,,,,,no_scope_candidates
switch,200535,200002,3-SWITCH,3-SWITCH,,7,RCPSControlBits,control,0;1;200002|0;1;200002|0;1;200002|0;1;200002,0;1;200002,3,code_line_station_control_point,0,1,200002,C,,,,,,0,,,,,no_scope_candidates
switch,200535,200002,3-SWITCH,3-SWITCH,,7,RCPSControlBits,control,0;1;200002|0;1;200002|0;1;200002|0;1;200002,0;1;200002,4,code_line_station_control_point,0,1,200002,C,,,,,,0,,,,,no_scope_candidates
switch,200535,200002,3-SWITCH,3-SWITCH,,7,RCPSIndicationBits,indication,0;1;200002|0;1;200002|0;1;200002|0;1;200002|0;1;200002,0;1;200002,1,code_line_station_control_point,0,1,200002,I,,,,,,0,,,,,no_scope_candidates
switch,200535,200002,3-SWITCH,3-SWITCH,,7,RCPSIndicationBits,indication,0;1;200002|0;1;200002|0;1;200002|0;1;200002|0;1;200002,0;1;200002,2,code_line_station_control_point,0,1,200002,I,,,,,,0,,,,,no_scope_candidates
switch,200535,200002,3-SWITCH,3-SWITCH,,7,RCPSIndicationBits,indication,0;1;200002|0;1;200002|0;1;200002|0;1;200002|0;1;200002,0;1;200002,3,code_line_station_control_point,0,1,200002,I,,,,,,0,,,,,no_scope_candidates
switch,200535,200002,3-SWITCH,3-SWITCH,,7,RCPSIndicationBits,indication,0;1;200002|0;1;200002|0;1;200002|0;1;200002|0;1;200002,0;1;200002,4,code_line_station_control_point,0,1,200002,I,,,,,,0,,,,,no_scope_candidates
switch,200535,200002,3-SWITCH,3-SWITCH,,7,RCPSIndicationBits,indication,0;1;200002|0;1;200002|0;1;200002|0;1;200002|0;1;200002,0;1;200002,5,code_line_station_control_point,0,1,200002,I,,,,,,0,,,,,no_scope_candidates
switch,200535,200002,3-SWITCH,3-SWITCH,,7,SCTL,control,3;1;200002;|0;1;200002;,3;1;200002;,1,code_line_station_control_point,3,1,200002,C,,,,,,0,,,,,no_scope_candidates
switch,200535,200002,3-SWITCH,3-SWITCH,,7,SCTL,control,3;1;200002;|0;1;200002;,0;1;200002;,2,code_line_station_control_point,0,1,200002,C,,,,,,0,,,,,no_scope_candidates
switch,200535,200002,3-SWITCH,3-SWITCH,,7,SIND,indication,3;1;200002;,3;1;200002;,1,code_line_station_control_point,3,1,200002,I,,,,,,0,,,,,no_scope_candidates
switch,200535,200002,3-SWITCH,3-SWITCH,,7,TCTL,control,10;1;200002;|0;1;200002;,10;1;200002;,1,code_line_station_control_point,10,1,200002,C,,,,,,0,,,,,no_scope_candidates
switch,200535,200002,3-SWITCH,3-SWITCH,,7,TCTL,control,10;1;200002;|0;1;200002;,0;1;200002;,2,code_line_station_control_point,0,1,200002,C,,,,,,0,,,,,no_scope_candidates
switch,200535,200002,3-SWITCH,3-SWITCH,,7,TIND,indication,0;1;200002;,0;1;200002;,1,code_line_station_control_point,0,1,200002,I,,,,,,0,,,,,no_scope_candidates
switch,200153,200003,1-SWITCH,1-SWITCH,,10,PCTL,control,1;1;200003;|0;1;200003;,1;1;200003;,1,code_line_station_control_point,1,1,200003,C,,,,,,0,,,,,no_scope_candidates
switch,200153,200003,1-SWITCH,1-SWITCH,,10,PCTL,control,1;1;200003;|0;1;200003;,0;1;200003;,2,code_line_station_control_point,0,1,200003,C,,,,,,0,,,,,no_scope_candidates
switch,200153,200003,1-SWITCH,1-SWITCH,,10,PIND,indication,1;1;200003;,1;1;200003;,1,code_line_station_control_point,1,1,200003,I,,,,,,0,,,,,no_scope_candidates
switch,200153,200003,1-SWITCH,1-SWITCH,,10,RCPSControlBits,control,0;1;200003|0;1;200003|0;1;200003|0;1;200003,0;1;200003,1,code_line_station_control_point,0,1,200003,C,,,,,,0,,,,,no_scope_candidates
switch,200153,200003,1-SWITCH,1-SWITCH,,10,RCPSControlBits,control,0;1;200003|0;1;200003|0;1;200003|0;1;200003,0;1;200003,2,code_line_station_control_point,0,1,200003,C,,,,,,0,,,,,no_scope_candidates
switch,200153,200003,1-SWITCH,1-SWITCH,,10,RCPSControlBits,control,0;1;200003|0;1;200003|0;1;200003|0;1;200003,0;1;200003,3,code_line_station_control_point,0,1,200003,C,,,,,,0,,,,,no_scope_candidates
switch,200153,200003,1-SWITCH,1-SWITCH,,10,RCPSControlBits,control,0;1;200003|0;1;200003|0;1;200003|0;1;200003,0;1;200003,4,code_line_station_control_point,0,1,200003,C,,,,,,0,,,,,no_scope_candidates
switch,200153,200003,1-SWITCH,1-SWITCH,,10,RCPSIndicationBits,indication,0;1;200003|0;1;200003|0;1;200003|0;1;200003|0;1;200003,0;1;200003,1,code_line_station_control_point,0,1,200003,I,,,,,,0,,,,,no_scope_candidates
switch,200153,200003,1-SWITCH,1-SWITCH,,10,RCPSIndicationBits,indication,0;1;200003|0;1;200003|0;1;200003|0;1;200003|0;1;200003,0;1;200003,2,code_line_station_control_point,0,1,200003,I,,,,,,0,,,,,no_scope_candidates
switch,200153,200003,1-SWITCH,1-SWITCH,,10,RCPSIndicationBits,indication,0;1;200003|0;1;200003|0;1;200003|0;1;200003|0;1;200003,0;1;200003,3,code_line_station_control_point,0,1,200003,I,,,,,,0,,,,,no_scope_candidates
switch,200153,200003,1-SWITCH,1-SWITCH,,10,RCPSIndicationBits,indication,0;1;200003|0;1;200003|0;1;200003|0;1;200003|0;1;200003,0;1;200003,4,code_line_station_control_point,0,1,200003,I,,,,,,0,,,,,no_scope_candidates
switch,200153,200003,1-SWITCH,1-SWITCH,,10,RCPSIndicationBits,indication,0;1;200003|0;1;200003|0;1;200003|0;1;200003|0;1;200003,0;1;200003,5,code_line_station_control_point,0,1,200003,I,,,,,,0,,,,,no_scope_candidates
switch,200153,200003,1-SWITCH,1-SWITCH,,10,SCTL,control,2;1;200003;|0;1;200003;,2;1;200003;,1,code_line_station_control_point,2,1,200003,C,,,,,,0,,,,,no_scope_candidates
switch,200153,200003,1-SWITCH,1-SWITCH,,10,SCTL,control,2;1;200003;|0;1;200003;,0;1;200003;,2,code_line_station_control_point,0,1,200003,C,,,,,,0,,,,,no_scope_candidates
switch,200153,200003,1-SWITCH,1-SWITCH,,10,SIND,indication,2;1;200003;,2;1;200003;,1,code_line_station_control_point,2,1,200003,I,,,,,,0,,,,,no_scope_candidates
switch,200153,200003,1-SWITCH,1-SWITCH,,10,TCTL,control,0;1;200003;|0;1;200003;,0;1;200003;,1,code_line_station_control_point,0,1,200003,C,,,,,,0,,,,,no_scope_candidates
switch,200153,200003,1-SWITCH,1-SWITCH,,10,TCTL,control,0;1;200003;|0;1;200003;,0;1;200003;,2,code_line_station_control_point,0,1,200003,C,,,,,,0,,,,,no_scope_candidates
switch,200153,200003,1-SWITCH,1-SWITCH,,10,TIND,indication,0;1;200003;,0;1;200003;,1,code_line_station_control_point,0,1,200003,I,,,,,,0,,,,,no_scope_candidates
switch,200163,200004,1-SWITCH,1-SWITCH,,8,PCTL,control,1;1;200004;|0;1;200004;,1;1;200004;,1,code_line_station_control_point,1,1,200004,C,,,,,,0,,,,,no_scope_candidates
switch,200163,200004,1-SWITCH,1-SWITCH,,8,PCTL,control,1;1;200004;|0;1;200004;,0;1;200004;,2,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
switch,200163,200004,1-SWITCH,1-SWITCH,,8,PIND,indication,1;1;200004;,1;1;200004;,1,code_line_station_control_point,1,1,200004,I,,,,,,0,,,,,no_scope_candidates
switch,200163,200004,1-SWITCH,1-SWITCH,,8,RCPSControlBits,control,0;1;200004|0;1;200004|0;1;200004|0;1;200004,0;1;200004,1,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
switch,200163,200004,1-SWITCH,1-SWITCH,,8,RCPSControlBits,control,0;1;200004|0;1;200004|0;1;200004|0;1;200004,0;1;200004,2,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
switch,200163,200004,1-SWITCH,1-SWITCH,,8,RCPSControlBits,control,0;1;200004|0;1;200004|0;1;200004|0;1;200004,0;1;200004,3,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
switch,200163,200004,1-SWITCH,1-SWITCH,,8,RCPSControlBits,control,0;1;200004|0;1;200004|0;1;200004|0;1;200004,0;1;200004,4,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
switch,200163,200004,1-SWITCH,1-SWITCH,,8,RCPSIndicationBits,indication,0;1;200004|0;1;200004|0;1;200004|0;1;200004|0;1;200004,0;1;200004,1,code_line_station_control_point,0,1,200004,I,,,,,,0,,,,,no_scope_candidates
switch,200163,200004,1-SWITCH,1-SWITCH,,8,RCPSIndicationBits,indication,0;1;200004|0;1;200004|0;1;200004|0;1;200004|0;1;200004,0;1;200004,2,code_line_station_control_point,0,1,200004,I,,,,,,0,,,,,no_scope_candidates
switch,200163,200004,1-SWITCH,1-SWITCH,,8,RCPSIndicationBits,indication,0;1;200004|0;1;200004|0;1;200004|0;1;200004|0;1;200004,0;1;200004,3,code_line_station_control_point,0,1,200004,I,,,,,,0,,,,,no_scope_candidates
switch,200163,200004,1-SWITCH,1-SWITCH,,8,RCPSIndicationBits,indication,0;1;200004|0;1;200004|0;1;200004|0;1;200004|0;1;200004,0;1;200004,4,code_line_station_control_point,0,1,200004,I,,,,,,0,,,,,no_scope_candidates
switch,200163,200004,1-SWITCH,1-SWITCH,,8,RCPSIndicationBits,indication,0;1;200004|0;1;200004|0;1;200004|0;1;200004|0;1;200004,0;1;200004,5,code_line_station_control_point,0,1,200004,I,,,,,,0,,,,,no_scope_candidates
switch,200163,200004,1-SWITCH,1-SWITCH,,8,SCTL,control,2;1;200004;|0;1;200004;,2;1;200004;,1,code_line_station_control_point,2,1,200004,C,,,,,,0,,,,,no_scope_candidates
switch,200163,200004,1-SWITCH,1-SWITCH,,8,SCTL,control,2;1;200004;|0;1;200004;,0;1;200004;,2,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
switch,200163,200004,1-SWITCH,1-SWITCH,,8,SIND,indication,2;1;200004;,2;1;200004;,1,code_line_station_control_point,2,1,200004,I,,,,,,0,,,,,no_scope_candidates
switch,200163,200004,1-SWITCH,1-SWITCH,,8,TCTL,control,9;1;200004;|0;1;200004;,9;1;200004;,1,code_line_station_control_point,9,1,200004,C,,,,,,0,,,,,no_scope_candidates
switch,200163,200004,1-SWITCH,1-SWITCH,,8,TCTL,control,9;1;200004;|0;1;200004;,0;1;200004;,2,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
switch,200163,200004,1-SWITCH,1-SWITCH,,8,TIND,indication,0;1;200004;,0;1;200004;,1,code_line_station_control_point,0,1,200004,I,,,,,,0,,,,,no_scope_candidates
switch,200651,200004,1-SWITCH,1-SWITCH,,8,PCTL,control,0;1;200004;|0;1;200004;,0;1;200004;,1,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
switch,200651,200004,1-SWITCH,1-SWITCH,,8,PCTL,control,0;1;200004;|0;1;200004;,0;1;200004;,2,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
switch,200651,200004,1-SWITCH,1-SWITCH,,8,PIND,indication,2;1;200004;,2;1;200004;,1,code_line_station_control_point,2,1,200004,I,,,,,,0,,,,,no_scope_candidates
switch,200651,200004,1-SWITCH,1-SWITCH,,8,RCPSControlBits,control,0;1;200004|0;1;200004|0;1;200004|0;1;200004,0;1;200004,1,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
switch,200651,200004,1-SWITCH,1-SWITCH,,8,RCPSControlBits,control,0;1;200004|0;1;200004|0;1;200004|0;1;200004,0;1;200004,2,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
switch,200651,200004,1-SWITCH,1-SWITCH,,8,RCPSControlBits,control,0;1;200004|0;1;200004|0;1;200004|0;1;200004,0;1;200004,3,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
switch,200651,200004,1-SWITCH,1-SWITCH,,8,RCPSControlBits,control,0;1;200004|0;1;200004|0;1;200004|0;1;200004,0;1;200004,4,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
switch,200651,200004,1-SWITCH,1-SWITCH,,8,RCPSIndicationBits,indication,0;1;200004|0;1;200004|0;1;200004|0;1;200004|0;1;200004,0;1;200004,1,code_line_station_control_point,0,1,200004,I,,,,,,0,,,,,no_scope_candidates
switch,200651,200004,1-SWITCH,1-SWITCH,,8,RCPSIndicationBits,indication,0;1;200004|0;1;200004|0;1;200004|0;1;200004|0;1;200004,0;1;200004,2,code_line_station_control_point,0,1,200004,I,,,,,,0,,,,,no_scope_candidates
switch,200651,200004,1-SWITCH,1-SWITCH,,8,RCPSIndicationBits,indication,0;1;200004|0;1;200004|0;1;200004|0;1;200004|0;1;200004,0;1;200004,3,code_line_station_control_point,0,1,200004,I,,,,,,0,,,,,no_scope_candidates
switch,200651,200004,1-SWITCH,1-SWITCH,,8,RCPSIndicationBits,indication,0;1;200004|0;1;200004|0;1;200004|0;1;200004|0;1;200004,0;1;200004,4,code_line_station_control_point,0,1,200004,I,,,,,,0,,,,,no_scope_candidates
switch,200651,200004,1-SWITCH,1-SWITCH,,8,RCPSIndicationBits,indication,0;1;200004|0;1;200004|0;1;200004|0;1;200004|0;1;200004,0;1;200004,5,code_line_station_control_point,0,1,200004,I,,,,,,0,,,,,no_scope_candidates
switch,200651,200004,1-SWITCH,1-SWITCH,,8,SCTL,control,0;1;200004;|0;1;200004;,0;1;200004;,1,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
switch,200651,200004,1-SWITCH,1-SWITCH,,8,SCTL,control,0;1;200004;|0;1;200004;,0;1;200004;,2,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
switch,200651,200004,1-SWITCH,1-SWITCH,,8,SIND,indication,1;1;200004;,1;1;200004;,1,code_line_station_control_point,1,1,200004,I,,,,,,0,,,,,no_scope_candidates
switch,200651,200004,1-SWITCH,1-SWITCH,,8,TCTL,control,10;1;200004;|0;1;200004;,10;1;200004;,1,code_line_station_control_point,10,1,200004,C,,,,,,0,,,,,no_scope_candidates
switch,200651,200004,1-SWITCH,1-SWITCH,,8,TCTL,control,10;1;200004;|0;1;200004;,0;1;200004;,2,code_line_station_control_point,0,1,200004,C,,,,,,0,,,,,no_scope_candidates
switch,200651,200004,1-SWITCH,1-SWITCH,,8,TIND,indication,0;1;200004;,0;1;200004;,1,code_line_station_control_point,0,1,200004,I,,,,,,0,,,,,no_scope_candidates
switch,200222,200007,1-SWITCH,1-SWITCH,,13,PCTL,control,1;1;200007;|0;1;200007;,1;1;200007;,1,code_line_station_control_point,1,1,200007,C,,,,,,0,,,,,no_scope_candidates
switch,200222,200007,1-SWITCH,1-SWITCH,,13,PCTL,control,1;1;200007;|0;1;200007;,0;1;200007;,2,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
switch,200222,200007,1-SWITCH,1-SWITCH,,13,PIND,indication,1;1;200007;,1;1;200007;,1,code_line_station_control_point,1,1,200007,I,,,,,,0,,,,,no_scope_candidates
switch,200222,200007,1-SWITCH,1-SWITCH,,13,RCPSControlBits,control,0;1;200007|0;1;200007|0;1;200007|0;1;200007,0;1;200007,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
switch,200222,200007,1-SWITCH,1-SWITCH,,13,RCPSControlBits,control,0;1;200007|0;1;200007|0;1;200007|0;1;200007,0;1;200007,2,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
switch,200222,200007,1-SWITCH,1-SWITCH,,13,RCPSControlBits,control,0;1;200007|0;1;200007|0;1;200007|0;1;200007,0;1;200007,3,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
switch,200222,200007,1-SWITCH,1-SWITCH,,13,RCPSControlBits,control,0;1;200007|0;1;200007|0;1;200007|0;1;200007,0;1;200007,4,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
switch,200222,200007,1-SWITCH,1-SWITCH,,13,RCPSIndicationBits,indication,0;1;200007|0;1;200007|0;1;200007|0;1;200007|0;1;200007,0;1;200007,1,code_line_station_control_point,0,1,200007,I,,,,,,0,,,,,no_scope_candidates
switch,200222,200007,1-SWITCH,1-SWITCH,,13,RCPSIndicationBits,indication,0;1;200007|0;1;200007|0;1;200007|0;1;200007|0;1;200007,0;1;200007,2,code_line_station_control_point,0,1,200007,I,,,,,,0,,,,,no_scope_candidates
switch,200222,200007,1-SWITCH,1-SWITCH,,13,RCPSIndicationBits,indication,0;1;200007|0;1;200007|0;1;200007|0;1;200007|0;1;200007,0;1;200007,3,code_line_station_control_point,0,1,200007,I,,,,,,0,,,,,no_scope_candidates
switch,200222,200007,1-SWITCH,1-SWITCH,,13,RCPSIndicationBits,indication,0;1;200007|0;1;200007|0;1;200007|0;1;200007|0;1;200007,0;1;200007,4,code_line_station_control_point,0,1,200007,I,,,,,,0,,,,,no_scope_candidates
switch,200222,200007,1-SWITCH,1-SWITCH,,13,RCPSIndicationBits,indication,0;1;200007|0;1;200007|0;1;200007|0;1;200007|0;1;200007,0;1;200007,5,code_line_station_control_point,0,1,200007,I,,,,,,0,,,,,no_scope_candidates
switch,200222,200007,1-SWITCH,1-SWITCH,,13,SCTL,control,2;1;200007;|0;1;200007;,2;1;200007;,1,code_line_station_control_point,2,1,200007,C,,,,,,0,,,,,no_scope_candidates
switch,200222,200007,1-SWITCH,1-SWITCH,,13,SCTL,control,2;1;200007;|0;1;200007;,0;1;200007;,2,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
switch,200222,200007,1-SWITCH,1-SWITCH,,13,SIND,indication,2;1;200007;,2;1;200007;,1,code_line_station_control_point,2,1,200007,I,,,,,,0,,,,,no_scope_candidates
switch,200222,200007,1-SWITCH,1-SWITCH,,13,TCTL,control,0;1;200007;|0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
switch,200222,200007,1-SWITCH,1-SWITCH,,13,TCTL,control,0;1;200007;|0;1;200007;,0;1;200007;,2,code_line_station_control_point,0,1,200007,C,,,,,,0,,,,,no_scope_candidates
switch,200222,200007,1-SWITCH,1-SWITCH,,13,TIND,indication,0;1;200007;,0;1;200007;,1,code_line_station_control_point,0,1,200007,I,,,,,,0,,,,,no_scope_candidates
switch,200246,200010,1-SWITCH,1-SWITCH,,15,PCTL,control,1;1;200010;|0;1;200010;,1;1;200010;,1,code_line_station_control_point,1,1,200010,C,,,,,,0,,,,,no_scope_candidates
switch,200246,200010,1-SWITCH,1-SWITCH,,15,PCTL,control,1;1;200010;|0;1;200010;,0;1;200010;,2,code_line_station_control_point,0,1,200010,C,,,,,,0,,,,,no_scope_candidates
switch,200246,200010,1-SWITCH,1-SWITCH,,15,PIND,indication,1;1;200010;,1;1;200010;,1,code_line_station_control_point,1,1,200010,I,,,,,,0,,,,,no_scope_candidates
switch,200246,200010,1-SWITCH,1-SWITCH,,15,RCPSControlBits,control,0;1;200010|0;1;200010|0;1;200010|0;1;200010,0;1;200010,1,code_line_station_control_point,0,1,200010,C,,,,,,0,,,,,no_scope_candidates
switch,200246,200010,1-SWITCH,1-SWITCH,,15,RCPSControlBits,control,0;1;200010|0;1;200010|0;1;200010|0;1;200010,0;1;200010,2,code_line_station_control_point,0,1,200010,C,,,,,,0,,,,,no_scope_candidates
switch,200246,200010,1-SWITCH,1-SWITCH,,15,RCPSControlBits,control,0;1;200010|0;1;200010|0;1;200010|0;1;200010,0;1;200010,3,code_line_station_control_point,0,1,200010,C,,,,,,0,,,,,no_scope_candidates
switch,200246,200010,1-SWITCH,1-SWITCH,,15,RCPSControlBits,control,0;1;200010|0;1;200010|0;1;200010|0;1;200010,0;1;200010,4,code_line_station_control_point,0,1,200010,C,,,,,,0,,,,,no_scope_candidates
switch,200246,200010,1-SWITCH,1-SWITCH,,15,RCPSIndicationBits,indication,0;1;200010|0;1;200010|0;1;200010|0;1;200010|0;1;200010,0;1;200010,1,code_line_station_control_point,0,1,200010,I,,,,,,0,,,,,no_scope_candidates
switch,200246,200010,1-SWITCH,1-SWITCH,,15,RCPSIndicationBits,indication,0;1;200010|0;1;200010|0;1;200010|0;1;200010|0;1;200010,0;1;200010,2,code_line_station_control_point,0,1,200010,I,,,,,,0,,,,,no_scope_candidates
switch,200246,200010,1-SWITCH,1-SWITCH,,15,RCPSIndicationBits,indication,0;1;200010|0;1;200010|0;1;200010|0;1;200010|0;1;200010,0;1;200010,3,code_line_station_control_point,0,1,200010,I,,,,,,0,,,,,no_scope_candidates
switch,200246,200010,1-SWITCH,1-SWITCH,,15,RCPSIndicationBits,indication,0;1;200010|0;1;200010|0;1;200010|0;1;200010|0;1;200010,0;1;200010,4,code_line_station_control_point,0,1,200010,I,,,,,,0,,,,,no_scope_candidates
switch,200246,200010,1-SWITCH,1-SWITCH,,15,RCPSIndicationBits,indication,0;1;200010|0;1;200010|0;1;200010|0;1;200010|0;1;200010,0;1;200010,5,code_line_station_control_point,0,1,200010,I,,,,,,0,,,,,no_scope_candidates
switch,200246,200010,1-SWITCH,1-SWITCH,,15,SCTL,control,2;1;200010;|0;1;200010;,2;1;200010;,1,code_line_station_control_point,2,1,200010,C,,,,,,0,,,,,no_scope_candidates
switch,200246,200010,1-SWITCH,1-SWITCH,,15,SCTL,control,2;1;200010;|0;1;200010;,0;1;200010;,2,code_line_station_control_point,0,1,200010,C,,,,,,0,,,,,no_scope_candidates
switch,200246,200010,1-SWITCH,1-SWITCH,,15,SIND,indication,2;1;200010;,2;1;200010;,1,code_line_station_control_point,2,1,200010,I,,,,,,0,,,,,no_scope_candidates
switch,200246,200010,1-SWITCH,1-SWITCH,,15,TCTL,control,0;1;200010;|0;1;200010;,0;1;200010;,1,code_line_station_control_point,0,1,200010,C,,,,,,0,,,,,no_scope_candidates
switch,200246,200010,1-SWITCH,1-SWITCH,,15,TCTL,control,0;1;200010;|0;1;200010;,0;1;200010;,2,code_line_station_control_point,0,1,200010,C,,,,,,0,,,,,no_scope_candidates
switch,200246,200010,1-SWITCH,1-SWITCH,,15,TIND,indication,0;1;200010;,0;1;200010;,1,code_line_station_control_point,0,1,200010,I,,,,,,0,,,,,no_scope_candidates
switch,200256,200013,1-SWITCH,1-SWITCH,,18,PCTL,control,1;1;200013;|0;1;200013;,1;1;200013;,1,code_line_station_control_point,1,1,200013,C,,,,,,0,,,,,no_scope_candidates
switch,200256,200013,1-SWITCH,1-SWITCH,,18,PCTL,control,1;1;200013;|0;1;200013;,0;1;200013;,2,code_line_station_control_point,0,1,200013,C,,,,,,0,,,,,no_scope_candidates
switch,200256,200013,1-SWITCH,1-SWITCH,,18,PIND,indication,1;1;200013;,1;1;200013;,1,code_line_station_control_point,1,1,200013,I,,,,,,0,,,,,no_scope_candidates
switch,200256,200013,1-SWITCH,1-SWITCH,,18,RCPSControlBits,control,0;1;200013|0;1;200013|0;1;200013|0;1;200013,0;1;200013,1,code_line_station_control_point,0,1,200013,C,,,,,,0,,,,,no_scope_candidates
switch,200256,200013,1-SWITCH,1-SWITCH,,18,RCPSControlBits,control,0;1;200013|0;1;200013|0;1;200013|0;1;200013,0;1;200013,2,code_line_station_control_point,0,1,200013,C,,,,,,0,,,,,no_scope_candidates
switch,200256,200013,1-SWITCH,1-SWITCH,,18,RCPSControlBits,control,0;1;200013|0;1;200013|0;1;200013|0;1;200013,0;1;200013,3,code_line_station_control_point,0,1,200013,C,,,,,,0,,,,,no_scope_candidates
switch,200256,200013,1-SWITCH,1-SWITCH,,18,RCPSControlBits,control,0;1;200013|0;1;200013|0;1;200013|0;1;200013,0;1;200013,4,code_line_station_control_point,0,1,200013,C,,,,,,0,,,,,no_scope_candidates
switch,200256,200013,1-SWITCH,1-SWITCH,,18,RCPSIndicationBits,indication,0;1;200013|0;1;200013|0;1;200013|0;1;200013|0;1;200013,0;1;200013,1,code_line_station_control_point,0,1,200013,I,,,,,,0,,,,,no_scope_candidates
switch,200256,200013,1-SWITCH,1-SWITCH,,18,RCPSIndicationBits,indication,0;1;200013|0;1;200013|0;1;200013|0;1;200013|0;1;200013,0;1;200013,2,code_line_station_control_point,0,1,200013,I,,,,,,0,,,,,no_scope_candidates
switch,200256,200013,1-SWITCH,1-SWITCH,,18,RCPSIndicationBits,indication,0;1;200013|0;1;200013|0;1;200013|0;1;200013|0;1;200013,0;1;200013,3,code_line_station_control_point,0,1,200013,I,,,,,,0,,,,,no_scope_candidates
switch,200256,200013,1-SWITCH,1-SWITCH,,18,RCPSIndicationBits,indication,0;1;200013|0;1;200013|0;1;200013|0;1;200013|0;1;200013,0;1;200013,4,code_line_station_control_point,0,1,200013,I,,,,,,0,,,,,no_scope_candidates
switch,200256,200013,1-SWITCH,1-SWITCH,,18,RCPSIndicationBits,indication,0;1;200013|0;1;200013|0;1;200013|0;1;200013|0;1;200013,0;1;200013,5,code_line_station_control_point,0,1,200013,I,,,,,,0,,,,,no_scope_candidates
switch,200256,200013,1-SWITCH,1-SWITCH,,18,SCTL,control,2;1;200013;|0;1;200013;,2;1;200013;,1,code_line_station_control_point,2,1,200013,C,,,,,,0,,,,,no_scope_candidates
switch,200256,200013,1-SWITCH,1-SWITCH,,18,SCTL,control,2;1;200013;|0;1;200013;,0;1;200013;,2,code_line_station_control_point,0,1,200013,C,,,,,,0,,,,,no_scope_candidates
switch,200256,200013,1-SWITCH,1-SWITCH,,18,SIND,indication,2;1;200013;,2;1;200013;,1,code_line_station_control_point,2,1,200013,I,,,,,,0,,,,,no_scope_candidates
switch,200256,200013,1-SWITCH,1-SWITCH,,18,TCTL,control,0;1;200013;|0;1;200013;,0;1;200013;,1,code_line_station_control_point,0,1,200013,C,,,,,,0,,,,,no_scope_candidates
switch,200256,200013,1-SWITCH,1-SWITCH,,18,TCTL,control,0;1;200013;|0;1;200013;,0;1;200013;,2,code_line_station_control_point,0,1,200013,C,,,,,,0,,,,,no_scope_candidates
switch,200256,200013,1-SWITCH,1-SWITCH,,18,TIND,indication,0;1;200013;,0;1;200013;,1,code_line_station_control_point,0,1,200013,I,,,,,,0,,,,,no_scope_candidates
switch,200299,200016,1-SWITCH,1-SWITCH,,20,PCTL,control,1;1;200016;|0;1;200016;,1;1;200016;,1,code_line_station_control_point,1,1,200016,C,,,,,,0,,,,,no_scope_candidates
switch,200299,200016,1-SWITCH,1-SWITCH,,20,PCTL,control,1;1;200016;|0;1;200016;,0;1;200016;,2,code_line_station_control_point,0,1,200016,C,,,,,,0,,,,,no_scope_candidates
switch,200299,200016,1-SWITCH,1-SWITCH,,20,PIND,indication,1;1;200016;,1;1;200016;,1,code_line_station_control_point,1,1,200016,I,,,,,,0,,,,,no_scope_candidates
