database_name,table_name,column_name,ordinal_position,data_type,row_count,non_empty_count,empty_count,distinct_non_empty_count,max_length,sample_values,profile_source_csv
tmdsDatabaseStatic,tblCompSignals,Notes,53,,165,165,0,1,4,NONE,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,HoldingSignal,54,,165,165,0,2,5,False|True,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,SignalClearAheadCount,55,,165,165,0,2,1,3|0,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,AllowAutomaticMode,56,,165,165,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,AutomaticModeOn,57,,165,0,165,0,0,,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,IndicateOnlyWithControlSetEnabled,58,,165,165,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,SignalControlled,59,,165,0,165,0,0,,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,CallOnAllowedWithoutOpposingTraffic,60,,165,165,0,2,5,False|True,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,CallOnSendSignalClearBit,61,,165,165,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,PTCUID,62,,165,165,0,1,1,0,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,ToolTipName,63,,165,165,0,49,18,EA_B|WA|WB|2EA_B|2WA_B|4WA|4WC|4EA_B,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,JointControlAuthorizationEnabled,64,,165,165,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,JointControlAuthorizationIndBit,65,,165,165,0,1,7,0;0;0;0,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,JointControlAuthorizationCtlBit,66,,165,165,0,1,15,0;0;0;0|0;0;0;0,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,NearSideSignalEnabled,67,,165,165,0,2,5,False|True,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,NearSideSignalControlOn,68,,165,26,139,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,NearSideSignalBitControl,69,,165,165,0,25,16,0;0;0;0|12;1;200004;0008|7;1;200002;0007|4;1;200008;0011|4;1;200005;0009|6;1;200006;0012|4;1;200006;0012|6;1;200008;0011,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,NearSideSignaBitlIndication,70,,165,165,0,25,16,0;0;0;0|12;1;200004;0008|7;1;200002;0007|4;1;200008;0011|4;1;200005;0009|6;1;200006;0012|4;1;200006;0012|6;1;200008;0011,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,Milepost,71,,165,165,0,84,8,209.1186|209.219|218.1299|218.2336|218.2322|216.267|216.5195|221.6284,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,MilepostSuffix,72,,165,0,165,0,0,,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,MilepostPrefix,73,,165,0,165,0,0,,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,AdditionalReferenceUID,74,,165,0,165,0,0,,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,CallOnControlled,75,,165,0,165,0,0,,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,PublishStatusToPTC,76,,165,165,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,DevicePTCUID,77,,165,13,152,13,14,CP Pulgas|WB|CP Pulgas|WA|CP Broadway|ED|CP Broadway|EC|CP Broadway|EB|CP Broadway|EA|CP Broadway|W|CP Ash|4E,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,AutomaticSignal,78,,165,165,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,DisableTrafficProjection,79,,165,165,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,JointControlAuthorizationOfficeMode,80,,165,165,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,JointControlAuthorizationOfficeModeRequested,81,,165,0,165,0,0,,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,JointControlAuthorizationOfficeModeConfirmed,82,,165,0,165,0,0,,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,EnableDynamicSignalRouteControlBit,83,,165,165,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,DynamicSignalRouteControlBitList,84,,165,0,165,0,0,,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,EnablePulseStopControl,85,,165,165,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,DynamicSignalRouteCallOnBitList,86,,165,0,165,0,0,,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,PTC_UID_KEY,87,,165,101,64,85,3,96|119|145|99|127|3|12|24,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,PTC_DeviceName,88,,165,101,64,33,5,E|WA|WB|EA_B|2EA_B|2WA_B|4WA|4WC,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,PTC_ProperName,89,,165,101,64,22,12,EB MT|WB MT2|WB MT1|WA MT1|EB MT1|WB MT|WB Slide|EB MT2,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,PTC_WIUStatusIndex,90,,165,101,64,24,2,2|12|7|8|13|19|24|18,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,PTC_DeviceBlockID,91,,165,101,64,75,5,5000|7000|6000|5002|11005|10004|6001|6003,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,PTC_Enable_PSS,92,,165,165,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,SupressSignalStopWithOutOS,93,,165,0,165,0,0,,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,DisableEntryExitFunction,94,,165,165,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,DisableStoreRouteFunction,95,,165,165,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,RRUniqueIdentifierName,96,,165,0,165,0,0,,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,EnableAbsoluteBlockSignalRequest,97,,165,0,165,0,0,,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,AlarmTime,98,,165,165,0,1,1,0,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,SuppressUnSolicitedSignalAlert,99,,165,0,165,0,0,,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,DISABLEBULLEXCEPTNCHK,100,,165,0,165,0,0,,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,BlueFlag,101,,165,165,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,TrackPermit,102,,165,165,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,FoulTime,103,,165,165,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,TrackTime,104,,165,165,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,TrackLock,105,,165,165,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,AllowCallOnWithOutOccupancyInRoute,106,,165,0,165,0,0,,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,AllowCallOnWithPendingClearRequest,107,,165,0,165,0,0,,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,UID,1,,99,99,0,99,6,100124|100145|100149|100150|100166|100168|100169|100187,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,ControlPoint,2,,99,99,0,40,6,100001|100003|100002|100005|100025|100009|100018|100013,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,Name,3,,99,99,0,20,24,1-SWITCH|3-SWITCH|PONTO HOUSE TRACK|EDISON POWER PLANT|EAST LEG ESCONDIDO JCT|SDGE HOUSE TRACK|5-SWITCH|7-SWITCH,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,Type,4,,99,99,0,5,4,S|SPLT|SPRB|SPLB|SPRT,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,LX,5,,99,99,0,83,4,120|800|480|625|1190|530|575|1060,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,LY,6,,99,99,0,19,3,175|125|685|385|425|950|910|465,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,RX,7,,99,99,0,70,4,380|925|805|930|1020|845|890|800,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,RY,8,,99,99,0,83,4,120|800|480|625|1190|530|575|1060,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,LeftLink,9,,99,99,0,86,6,100117|100138|100115|100136|100159|100154|100155|100180,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,RightLink,10,,99,99,0,87,6,100118|100141|100136|100146|100160|100155|100161|100181,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,LeftAltLink,11,,99,99,0,41,6,0|100137|100157|100876|100269|100280|100294|100311,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,RightAltLink,12,,99,99,0,40,6,100119|100140|100127|0|100678|100158|100182|100248,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,AltLinkOne,13,,99,99,0,1,1,0,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,AltLinkTwo,14,,99,99,0,1,1,0,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,Codeline,15,,99,99,0,14,2,5|6|7|10|8|13|15|18,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,PIND,16,,99,99,0,74,12,1;1;100001;|1;1;100003;|1;1;100002;|3;1;100002;|17;1;100005;|1;1;100025;|1;1;100009;|0;1;100018;,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,PCTL,17,,99,99,0,74,24,1;1;100001;|0;1;100001;|1;1;100003;|0;1;100003;|1;1;100002;|0;1;100002;|3;1;100002;|0;1;100002;|17;1;100005;|0;1;100005;|1;1;100025;|0;1;100025;|1;1;100009;|0;1;100009;|0;1;100018;|0;1;100018;,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,SIND,18,,99,99,0,73,12,3;1;100001;|3;1;100003;|2;1;100002;|4;1;100002;|19;1;100005;|2;1;100025;|3;1;100009;|0;1;100018;,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,SCTL,19,,99,99,0,74,24,3;1;100001;|0;1;100001;|3;1;100003;|0;1;100003;|2;1;100002;|0;1;100002;|4;1;100002;|0;1;100002;|19;1;100005;|0;1;100005;|2;1;100025;|0;1;100025;|3;1;100009;|0;1;100009;|0;1;100018;|0;1;100018;,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,TIND,20,,99,99,0,40,11,0;1;100001;|0;1;100003;|0;1;100002;|0;1;100005;|0;1;100025;|0;1;100009;|0;1;100018;|0;1;100013;,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,TCTL,21,,99,99,0,45,24,0;1;100001;|0;1;100001;|0;1;100003;|0;1;100003;|0;1;100002;|0;1;100002;|0;1;100005;|0;1;100005;|0;1;100025;|0;1;100025;|0;1;100009;|0;1;100009;|0;1;100018;|0;1;100018;|0;1;100013;|0;1;100013;,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,AuthorityType,22,,99,99,0,1,3,CTC,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,TrkName,23,,99,99,0,7,10,MAIN|MT1|MT2|MAIN 1|MAIN2|MAIN1|OSD POCKET,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,TerritoryAssignment,24,,99,99,0,2,3,100|200,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,Subdivision,25,,99,99,0,2,1,2|1,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,IndicateOnly,26,,99,99,0,2,5,False|True,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,Blocking,27,,99,99,0,1,4,True,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,LockBit,28,,99,99,0,40,10,0;1;100001|0;1;100003|0;1;100002|0;1;100005|0;1;100025|0;1;100009|0;1;100018|0;1;100013,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,SwitchBlockInd,29,,99,99,0,2,5,False|True,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,SwitchBlkBit,30,,99,99,0,8,11,0;0;0|9;1;200002|9;1;200004|17;1;200027|19;1;200027|20;1;200027|8;1;200028|10;1;200002,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,Controlled,31,,99,99,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,ProtectOpenSwitch,32,,99,99,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,OSLocking,33,,99,99,0,1,4,True,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,NoValidate,34,,99,99,0,2,5,False|True,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,TypeOfSwitch,35,,99,99,0,3,8,NORMAL|SPM ONLY|DERAIL,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,MatchMode,36,,99,99,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,GraphicGroup,37,,99,99,0,1,1,1,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,ScreenRegion,38,,99,99,0,13,2,4|3|13|8|18|17|9|14,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,FlipOperations,39,,99,99,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,IgnoreOS,40,,99,99,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,BlueFlag,41,,99,99,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,OCS,42,,99,99,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,ICS,43,,99,99,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,Notes,44,,99,99,0,1,4,NONE,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,IgnoreBothIndBits,45,,99,99,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,RCPS,46,,99,99,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,RCPSControlBits,47,,99,99,0,40,43,0;1;100001|0;1;100001|0;1;100001|0;1;100001|0;1;100003|0;1;100003|0;1;100003|0;1;100003|0;1;100002|0;1;100002|0;1;100002|0;1;100002|0;1;100005|0;1;100005|0;1;100005|0;1;100005|0;1;100025|0;1;100025|0;1;100025|0;1;100025|0;1;100009|0;1;100009|0;1;100009|0;1;100009|0;1;100018|0;1;100018|0;1;100018|0;1;100018|0;1;100013|0;1;100013|0;1;100013|0;1;100013,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,RCPSIndicationBits,48,,99,99,0,40,54,0;1;100001|0;1;100001|0;1;100001|0;1;100001|0;1;100001|0;1;100003|0;1;100003|0;1;100003|0;1;100003|0;1;100003|0;1;100002|0;1;100002|0;1;100002|0;1;100002|0;1;100002|0;1;100005|0;1;100005|0;1;100005|0;1;100005|0;1;100005|0;1;100025|0;1;100025|0;1;100025|0;1;100025|0;1;100025|0;1;100009|0;1;100009|0;1;100009|0;1;100009|0;1;100009|0;1;100018|0;1;100018|0;1;100018|0;1;100018|0;1;100018|0;1;100013|0;1;100013|0;1;100013|0;1;100013|0;1;100013,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,SwitchPointMonitorMode,49,,99,99,0,2,5,False|True,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,SwitchLockNoControl,50,,99,99,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,SwitchPointMonitorModeTimeOut,51,,99,99,0,1,2,15,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,SPICoordinate,52,,99,99,0,1,1,0,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,AllowSwitchRestoralOnAuthRelease,53,,99,99,0,2,5,False|True,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,UsedForEntryToMain,54,,99,99,0,2,5,False|True,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,PTCUID,55,,99,99,0,1,1,0,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,AllowForceOperationsToTWC,56,,99,99,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,Milepost,57,,99,99,0,88,8,209.1286|218.1412|216.2774|216.5097|221.5854|216.383|216.4013|247.7817,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,MilepostSuffix,58,,99,0,99,0,0,,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,ToolTipName,59,,99,99,0,23,24,1-SWITCH|1X|3X|3-SWITCH|PONTO HOUSE TRACK|EDISON POWER PLANT|EAST LEG ESCONDIDO JCT|SDGE HOUSE TRACK,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,SwitchBlockControlBit,60,,99,23,76,9,29,0;0;0;0|0;0;0;0|0;1;0;1|0;1;0;1|9;1;200002;7|12;1;200002;7|9;1;200004;8|10;1;200004;8|17;1;200027;27|25;1;200027;27|19;1;200027;27|27;1;200027;27|20;1;200027;27|28;1;200027;27|6;1;200028;28|14;1;200028;28,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,MakeInVisible,61,,99,99,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,MilepostPrefix,62,,99,0,99,0,0,,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,AdditionalReferenceUID,63,,99,0,99,0,0,,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,PublishStatusToPTC,64,,99,99,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,DevicePTCUID,65,,99,6,93,6,13,CP Songs|1|CP Pulgas|1|CP Broadway|5|CP Broadway|1|CP Broadway|3|CP Ash|1,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,EnableDTMFType,66,,99,99,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,PTC_UID_KEY,67,,99,75,24,67,7,1000030|1000050|1000004|1000013|1000028|1000011|1000012|1000003,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,PTC_DeviceName,68,,99,75,24,9,2,1|1X|3X|3|0|5|7|7X,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,PTC_ProperName,69,,99,75,24,75,50,1 Dual Controlled - Songs Main MP209.1286|1 Dual Controlled - Pulgas Main MP218.1412|1X Dual Controlled - Don Main1 MP216.277|3X Dual Controlled - Don Main1 MP216.510|3 Dual Controlled - Stuart Main2 MP221.585|1 Dual Controlled - Don Main2 MP216.383|3 Dual Controlled - Don Main2 MP216.401|1 Dual Controlled - Torrey Main MP247.782,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,PTC_WIUStatusIndex,70,,99,75,24,4,1,0|2|6|4,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,PTC_DeviceBlockID,71,,99,75,24,1,1,0,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,PTC_Enable_EMT,72,,99,99,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,SwitchPairList,73,,99,0,99,0,0,,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,AutoRestore,74,,99,0,99,0,0,,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,ShowElectricLockIcon,75,,99,0,99,0,0,,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,RRUniqueIdentifierName,76,,99,0,99,0,0,,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,AlarmTime,77,,99,99,0,1,1,0,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,SwitchingMode,78,,99,0,99,0,0,,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompSwitches,SwitchEventID,79,,99,0,99,0,0,,exports\raw\sql_foundation\tmdsDatabaseStatic.switch_detail_full.csv
tmdsDatabaseStatic,tblCompTracks,UID,1,,444,444,0,444,6,100115|100116|100117|100118|100119|100120|100125|100126,exports\raw\sql_foundation\tmdsDatabaseStatic.track_detail_full.csv
tmdsDatabaseStatic,tblCompTracks,ControlPoint,2,,444,444,0,50,6,100002|100003|100001|100012|100033|100005|100006|100025,exports\raw\sql_foundation\tmdsDatabaseStatic.track_detail_full.csv
