component_family,assignment_owner_type,component_uid,component_name,component_secondary_name,component_detail_name,parent_control_point_uid,parent_control_point_name,ptc_site_name,subdivision_uid,subdivision_name,territory_assignment,station_name,component_codeline,station_code_line_number,station_code_line_name,station_code_station_number,reference_column,reference_kind,slot_number,raw_reference_value,raw_reference_part,reference_format,match_status,resolution_method,resolved_code_line_number,resolved_code_station_number,resolved_control_point_number,resolved_bp_assignment,resolved_mnemonic,resolved_long_name,resolved_bit_type,misc_type,misc_type_of_device,misc_device_category,misc_secondary_text,misc_device_control,misc_control_only,misc_indicate_only,misc_flash_control,misc_flash_indicate,misc_scada_mode,misc_track_interlock_mode
misc_device,misc_device_cp_slot,200976,EAST TRAFFIC,ArrowRight,NONE;-1,200002,RAILROAD,,1,ESCONDIDO,200,RAILROAD,7,7,CDLN-7,1,CPIND1,indication,1,23;1;200002;7,23;1;200002;7,code_line_station_control_point_bit,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,7,1,200002,23,3ERQK,3 EASTBOUND SIGNAL REQ,None,D,ArrowRight,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200976,EAST TRAFFIC,ArrowRight,NONE;-1,200002,RAILROAD,,1,ESCONDIDO,200,RAILROAD,7,7,CDLN-7,1,CPIND2,indication,2,0;1;200002;7,0;1;200002;7,code_line_station_control_point_bit,unresolved,,,,,,,,,D,ArrowRight,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200976,EAST TRAFFIC,ArrowRight,NONE;-1,200002,RAILROAD,,1,ESCONDIDO,200,RAILROAD,7,7,CDLN-7,1,CPIND3,indication,3,0;1;200002;7,0;1;200002;7,code_line_station_control_point_bit,unresolved,,,,,,,,,D,ArrowRight,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200978,WEST TRAFFIC,ArrowLeft,NONE;-1,200002,RAILROAD,,1,ESCONDIDO,200,RAILROAD,7,7,CDLN-7,1,CPCTL1,control,1,24;1;200002;,24;1;200002;,code_line_station_control_point,resolved,inferred_bp_assignment_station_control_point_via_unique_cp_line,7,1,200002,24,3WRQZ,3 WESTBOUND SIGNAL REQ,None,D,ArrowLeft,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200978,WEST TRAFFIC,ArrowLeft,NONE;-1,200002,RAILROAD,,1,ESCONDIDO,200,RAILROAD,7,7,CDLN-7,1,CPCTL2,control,2,0;1;200002;,0;1;200002;,code_line_station_control_point,unresolved,,,,,,,,,D,ArrowLeft,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200978,WEST TRAFFIC,ArrowLeft,NONE;-1,200002,RAILROAD,,1,ESCONDIDO,200,RAILROAD,7,7,CDLN-7,1,CPCTL3,control,3,0;1;200002;,0;1;200002;,code_line_station_control_point,unresolved,,,,,,,,,D,ArrowLeft,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200978,WEST TRAFFIC,ArrowLeft,NONE;-1,200002,RAILROAD,,1,ESCONDIDO,200,RAILROAD,7,7,CDLN-7,1,CPIND1,indication,1,24;1;200002;7,24;1;200002;7,code_line_station_control_point_bit,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,7,1,200002,24,3WRLK,3 WESTBOUND SIGNAL REQ,None,D,ArrowLeft,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200978,WEST TRAFFIC,ArrowLeft,NONE;-1,200002,RAILROAD,,1,ESCONDIDO,200,RAILROAD,7,7,CDLN-7,1,CPIND2,indication,2,0;1;200002;7,0;1;200002;7,code_line_station_control_point_bit,unresolved,,,,,,,,,D,ArrowLeft,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200978,WEST TRAFFIC,ArrowLeft,NONE;-1,200002,RAILROAD,,1,ESCONDIDO,200,RAILROAD,7,7,CDLN-7,1,CPIND3,indication,3,0;1;200002;7,0;1;200002;7,code_line_station_control_point_bit,unresolved,,,,,,,,,D,ArrowLeft,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200931,1020POK,IndicateOnly,NONE;-1,200003,TRUE,,1,ESCONDIDO,200,TRUE,10,10,CDLN-10,1,CPCTL1,control,1,0;1;200003;,0;1;200003;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200931,1020POK,IndicateOnly,NONE;-1,200003,TRUE,,1,ESCONDIDO,200,TRUE,10,10,CDLN-10,1,CPCTL2,control,2,0;1;200003;,0;1;200003;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200931,1020POK,IndicateOnly,NONE;-1,200003,TRUE,,1,ESCONDIDO,200,TRUE,10,10,CDLN-10,1,CPCTL3,control,3,0;1;200003;,0;1;200003;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200931,1020POK,IndicateOnly,NONE;-1,200003,TRUE,,1,ESCONDIDO,200,TRUE,10,10,CDLN-10,1,CPIND1,indication,1,17;1;200003;10,17;1;200003;10,code_line_station_control_point_bit,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,10,1,200003,17,1020POK,1020POK,None,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200931,1020POK,IndicateOnly,NONE;-1,200003,TRUE,,1,ESCONDIDO,200,TRUE,10,10,CDLN-10,1,CPIND2,indication,2,0;1;200003;10,0;1;200003;10,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200931,1020POK,IndicateOnly,NONE;-1,200003,TRUE,,1,ESCONDIDO,200,TRUE,10,10,CDLN-10,1,CPIND3,indication,3,0;1;200003;10,0;1;200003;10,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200932,1020DOK,IndicateOnly,NONE;-1,200003,TRUE,,1,ESCONDIDO,200,TRUE,10,10,CDLN-10,1,CPCTL1,control,1,0;1;200003;,0;1;200003;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200932,1020DOK,IndicateOnly,NONE;-1,200003,TRUE,,1,ESCONDIDO,200,TRUE,10,10,CDLN-10,1,CPCTL2,control,2,0;1;200003;,0;1;200003;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200932,1020DOK,IndicateOnly,NONE;-1,200003,TRUE,,1,ESCONDIDO,200,TRUE,10,10,CDLN-10,1,CPCTL3,control,3,0;1;200003;,0;1;200003;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200932,1020DOK,IndicateOnly,NONE;-1,200003,TRUE,,1,ESCONDIDO,200,TRUE,10,10,CDLN-10,1,CPIND1,indication,1,18;1;200003;10,18;1;200003;10,code_line_station_control_point_bit,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,10,1,200003,18,1020DOK,1020DOK,None,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200932,1020DOK,IndicateOnly,NONE;-1,200003,TRUE,,1,ESCONDIDO,200,TRUE,10,10,CDLN-10,1,CPIND2,indication,2,0;1;200003;10,0;1;200003;10,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200932,1020DOK,IndicateOnly,NONE;-1,200003,TRUE,,1,ESCONDIDO,200,TRUE,10,10,CDLN-10,1,CPIND3,indication,3,0;1;200003;10,0;1;200003;10,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200698,1009DOK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPCTL1,control,1,0;1;200004;,0;1;200004;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200698,1009DOK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPCTL2,control,2,0;1;200004;,0;1;200004;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200698,1009DOK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPCTL3,control,3,0;1;200004;,0;1;200004;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200698,1009DOK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPIND1,indication,1,26;1;200004;8,26;1;200004;8,code_line_station_control_point_bit,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,8,1,200004,26,1009DOK,1009DOK,None,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200698,1009DOK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPIND2,indication,2,0;1;200004;0001,0;1;200004;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200698,1009DOK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPIND3,indication,3,0;1;200004;0001,0;1;200004;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200699,1009POK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPCTL1,control,1,0;1;200004;,0;1;200004;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200699,1009POK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPCTL2,control,2,0;1;200004;,0;1;200004;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200699,1009POK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPCTL3,control,3,0;1;200004;,0;1;200004;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200699,1009POK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPIND1,indication,1,25;1;200004;8,25;1;200004;8,code_line_station_control_point_bit,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,8,1,200004,25,1009POK,1009POK,None,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200699,1009POK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPIND2,indication,2,0;1;200004;0001,0;1;200004;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200699,1009POK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPIND3,indication,3,0;1;200004;0001,0;1;200004;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200700,1011POK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPCTL1,control,1,0;1;200004;,0;1;200004;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200700,1011POK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPCTL2,control,2,0;1;200004;,0;1;200004;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200700,1011POK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPCTL3,control,3,0;1;200004;,0;1;200004;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200700,1011POK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPIND1,indication,1,27;1;200004;8,27;1;200004;8,code_line_station_control_point_bit,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,8,1,200004,27,1011POK,1011POK,None,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200700,1011POK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPIND2,indication,2,0;1;200004;0001,0;1;200004;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200700,1011POK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPIND3,indication,3,0;1;200004;0001,0;1;200004;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200701,1011DOK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPCTL1,control,1,0;1;200004;,0;1;200004;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200701,1011DOK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPCTL2,control,2,0;1;200004;,0;1;200004;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200701,1011DOK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPCTL3,control,3,0;1;200004;,0;1;200004;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200701,1011DOK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPIND1,indication,1,28;1;200004;8,28;1;200004;8,code_line_station_control_point_bit,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,8,1,200004,28,1011DOK,1011DOK,None,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200701,1011DOK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPIND2,indication,2,0;1;200004;0001,0;1;200004;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200701,1011DOK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPIND3,indication,3,0;1;200004;0001,0;1;200004;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200702,1012POK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPCTL1,control,1,0;1;200004;,0;1;200004;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200702,1012POK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPCTL2,control,2,0;1;200004;,0;1;200004;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200702,1012POK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPCTL3,control,3,0;1;200004;,0;1;200004;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200702,1012POK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPIND1,indication,1,29;1;200004;8,29;1;200004;8,code_line_station_control_point_bit,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,8,1,200004,29,1012POK,1012POK,None,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200702,1012POK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPIND2,indication,2,0;1;200004;0001,0;1;200004;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200702,1012POK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPIND3,indication,3,0;1;200004;0001,0;1;200004;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200703,1012DOK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPCTL1,control,1,0;1;200004;,0;1;200004;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200703,1012DOK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPCTL2,control,2,0;1;200004;,0;1;200004;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200703,1012DOK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPCTL3,control,3,0;1;200004;,0;1;200004;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200703,1012DOK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPIND1,indication,1,30;1;200004;8,30;1;200004;8,code_line_station_control_point_bit,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,8,1,200004,30,1012DOK,1012DOK,None,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200703,1012DOK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPIND2,indication,2,0;1;200004;0001,0;1;200004;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200703,1012DOK,IndicateOnly,NONE;-1,200004,WYE,,1,ESCONDIDO,200,WYE,8,8,CDLN-8,1,CPIND3,indication,3,0;1;200004;0001,0;1;200004;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200924,1015POK,IndicateOnly,NONE;-1,200005,CROUCH,,1,ESCONDIDO,200,CROUCH,9,9,CDLN-9,1,CPCTL1,control,1,0;1;200005;,0;1;200005;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200924,1015POK,IndicateOnly,NONE;-1,200005,CROUCH,,1,ESCONDIDO,200,CROUCH,9,9,CDLN-9,1,CPCTL2,control,2,0;1;200005;,0;1;200005;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200924,1015POK,IndicateOnly,NONE;-1,200005,CROUCH,,1,ESCONDIDO,200,CROUCH,9,9,CDLN-9,1,CPCTL3,control,3,0;1;200005;,0;1;200005;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200924,1015POK,IndicateOnly,NONE;-1,200005,CROUCH,,1,ESCONDIDO,200,CROUCH,9,9,CDLN-9,1,CPIND1,indication,1,17;1;200005;9,17;1;200005;9,code_line_station_control_point_bit,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,9,1,200005,17,1015POK,1015POK,None,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200924,1015POK,IndicateOnly,NONE;-1,200005,CROUCH,,1,ESCONDIDO,200,CROUCH,9,9,CDLN-9,1,CPIND2,indication,2,0;1;200005;9,0;1;200005;9,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200924,1015POK,IndicateOnly,NONE;-1,200005,CROUCH,,1,ESCONDIDO,200,CROUCH,9,9,CDLN-9,1,CPIND3,indication,3,0;1;200005;9,0;1;200005;9,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200925,1015DOK,IndicateOnly,NONE;-1,200005,CROUCH,,1,ESCONDIDO,200,CROUCH,9,9,CDLN-9,1,CPCTL1,control,1,0;1;200005;,0;1;200005;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200925,1015DOK,IndicateOnly,NONE;-1,200005,CROUCH,,1,ESCONDIDO,200,CROUCH,9,9,CDLN-9,1,CPCTL2,control,2,0;1;200005;,0;1;200005;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200925,1015DOK,IndicateOnly,NONE;-1,200005,CROUCH,,1,ESCONDIDO,200,CROUCH,9,9,CDLN-9,1,CPCTL3,control,3,0;1;200005;,0;1;200005;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200925,1015DOK,IndicateOnly,NONE;-1,200005,CROUCH,,1,ESCONDIDO,200,CROUCH,9,9,CDLN-9,1,CPIND1,indication,1,18;1;200005;9,18;1;200005;9,code_line_station_control_point_bit,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,9,1,200005,18,1015DOK,1015DOK,None,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200925,1015DOK,IndicateOnly,NONE;-1,200005,CROUCH,,1,ESCONDIDO,200,CROUCH,9,9,CDLN-9,1,CPIND2,indication,2,0;1;200005;9,0;1;200005;9,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200925,1015DOK,IndicateOnly,NONE;-1,200005,CROUCH,,1,ESCONDIDO,200,CROUCH,9,9,CDLN-9,1,CPIND3,indication,3,0;1;200005;9,0;1;200005;9,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200738,1051POK,IndicateOnly,NONE;-1,200007,SCHOOL,,1,ESCONDIDO,200,SCHOOL,13,13,CDLN-13,1,CPCTL1,control,1,0;1;200007;,0;1;200007;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200738,1051POK,IndicateOnly,NONE;-1,200007,SCHOOL,,1,ESCONDIDO,200,SCHOOL,13,13,CDLN-13,1,CPCTL2,control,2,0;1;200007;,0;1;200007;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200738,1051POK,IndicateOnly,NONE;-1,200007,SCHOOL,,1,ESCONDIDO,200,SCHOOL,13,13,CDLN-13,1,CPCTL3,control,3,0;1;200007;,0;1;200007;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200738,1051POK,IndicateOnly,NONE;-1,200007,SCHOOL,,1,ESCONDIDO,200,SCHOOL,13,13,CDLN-13,1,CPIND1,indication,1,17;1;200007;13,17;1;200007;13,code_line_station_control_point_bit,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,13,1,200007,17,1051POK,1051POK,None,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200738,1051POK,IndicateOnly,NONE;-1,200007,SCHOOL,,1,ESCONDIDO,200,SCHOOL,13,13,CDLN-13,1,CPIND2,indication,2,0;1;200007;0001,0;1;200007;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200738,1051POK,IndicateOnly,NONE;-1,200007,SCHOOL,,1,ESCONDIDO,200,SCHOOL,13,13,CDLN-13,1,CPIND3,indication,3,0;1;200007;0001,0;1;200007;0001,code_line_station_control_point_bit,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
misc_device,misc_device_cp_slot,200739,1051DOK,IndicateOnly,NONE;-1,200007,SCHOOL,,1,ESCONDIDO,200,SCHOOL,13,13,CDLN-13,1,CPCTL1,control,1,0;1;200007;,0;1;200007;,code_line_station_control_point,unresolved,,,,,,,,,D,IndicateOnly,,NONE;-1,;-;,False,False,False,False,False,False
