symbol,train_guid,engine_id,direction,train_type,origin,dest,subdivision,track_guid,track_component_name,track_name,track_alias,track_route_name,control_point_name,schedule_status,ptc_status,bulletin_route_code,authority_designation,ctc_authority_designation,home_road_code,active_sub_train_sheet,authority_count_by_symbol,runtime_join_status,runtime_loco_id,runtime_train_symbol,runtime_last_updated,runtime_icd_interface_version,runtime_departure_test_status,runtime_onboard_software_version,runtime_head_end_track_name,runtime_departure_track_name,runtime_departure_location_name
M1663,ff2db618-6325-4ae6-9bed-5accd8deb2b6,,WEST,COMMUTER,OCEANSIDE,SONGS,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,5C7E9535-5E3F-4F4C-A4F3-DC96A42678E9,0,no_engine_id,,,,,,,,,
M1664,19057052-1e2d-4456-bc3d-c00954cf8eb8,,EAST,COMMUTER,SAN DIEGO,OCEANSIDE,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,5BADC88B-DE96-4437-A26C-F917ECFACE2A,0,no_engine_id,,,,,,,,,
M1665,7ddbca17-8dcf-4db2-9264-12929117ccef,,WEST,COMMUTER,OCEANSIDE,SONGS,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,57BFF337-B716-4D6C-B8E5-A211D34FFE41,0,no_engine_id,,,,,,,,,
M1667,29dc71f5-b0f7-4e06-94e4-96cecab319c2,,WEST,COMMUTER,OCEANSIDE,SMF,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,854F83D6-8C68-4D1B-8089-CECE45E66E80,0,no_engine_id,,,,,,,,,
M1668,6eb71c52-0f67-4f3c-b292-ee75f0377f2f,,EAST,COMMUTER,SONGS,OCEANSIDE,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,1CF3952C-CF47-4E36-A192-4980EFCE9E8A,0,no_engine_id,,,,,,,,,
M1668NQ,0f057150-5135-4379-bba0-7ffdcbedf458,,WEST,COMMUTER,OCEANSIDE,SONGS,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,260CFC3A-4E23-486F-AB57-2EDFEB49A0E9,0,no_engine_id,,,,,,,,,
M1857,3796390e-f4a5-4889-a564-1c4a4a3df581,,EAST,COMMUTER,SONGS,OTC,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,0E1CF63E-2B30-4393-AFED-9EE0BE8F3B0F,0,no_engine_id,,,,,,,,,
M1857NQ,ee89fe9f-8a32-4528-a4e1-66426569b748,,WEST,COMMUTER,OTC,SMF,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,6E10912C-E23B-4994-9363-D073B08DB83E,0,no_engine_id,,,,,,,,,
M1858,45689975-0c2a-4145-ba41-4f9994da6e21,,WEST,COMMUTER,OCEANSIDE,SONGS,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,902B8FCA-CA92-4CFB-B590-82939C09D6AE,0,no_engine_id,,,,,,,,,
M1858NQ,89ae9571-d3bb-4ade-b43e-2beb4b9330fd,,EAST,COMMUTER,SONGS,OCEANSIDE,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,0F659C22-4A7F-40E0-B9F8-933C659CAE11,0,no_engine_id,,,,,,,,,
M1859,d916da94-4bef-4b7b-a3c0-530d357ca3bb,,EAST,COMMUTER,SONGS,OCEANSIDE,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,B774BA4B-036B-46B8-BC16-B56F19B88695,0,no_engine_id,,,,,,,,,
M1859NQ,40207dfb-eba3-4af3-a0dd-bb2d9c48d778,,WEST,COMMUTER,OCEANSIDE,SONGS,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,EE2B278D-63A0-4718-9DD6-8F3D0B001281,0,no_engine_id,,,,,,,,,
M1860,146e1be9-308b-4d9d-b459-04f4b67272a8,,WEST,COMMUTER,OCEANSIDE,SONGS,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,ECC99208-3451-4247-B31B-C249C5C190BE,0,no_engine_id,,,,,,,,,
M1860NQ,c633bcef-89e9-4c0e-830f-7a7c77c2063f,,EAST,COMMUTER,SONGS,OCEANSIDE,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,90672BF0-3FAD-431C-BD83-925E62871CD3,0,no_engine_id,,,,,,,,,
M500,61f6d998-c1ee-4365-8a98-27ba9d641944,SCAX 617,WEST,COMMUTER,OCEANSIDE,SMF,2,100449,SHELF,MT1,MT1,ROUTE NAME,SONGS,NONE,,METROLINK,,,SCRRA,62989026-1051-41BD-AC54-4259394D832E,0,engine_id_without_runtime_match,,,,,,,,,
M501,e46a96bd-e537-4ac4-9d47-f72913561e66,,EAST,COMMUTER,SAN DIEGO,OCEANSIDE,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,2F0FF4BD-FD2A-401A-A5F2-C78506A8F99E,0,no_engine_id,,,,,,,,,
M501NQ,5e5401b6-bae7-44e5-9b14-5316281ecf5e,,WEST,COMMUTER,OCEANSIDE,SMF,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,5FD18FE5-18BA-46B4-A930-8183FC7C2AEF,0,no_engine_id,,,,,,,,,
M502Q,5C7D35D1-446F-42C9-8BB5-DDE2D099AF71,SCAX 938,EAST,COMMUTER,,,0,0,,,,,,,,,,,SCRRA,462D252E-E439-4F47-97EE-D9F47E68A9EB,0,exact_engine_to_loco_match,SCAX 938,,2026-03-18 오전 9:07:15,BOS_ICD_3_0,,,,,
M503,a6e6bfd4-3c4e-405f-9cb8-d9068dcdbd1c,,EAST,COMMUTER,SAN DIEGO,OCEANSIDE,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,1C040197-6D00-4EEC-A3EA-BB77A9DA6647,0,no_engine_id,,,,,,,,,
M503NQ,ef444d68-ca90-4dd2-a86f-0821bf8bd05d,,WEST,COMMUTER,OCEANSIDE,SMF,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,39F7EECF-14C5-42A2-A183-DD118CF7EBF3,0,no_engine_id,,,,,,,,,
M601,80b29c83-1e58-4951-b147-b17695b51373,SCAX 661,WEST,COMMUTER,OCEANSIDE,SONGS,2,100153,SHELF,MAIN,MAIN,ROUTE NAME,SHELL,NONE,,METROLINK,,,SCRRA,B66CB520-E526-4D86-878B-979DC5F16CB5,0,exact_engine_to_loco_match,SCAX 661,,2026-03-24 오전 9:05:28,BOS_ICD_3_0,Pass,6.3.24.12,,,
M601NQ,fb165b19-d864-47d9-88e9-fb85e0491306,SCAX 896,EAST,COMMUTER,SMF,OCEANSIDE,2,100923,SHELF,MT1,MT1,ROUTE NAME,MESA,NONE,,METROLINK,,,SCRRA,2F5634C4-4516-4272-8D31-02F1B1AC6C7C,0,exact_engine_to_loco_match,SCAX 896,,2026-03-24 오전 2:42:04,BOS_ICD_3_0,Pass,6.3.24.12,,,
M603,105aaef4-9e3a-4e23-a420-317bccee8b07,SCAX 662,WEST,COMMUTER,OCEANSIDE,SONGS,2,100153,SHELF,MAIN,MAIN,ROUTE NAME,SHELL,NONE,,METROLINK,,,SCRRA,2F99641A-9A94-4B73-967C-2CBABEC8B95D,0,exact_engine_to_loco_match,SCAX 662,,2026-03-24 오전 9:05:15,BOS_ICD_3_0,Pass,6.3.24.12,,,
M603NQ,32b88251-9238-4e9a-b4a2-d1a11c08dcea,SCAX 901,EAST,COMMUTER,SMF,OCEANSIDE,2,100923,SHELF,MT1,MT1,ROUTE NAME,MESA,NONE,,METROLINK,,,SCRRA,220E9D27-FDAB-493C-AF4A-AA8A9A42D096,0,exact_engine_to_loco_match,SCAX 901,,2026-03-24 오전 2:11:46,BOS_ICD_3_0,Pass,6.3.24.12,,,
M604,22fdfb97-6a0f-4244-bf94-cc4fff5eb020,,EAST,COMMUTER,SAN DIEGO,OCEANSIDE,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,642D5DC8-78B1-4E5B-98E4-FD277F6A45E7,0,no_engine_id,,,,,,,,,
M604NQ,1322e0ed-3f30-47da-92b3-23851941c255,,WEST,COMMUTER,OCEANSIDE,SMF,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,3FF5DAA7-2BFC-493D-AE55-6E63DD9000F1,0,no_engine_id,,,,,,,,,
M605,1532785e-851b-4033-a476-22c976c727d6,,WEST,COMMUTER,OCEANSIDE,SONGS,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,B46DA95D-9F0A-4FE8-8D53-5E66658FF9C9,0,no_engine_id,,,,,,,,,
M605NQ,de4a23aa-82e2-4275-ad35-708c14d76850,,EAST,COMMUTER,SMF,OCEANSIDE,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,0DE4E816-36B2-443C-8380-B5EFA462CFB8,0,no_engine_id,,,,,,,,,
M606,f2366fab-8a3b-4edf-8c72-f00c3d1712bc,,EAST,COMMUTER,SAN DIEGO,OCEANSIDE,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,5ED3909A-9042-4558-ACE2-DF243BFCDB33,0,no_engine_id,,,,,,,,,
M606NQ,2b6f1144-53d4-4e35-bbdf-90cc7d3e1e11,,WEST,COMMUTER,OCEANSIDE,SMF,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,A10D06E7-B3C4-41B9-8ED8-028E8207F0DF,0,no_engine_id,,,,,,,,,
M608,0ae63c4c-8366-4482-b9c9-bac18dd77bef,SCAX 896,EAST,COMMUTER,SONGS,OCEANSIDE,2,100921,SHELF,MT1,MT1,ROUTE NAME,SONGS,NONE,,METROLINK,,,SCRRA,F91E62A8-ACA7-408A-955E-0EA34EA9E39C,0,exact_engine_to_loco_match,SCAX 896,,2026-03-24 오전 2:42:04,BOS_ICD_3_0,Pass,6.3.24.12,,,
M608NQ,6be979aa-a8bf-41e3-8669-00777e01e8f9,SCAX 661,WEST,COMMUTER,OCEANSIDE,SMF,2,100153,SHELF,MAIN,MAIN,ROUTE NAME,SHELL,NONE,,METROLINK,,,SCRRA,04375466-642C-42DF-A7B4-355D2C51A157,0,exact_engine_to_loco_match,SCAX 661,,2026-03-24 오전 9:05:28,BOS_ICD_3_0,Pass,6.3.24.12,,,
M609,b462d49d-4d5b-49ee-8fa3-16fcc4e903b6,,WEST,COMMUTER,OCEANSIDE,SONGS,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,4D65624D-DF0E-4AC7-B191-5177ED927E81,0,no_engine_id,,,,,,,,,
M609NQ,bb691cec-6419-489f-b546-878d5b0d24bd,,EAST,COMMUTER,SMF,OCEANSIDE,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,971DE7B4-B33E-4C67-AFA7-46DB7D6D76A7,0,no_engine_id,,,,,,,,,
M618,bdcbf2cc-0550-4983-9768-f13e0fd4d21f,,EAST,COMMUTER,SONGS,OCEANSIDE,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,B6C8723E-28FE-48C3-8E83-6E4FAEB653BB,0,no_engine_id,,,,,,,,,
M618NQ,a36a3393-1153-4efa-a444-8ef894f4f1bf,,WEST,COMMUTER,OCEANSIDE,SMF,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,A2ABAF03-A748-47DE-A76F-42F94DC43F03,0,no_engine_id,,,,,,,,,
M621,d979d013-07de-4798-a57c-e9fd8aa88701,SCAX 661,WEST,COMMUTER,SONGS,OTC,2,100153,SHELF,MAIN,MAIN,ROUTE NAME,SHELL,NONE,,METROLINK,,,SCRRA,197E65A2-5EDD-43BE-B189-F04927708B2B,0,exact_engine_to_loco_match,SCAX 661,,2026-03-24 오전 9:05:28,BOS_ICD_3_0,Pass,6.3.24.12,,,
M621NQ,665fa84c-9040-489c-afca-3977a3b57e2d,SCAX 896,EAST,COMMUTER,OTC,SMF,2,100923,SHELF,MT1,MT1,ROUTE NAME,MESA,NONE,,METROLINK,,,SCAX,0B8A7180-5731-43CA-B363-9E501772CE85,0,exact_engine_to_loco_match,SCAX 896,,2026-03-24 오전 2:42:04,BOS_ICD_3_0,Pass,6.3.24.12,,,
M623,2fbf9d19-2d26-4c38-9331-6bd8a76e34fb,,WEST,COMMUTER,OCEANSIDE,SONGS,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,88D16A02-FF7A-41DB-95C1-B9536987F934,0,no_engine_id,,,,,,,,,
M623NQ,65c57efe-8656-4dae-b602-18a1b0e53905,,EAST,COMMUTER,SMF,OCEANSIDE,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,3BD3B602-5D79-45B5-B548-2D770F96DC2A,0,no_engine_id,,,,,,,,,
M624,82917b3b-5b83-43ae-a942-5c406c289a43,X,EAST,COMMUTER,SMF,OCEANSIDE,2,100921,SHELF,MT1,MT1,ROUTE NAME,SONGS,NONE,,METROLINK,,,SCRRA,7F8538FA-17B0-4CF3-96A0-C62D9020720C,0,engine_id_without_runtime_match,,,,,,,,,
M624NQ,bf600065-9e85-4992-9960-f6d44ad7ca99,X,WEST,COMMUTER,OCEANSIDE,SONGS,2,100153,SHELF,MAIN,MAIN,ROUTE NAME,SHELL,NONE,,METROLINK,,,SCRRA,70B8F34E-A3AA-412A-8400-486DCD820CEB,0,engine_id_without_runtime_match,,,,,,,,,
M626,d07a6926-4114-4543-a1bc-c4938b43d93a,X,EAST,COMMUTER,OTC,SONGS,2,100921,SHELF,MT1,MT1,ROUTE NAME,SONGS,NONE,,METROLINK,,,SCRRA,F34DF3D8-DCBE-4F3E-ACE3-31745AF33706,0,engine_id_without_runtime_match,,,,,,,,,
M626NQ,91feaa00-c2cf-42f1-932e-13247a167103,X,WEST,COMMUTER,SMF,OTC,2,100153,SHELF,MAIN,MAIN,ROUTE NAME,SHELL,NONE,,METROLINK,,,SCRRA,520A3617-E3B3-4944-8DC8-ABA538F86A26,0,engine_id_without_runtime_match,,,,,,,,,
M634,6eb1845e-65ab-42ab-8a86-2971280bf5be,,EAST,COMMUTER,SONGS,OCEANSIDE,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,46150E5A-46DF-43AE-AC30-48F04C74B430,0,no_engine_id,,,,,,,,,
M634NQ,85f27ad9-6c9c-4504-beea-42d22d0e8d71,,WEST,COMMUTER,OCEANSIDE,SONGS,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,B32242CE-1D09-4B01-9BC7-3DBF6C62A320,0,no_engine_id,,,,,,,,,
M641,70753607-fc60-481f-88f1-eabaada0bcfe,,WEST,COMMUTER,OCEANSIDE,SONGS,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,3D4555D0-2016-4BF9-8E01-BD8765B31665,0,no_engine_id,,,,,,,,,
M641NQ,44721a27-9f71-4a82-9b16-00255a3a7982,,EAST,COMMUTER,SMF,OCEANSIDE,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,8A07F7C2-FC5E-43A2-84EE-EBBCF7D6D061,0,no_engine_id,,,,,,,,,
M644,1474f9cd-e180-4908-ae7f-db38fa9f4da0,,EAST,COMMUTER,SONGS,OCEANSIDE,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,70710800-864E-46D2-8EB6-5D4A32AFBD4B,0,no_engine_id,,,,,,,,,
M644NQ,ad98912a-affa-4515-b3ad-99f994ed3a74,,WEST,COMMUTER,OCEANSIDE,SMF,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,429E98BF-3E2E-4067-8D17-B32058FAAD64,0,no_engine_id,,,,,,,,,
M660NQ,134271eb-c2e8-45bb-823a-5752f899b4e2,,WEST,COMMUTER,OTC,SMF,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,B45AA099-DDCC-443A-A89B-F2717196A01D,0,no_engine_id,,,,,,,,,
M662NQ,549a347b-efd3-4231-935e-aa8687685fef,,WEST,COMMUTER,OCEANSIDE,SONGS,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,037D90F3-3CD4-4E43-9ACA-FFB386AECBF3,0,no_engine_id,,,,,,,,,
M663NQ,be1ee6bf-cb49-4938-9fde-84bf8659928d,,EAST,COMMUTER,SONGS,OCEANSIDE,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,889C7703-D57A-4E88-9895-87819D86DEFD,0,no_engine_id,,,,,,,,,
M664NQ,25710059-0c45-4ecd-8356-9a647854f456,,WEST,COMMUTER,OCEANSIDE,SONGS,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,D4B60567-61BB-404C-89EE-C903237A6F7B,0,no_engine_id,,,,,,,,,
M665NQ,c722df75-1aa5-4b6f-a97f-0d26952fe021,,EAST,COMMUTER,SONGS,OCEANSIDE,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,A1764CC2-F01F-465F-B7F8-64DD1B43E184,0,no_engine_id,,,,,,,,,
M667NQ,05c03369-5ec0-4535-ba28-adf908819fa4,,EAST,COMMUTER,SONGS,OCEANSIDE,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,5258898F-8CEE-4CD0-82CF-4296E3B465D2,0,no_engine_id,,,,,,,,,
M698X,923e2812-0f85-41d3-b767-799c2c28a6bd,,WEST,COMMUTER,OCEANSIDE,SAN DIEGO,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,2224ADA4-0FB0-40AF-856F-99A61A9263AC,0,no_engine_id,,,,,,,,,
M698XDH,FAD32B39-4879-445A-9484-A08BEB2B8BEE,,WEST,COMMUTER,,,0,0,,,,,,,,,,,SCRRA,582D069C-7463-41A1-BC34-92C9070374B3,0,no_engine_id,,,,,,,,,
M698XNQ,038f9700-f0fd-45bd-a3f3-7200c72217a1,,WEST,COMMUTER,OCEANSIDE,SAN DIEGO,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,6E3752E9-4422-416A-8CA2-BB645D6B24BC,0,no_engine_id,,,,,,,,,
M699X,df9edc93-6971-44ec-88b2-7cd991e6a75a,,EAST,COMMUTER,SAN DIEGO,OCEANSIDE,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,EE21C4C0-14BF-4560-B8DF-4A44B9BC37CB,0,no_engine_id,,,,,,,,,
M699XNQ,1f56669f-3e75-43d3-909c-ccd515e06d60,,EAST,COMMUTER,SAN DIEGO,OCEANSIDE,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,F35792D1-B891-474A-A7D5-9676F859B415,0,no_engine_id,,,,,,,,,
M803,265e3eb0-ed8b-458b-9060-bf55a0e0ce5b,,EAST,COMMUTER,SONGS,OCEANSIDE,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,BB314D16-36DF-4874-A739-19C0CAB3C1C9,0,no_engine_id,,,,,,,,,
M803NQ,5581a769-9ae8-4091-a869-86f97bfbf613,,WEST,COMMUTER,OCEANSIDE,SONGS,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,050B26C4-7275-4ACC-8EAE-696D92F50AAB,0,no_engine_id,,,,,,,,,
M809X,80FD030D-22A4-45CA-9334-ACC22D61A6A0,SCAX 659,EAST,COMMUTER,,,2,100449,SHELF,MT1,MT1,ROUTE NAME,SONGS,,,,,,SCRRA,A65DEE19-3901-4191-B353-D7DE426E9B84,0,exact_engine_to_loco_match,SCAX 659,,2026-03-20 오후 1:20:55,BOS_ICD_3_0,,,,,
M812,0f96aed2-22b1-4ba0-9bf4-98b6924e7d92,,WEST,COMMUTER,OCEANSIDE,EASTBROOK,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,2B51E04A-91A0-4D1D-8B79-0675CE7E34C9,0,no_engine_id,,,,,,,,,
M815,fb46f0e2-88d9-4e83-ba7b-25eec82f516c,,EAST,COMMUTER,SONGS,OCEANSIDE,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,A1775B62-63DB-47EC-895C-B24CB9E86FE4,0,no_engine_id,,,,,,,,,
M824,66c2cc98-1e8b-4296-9a35-0716168b684c,,WEST,COMMUTER,OCEANSIDE,SMF,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,424C6A66-15A5-4CCE-A481-AF08C936B1C6,0,no_engine_id,,,,,,,,,
M824NQ,3e8190d2-dacc-4d63-a73a-b6ca841c9a04,,EAST,COMMUTER,SAN DIEGO,OCEANSIDE,NONE,0,,,,,,NONE,,METROLINK,,,SCAX,8C9811E0-3A9A-40A0-9E1F-CD94B2141CFF,0,no_engine_id,,,,,,,,,
METROLINK CHIEF DS,B4FF96EA-0175-45A3-BBDB-CAFA96077854,SCAX,WEST,COMMUTER,,,2,100449,SHELF,MT1,MT1,ROUTE NAME,SONGS,,,,,,SCRRA,DA53AAA6-B8D8-447C-800C-691A46E2D21D,0,engine_id_without_runtime_match,,,,,,,,,
MOW / NCTD,41743DF4-F389-44E5-A246-A26F390AD189,MOW,WEST,UNKNOWN,,,1,200578,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTC,51DED554-7858-454B-B122-2C75FFABDB17,0,engine_id_without_runtime_match,,,,,,,,,
MOW E,EABDE656-EE39-49F8-8754-647EF6C4B817,MOW,,,,,0,0,,,,,,,,,,,NCTC,C0EB9C30-263B-47AB-A3CD-EC5C3BA8926C,0,engine_id_without_runtime_match,,,,,,,,,
MOW ESC,1B976E76-29CE-4BF2-B7ED-72A37C3E39AE,MOW,NONE,UNKNOWN,,,1,200578,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTC,CB484E65-97B5-41B6-94BC-12B4B0A0F8E1,0,engine_id_without_runtime_match,,,,,,,,,
MOW ESC MIDDAY,A1821563-2E14-4AAA-8A54-BC4A5344067A,MOW,NONE,UNKNOWN,,,1,200578,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTC,156DBCAB-E3EB-4045-85B4-86614799E437,0,engine_id_without_runtime_match,,,,,,,,,
MOW PM ESC,593299FB-A76F-438A-B192-E63319D83CE3,MOW,NONE,UNKNOWN,,,1,200578,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTC,BAD5F79B-5B15-4E9B-8AFA-76ECE8489BD8,0,engine_id_without_runtime_match,,,,,,,,,
MOW SAN AM,6221E411-4019-4A8B-9612-3BD28F37EF26,MOW,WEST,UNKNOWN,,,2,100449,SHELF,MT1,MT1,ROUTE NAME,SONGS,,,,,,NCTC,7ACF665E-DA77-4738-9870-3176A44C0DAB,0,engine_id_without_runtime_match,,,,,,,,,
MOW SAN MIDDAY,DCB52DDF-8774-4897-93BD-4B1D8DF5E5F9,MOW,WEST,COMMUTER,,,2,100449,SHELF,MT1,MT1,ROUTE NAME,SONGS,,,,,,NCTC,7B524B62-C107-4D65-AD6A-ACEA09C815AE,0,engine_id_without_runtime_match,,,,,,,,,
MOW SAN PM,8392A161-B868-4E3E-BDD4-700B3C984221,MOW,WEST,UNKNOWN,,,2,100449,SHELF,MT1,MT1,ROUTE NAME,SONGS,,,,,,NCTC,F50F5362-72CF-4C12-850D-B7C54654E207,0,engine_id_without_runtime_match,,,,,,,,,
MOW/NCTD.,F171EA3B-DA92-4B3C-8EBD-22F038FAE83C,MOW,NONE,UNKNOWN,,,1,200578,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTC,A9022050-34F4-4D0C-BF96-6DC3E560A8C5,0,engine_id_without_runtime_match,,,,,,,,,
MOW/NCTD/ML,6DB43DE7-9646-4854-AC3E-7DFBCD6AA153,MOW,WEST,UNKNOWN,,,2,100449,SHELF,MT1,MT1,ROUTE NAME,SONGS,,,,,,NCTC,02FA3DB5-D115-4FFD-A86F-07F7797484DD,0,engine_id_without_runtime_match,,,,,,,,,
NSBDSBD2 31,B03C5FF1-031F-49F3-9D09-EBD03A43C6BA,,EAST,FREIGHT,,,0,0,,,,,,,,,,,BNSF,4D167D2F-4488-4806-94E3-39C7F5D5134D,0,no_engine_id,,,,,,,,,
OTC,C839E06B-9E5B-4560-92F0-599B34008126,OTC,WEST,UNKNOWN,,,1,200578,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTC,27D1CCB0-B636-4FCE-BEDA-4DF4D28E78DC,0,engine_id_without_runtime_match,,,,,,,,,
RCAL0153 23,4439CFB5-BA88-4C54-AB25-659457A2DEEE,BNSF 154,WEST,FREIGHT,,,2,100776,WBAK,OSD FREIGHT,OCEANSIDE FREIGHT TRACK,ROUTE NAME,ESCONDIDO JCT,,INACTIVE,,,,BNSF,D9A854AF-E94F-41A3-8AFC-E35F76690015,0,exact_engine_to_loco_match,BNSF 154,,2026-03-20 오전 10:25:35,BOS_ICD_3_0,,,,,
RCAL0253 23,87CAB238-0113-4B65-9214-DA0C7F5F4070,BNSF 154,WEST,FREIGHT,,,1,200321,3EABK,BFT,NOTHING,ROUTE NAME,LOOP EAST,,,,,,BNSF,04D05968-BFE2-4675-8D05-3C9F8798FF3A,0,exact_engine_to_loco_match,BNSF 154,,2026-03-20 오전 10:25:35,BOS_ICD_3_0,,,,,
SOF,02712983-2269-488A-B1C6-3C2B2A24A8C1,SOF,NONE,UNKNOWN,,,1,200578,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTC,33F9FE6E-98E8-4E07-8FB7-878E92D482E6,0,engine_id_without_runtime_match,,,,,,,,,
SPARE1,f04c543d-8a3e-4633-90a8-e15934b88132,NCTC 5002,WEST,COMMUTER,SAN DIEGO,OCEANSIDE,0,0,,,,,,NONE,,SANDIE,,,NCTC,471AF1E0-6A55-4AEA-8203-4785BC493601,0,exact_engine_to_loco_match,NCTC 5002,,2026-03-21 오후 9:03:22,BOS_ICD_3_0,,,,,
SPARE1DH,25c22d91-5e67-42d8-8952-d56aa5c850b5,NCTC 2302,EAST,COMMUTER,OCEANSIDE,SAN DIEGO,0,0,,,,,,NONE,,SANDIE,,,NCTC,7A217FA3-A489-4329-A333-EFF9D58DFDB2,0,exact_engine_to_loco_match,NCTC 2302,,2026-03-03 오후 5:08:31,,,,,,
SPARE2,60cd6c31-68f3-4c36-b9e2-08e8c812e54a,,WEST,COMMUTER,SAN DIEGO,OCEANSIDE,NONE,0,,,,,,NONE,,SANDIE,,,NCTC,B968DDD9-5983-46C1-A0BF-F8400657E4A2,0,no_engine_id,,,,,,,,,
SPARE2DH,2a78284a-5c2a-4d02-a893-b628b06b991b,,EAST,COMMUTER,OCEANSIDE,SAN DIEGO,NONE,0,,,,,,NONE,,SANDIE,,,NCTC,E339E224-FE53-4211-AEC2-02FFB0DFDD9A,0,no_engine_id,,,,,,,,,
SPPARE2,1A3ADF7B-46DF-4DDD-8F54-8DFDA6D0E93C,NCTC 2308,EAST,COMMUTER,,,0,0,,,,,,,,,,,NCTC,E3E2C49A-0FE1-4028-804F-136E72BD96CE,0,exact_engine_to_loco_match,NCTC 2308,,2026-03-24 오전 9:05:32,BOS_ICD_3_0,Pass,6.3.24.11,,,
SPRINTER 4001,185971F4-0205-41A7-B930-250B27B02AD4,4001,NONE,HYBRID,,,1,200578,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,68BBCECC-4797-4F94-AA8C-634D5C182E68,0,engine_id_without_runtime_match,,,,,,,,,
SPRINTER 4002,F6F1026B-EE4F-4AD5-85A6-CBA036B9890E,4002,NONE,HYBRID,,,1,200578,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,941B840D-42F1-4A58-915C-0A7D7C60C4B6,0,engine_id_without_runtime_match,,,,,,,,,
SPRINTER 4003,B5258C78-DF01-4A72-BA40-2E4D1EFD6F4F,4003,WEST,HYBRID,,,0,0,,,,,,,,,,,NCTS,DA4138EB-8072-4F20-AD16-0B8426937187,0,engine_id_without_runtime_match,,,,,,,,,
SPRINTER 4004,0E07E480-F9D7-4D3C-AADC-DE1D64C84DED,4004,NONE,HYBRID,,,1,200578,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,5328FB6F-37CC-47DD-A9E3-D34C9C83CA12,0,engine_id_without_runtime_match,,,,,,,,,
SPRINTER 4005,9E714697-4A3E-4298-8C5D-D7635373AD98,4005,NONE,HYBRID,,,1,200578,SHELF 2,MAIN,MAIN,NONE,AVO,,,,,,NCTS,3BAFB748-B532-4B13-90E1-574E818B3FB9,0,engine_id_without_runtime_match,,,,,,,,,
